DEALER,DEALER PROGRAM,DIST,Measure Names,Month of Rpt Month_Cal,NATL,REGION CODE,Year of Rpt Month_Cal,% Difference in Totalroct,Totalroct
CA314 KEYES HYUNDAI,Non-Prog,WEC,Totalroct,May,NL,WE,2016,,1375
CA314 KEYES HYUNDAI,Non-Prog,WEC,Totalroct,June,NL,WE,2016,,1477
CA314 KEYES HYUNDAI,Non-Prog,WEC,Totalroct,July,NL,WE,2016,,1358
CA314 KEYES HYUNDAI,Non-Prog,WEC,Totalroct,August,NL,WE,2016,,1469
CA314 KEYES HYUNDAI,Non-Prog,WEC,Totalroct,September,NL,WE,2016,,1350
CA314 KEYES HYUNDAI,Non-Prog,WEC,Totalroct,October,NL,WE,2016,,1384
CA314 KEYES HYUNDAI,Non-Prog,WEC,Totalroct,November,NL,WE,2016,,1293
CA314 KEYES HYUNDAI,Non-Prog,WEC,Totalroct,December,NL,WE,2016,,1419
CA314 KEYES HYUNDAI,Non-Prog,WEC,Totalroct,January,NL,WE,2017,,1282
CA314 KEYES HYUNDAI,Non-Prog,WEC,Totalroct,February,NL,WE,2017,-19.926739927%,1093
CA314 KEYES HYUNDAI,Non-Prog,WEC,Totalroct,March,NL,WE,2017,-0.132890365%,1503
CA314 KEYES HYUNDAI,Non-Prog,WEC,Totalroct,April,NL,WE,2017,-3.401360544%,1278
CA314 KEYES HYUNDAI,Non-Prog,WEC,Totalroct,May,NL,WE,2017,12.654545455%,1549
CA314 KEYES HYUNDAI,Non-Prog,WEC,Totalroct,June,NL,WE,2017,2.098849018%,1508
CA314 KEYES HYUNDAI,Non-Prog,WEC,Totalroct,July,NL,WE,2017,13.475699558%,1541
CA314 KEYES HYUNDAI,Non-Prog,WEC,Totalroct,August,NL,WE,2017,21.034717495%,1778
CA314 KEYES HYUNDAI,Non-Prog,WEC,Totalroct,September,NL,WE,2017,12.962962963%,1525
CA314 KEYES HYUNDAI,Non-Prog,WEC,Totalroct,October,NL,WE,2017,1.878612717%,1410
CA314 KEYES HYUNDAI,Non-Prog,WEC,Totalroct,November,NL,WE,2017,2.165506574%,1321
CA314 KEYES HYUNDAI,Non-Prog,WEC,Totalroct,December,NL,WE,2017,-0.563777308%,1411
CA314 KEYES HYUNDAI,Non-Prog,WEC,Totalroct,January,NL,WE,2018,25.117004680%,1604
CA314 KEYES HYUNDAI,Non-Prog,WEC,Totalroct,February,NL,WE,2018,36.962488564%,1497
CA322 101 VERMONT HYUNDAI,Non-Prog,WEC,Totalroct,February,NL,WE,2016,,537
CA322 101 VERMONT HYUNDAI,Non-Prog,WEC,Totalroct,March,NL,WE,2016,,173
CA329 BAKERSFIELD HYUNDAI,Non-Prog,WEC,Totalroct,February,NL,WE,2016,,1211
CA329 BAKERSFIELD HYUNDAI,Non-Prog,WEC,Totalroct,March,NL,WE,2016,,1351
CA329 BAKERSFIELD HYUNDAI,Non-Prog,WEC,Totalroct,April,NL,WE,2016,,1193
CA329 BAKERSFIELD HYUNDAI,Non-Prog,WEC,Totalroct,May,NL,WE,2016,,1163
CA329 BAKERSFIELD HYUNDAI,Non-Prog,WEC,Totalroct,June,NL,WE,2016,,1304
CA329 BAKERSFIELD HYUNDAI,Non-Prog,WEC,Totalroct,July,NL,WE,2016,,1305
CA329 BAKERSFIELD HYUNDAI,Non-Prog,WEC,Totalroct,August,NL,WE,2016,,1414
CA329 BAKERSFIELD HYUNDAI,Non-Prog,WEC,Totalroct,September,NL,WE,2016,,1207
CA329 BAKERSFIELD HYUNDAI,Non-Prog,WEC,Totalroct,October,NL,WE,2016,,1269
CA329 BAKERSFIELD HYUNDAI,Non-Prog,WEC,Totalroct,November,NL,WE,2016,,1153
CA329 BAKERSFIELD HYUNDAI,Non-Prog,WEC,Totalroct,December,NL,WE,2016,,1166
CA329 BAKERSFIELD HYUNDAI,Non-Prog,WEC,Totalroct,January,NL,WE,2017,,1077
CA329 BAKERSFIELD HYUNDAI,Non-Prog,WEC,Totalroct,February,NL,WE,2017,-13.294797688%,1050
CA329 BAKERSFIELD HYUNDAI,Non-Prog,WEC,Totalroct,March,NL,WE,2017,0.888230940%,1363
CA329 BAKERSFIELD HYUNDAI,Non-Prog,WEC,Totalroct,April,NL,WE,2017,-6.957250629%,1110
CA329 BAKERSFIELD HYUNDAI,Non-Prog,WEC,Totalroct,May,NL,WE,2017,8.598452279%,1263
CA329 BAKERSFIELD HYUNDAI,Non-Prog,WEC,Totalroct,June,NL,WE,2017,3.834355828%,1354
CA329 BAKERSFIELD HYUNDAI,Non-Prog,WEC,Totalroct,July,NL,WE,2017,1.226053640%,1321
CA329 BAKERSFIELD HYUNDAI,Non-Prog,WEC,Totalroct,August,NL,WE,2017,0.919377652%,1427
CA329 BAKERSFIELD HYUNDAI,Non-Prog,WEC,Totalroct,September,NL,WE,2017,8.533554267%,1310
CA329 BAKERSFIELD HYUNDAI,Non-Prog,WEC,Totalroct,October,NL,WE,2017,4.412923562%,1325
CA329 BAKERSFIELD HYUNDAI,Non-Prog,WEC,Totalroct,November,NL,WE,2017,1.908065915%,1175
CA329 BAKERSFIELD HYUNDAI,Non-Prog,WEC,Totalroct,December,NL,WE,2017,-4.288164666%,1116
CA329 BAKERSFIELD HYUNDAI,Non-Prog,WEC,Totalroct,January,NL,WE,2018,11.142061281%,1197
CA329 BAKERSFIELD HYUNDAI,Non-Prog,WEC,Totalroct,February,NL,WE,2018,9.047619048%,1145
CA344 HYUNDAI MISSION HILLS,Non-Prog,WEC,Totalroct,February,NL,WE,2016,,676
CA344 HYUNDAI MISSION HILLS,Non-Prog,WEC,Totalroct,March,NL,WE,2016,,742
CA344 HYUNDAI MISSION HILLS,Non-Prog,WEC,Totalroct,April,NL,WE,2016,,703
CA344 HYUNDAI MISSION HILLS,Non-Prog,WEC,Totalroct,May,NL,WE,2016,,738
CA344 HYUNDAI MISSION HILLS,Non-Prog,WEC,Totalroct,June,NL,WE,2016,,791
CA344 HYUNDAI MISSION HILLS,Non-Prog,WEC,Totalroct,July,NL,WE,2016,,790
CA344 HYUNDAI MISSION HILLS,Non-Prog,WEC,Totalroct,August,NL,WE,2016,,858
CA344 HYUNDAI MISSION HILLS,Non-Prog,WEC,Totalroct,September,NL,WE,2016,,761
CA344 HYUNDAI MISSION HILLS,Non-Prog,WEC,Totalroct,October,NL,WE,2016,,805
CA344 HYUNDAI MISSION HILLS,Non-Prog,WEC,Totalroct,November,NL,WE,2016,,697
CA344 HYUNDAI MISSION HILLS,Non-Prog,WEC,Totalroct,December,NL,WE,2016,,710
CA344 HYUNDAI MISSION HILLS,Non-Prog,WEC,Totalroct,January,NL,WE,2017,,711
CA344 HYUNDAI MISSION HILLS,Non-Prog,WEC,Totalroct,February,NL,WE,2017,-0.739644970%,671
CA344 HYUNDAI MISSION HILLS,Non-Prog,WEC,Totalroct,March,NL,WE,2017,18.867924528%,882
CA344 HYUNDAI MISSION HILLS,Non-Prog,WEC,Totalroct,April,NL,WE,2017,13.513513514%,798
CA344 HYUNDAI MISSION HILLS,Non-Prog,WEC,Totalroct,May,NL,WE,2017,21.544715447%,897
CA344 HYUNDAI MISSION HILLS,Non-Prog,WEC,Totalroct,June,NL,WE,2017,12.895069532%,893
CA344 HYUNDAI MISSION HILLS,Non-Prog,WEC,Totalroct,July,NL,WE,2017,25.949367089%,995
CA344 HYUNDAI MISSION HILLS,Non-Prog,WEC,Totalroct,August,NL,WE,2017,29.137529138%,1108
CA344 HYUNDAI MISSION HILLS,Non-Prog,WEC,Totalroct,September,NL,WE,2017,26.412614980%,962
CA344 HYUNDAI MISSION HILLS,Non-Prog,WEC,Totalroct,October,NL,WE,2017,8.447204969%,873
CA344 HYUNDAI MISSION HILLS,Non-Prog,WEC,Totalroct,November,NL,WE,2017,22.955523673%,857
CA344 HYUNDAI MISSION HILLS,Non-Prog,WEC,Totalroct,December,NL,WE,2017,46.197183099%,1038
CA344 HYUNDAI MISSION HILLS,Non-Prog,WEC,Totalroct,January,NL,WE,2018,39.521800281%,992
CA344 HYUNDAI MISSION HILLS,Non-Prog,WEC,Totalroct,February,NL,WE,2018,43.368107303%,962
CA349 WINN HYUNDAI OF SANTA MARIA,Non-Prog,WEC,Totalroct,February,NL,WE,2016,,251
CA349 WINN HYUNDAI OF SANTA MARIA,Non-Prog,WEC,Totalroct,March,NL,WE,2016,,317
CA349 WINN HYUNDAI OF SANTA MARIA,Non-Prog,WEC,Totalroct,April,NL,WE,2016,,266
CA349 WINN HYUNDAI OF SANTA MARIA,Non-Prog,WEC,Totalroct,May,NL,WE,2016,,294
CA349 WINN HYUNDAI OF SANTA MARIA,Non-Prog,WEC,Totalroct,June,NL,WE,2016,,289
CA349 WINN HYUNDAI OF SANTA MARIA,Non-Prog,WEC,Totalroct,July,NL,WE,2016,,266
CA349 WINN HYUNDAI OF SANTA MARIA,Non-Prog,WEC,Totalroct,August,NL,WE,2016,,319
CA349 WINN HYUNDAI OF SANTA MARIA,Non-Prog,WEC,Totalroct,September,NL,WE,2016,,253
CA349 WINN HYUNDAI OF SANTA MARIA,Non-Prog,WEC,Totalroct,October,NL,WE,2016,,242
CA349 WINN HYUNDAI OF SANTA MARIA,Non-Prog,WEC,Totalroct,November,NL,WE,2016,,297
CA349 WINN HYUNDAI OF SANTA MARIA,Non-Prog,WEC,Totalroct,December,NL,WE,2016,,279
CA349 WINN HYUNDAI OF SANTA MARIA,Non-Prog,WEC,Totalroct,January,NL,WE,2017,,251
CA349 WINN HYUNDAI OF SANTA MARIA,Non-Prog,WEC,Totalroct,February,NL,WE,2017,-0.398406375%,250
CA349 WINN HYUNDAI OF SANTA MARIA,Non-Prog,WEC,Totalroct,March,NL,WE,2017,-19.558359621%,255
CA349 WINN HYUNDAI OF SANTA MARIA,Non-Prog,WEC,Totalroct,April,NL,WE,2017,-10.526315789%,238
CA349 WINN HYUNDAI OF SANTA MARIA,Non-Prog,WEC,Totalroct,May,NL,WE,2017,-3.401360544%,284
CA349 WINN HYUNDAI OF SANTA MARIA,Non-Prog,WEC,Totalroct,June,NL,WE,2017,3.114186851%,298
CA349 WINN HYUNDAI OF SANTA MARIA,Non-Prog,WEC,Totalroct,July,NL,WE,2017,5.639097744%,281
CA349 WINN HYUNDAI OF SANTA MARIA,Non-Prog,WEC,Totalroct,August,NL,WE,2017,5.015673981%,335
CA349 WINN HYUNDAI OF SANTA MARIA,Non-Prog,WEC,Totalroct,September,NL,WE,2017,9.486166008%,277
CA349 WINN HYUNDAI OF SANTA MARIA,Non-Prog,WEC,Totalroct,October,NL,WE,2017,34.297520661%,325
CA349 WINN HYUNDAI OF SANTA MARIA,Non-Prog,WEC,Totalroct,November,NL,WE,2017,-5.723905724%,280
CA349 WINN HYUNDAI OF SANTA MARIA,Non-Prog,WEC,Totalroct,December,NL,WE,2017,-16.845878136%,232
CA349 WINN HYUNDAI OF SANTA MARIA,Non-Prog,WEC,Totalroct,January,NL,WE,2018,11.155378486%,279
CA349 WINN HYUNDAI OF SANTA MARIA,Non-Prog,WEC,Totalroct,February,NL,WE,2018,30.4%,326
CA354 WOODLAND HILLS HYUNDAI,Non-Prog,WEC,Totalroct,February,NL,WE,2016,,628
CA354 WOODLAND HILLS HYUNDAI,Non-Prog,WEC,Totalroct,March,NL,WE,2016,,615
CA354 WOODLAND HILLS HYUNDAI,Non-Prog,WEC,Totalroct,April,NL,WE,2016,,596
CA354 WOODLAND HILLS HYUNDAI,Non-Prog,WEC,Totalroct,May,NL,WE,2016,,557
CA354 WOODLAND HILLS HYUNDAI,Non-Prog,WEC,Totalroct,June,NL,WE,2016,,666
CA354 WOODLAND HILLS HYUNDAI,Non-Prog,WEC,Totalroct,July,NL,WE,2016,,687
CA354 WOODLAND HILLS HYUNDAI,Non-Prog,WEC,Totalroct,August,NL,WE,2016,,698
CA354 WOODLAND HILLS HYUNDAI,Non-Prog,WEC,Totalroct,September,NL,WE,2016,,565
CA354 WOODLAND HILLS HYUNDAI,Non-Prog,WEC,Totalroct,October,NL,WE,2016,,675
CA354 WOODLAND HILLS HYUNDAI,Non-Prog,WEC,Totalroct,November,NL,WE,2016,,625
CA354 WOODLAND HILLS HYUNDAI,Non-Prog,WEC,Totalroct,December,NL,WE,2016,,594
CA354 WOODLAND HILLS HYUNDAI,Non-Prog,WEC,Totalroct,January,NL,WE,2017,,571
CA354 WOODLAND HILLS HYUNDAI,Non-Prog,WEC,Totalroct,February,NL,WE,2017,-14.171974522%,539
CA354 WOODLAND HILLS HYUNDAI,Non-Prog,WEC,Totalroct,March,NL,WE,2017,7.479674797%,661
CA354 WOODLAND HILLS HYUNDAI,Non-Prog,WEC,Totalroct,April,NL,WE,2017,3.691275168%,618
CA354 WOODLAND HILLS HYUNDAI,Non-Prog,WEC,Totalroct,May,NL,WE,2017,22.800718133%,684
CA354 WOODLAND HILLS HYUNDAI,Non-Prog,WEC,Totalroct,June,NL,WE,2017,3.453453453%,689
CA354 WOODLAND HILLS HYUNDAI,Non-Prog,WEC,Totalroct,July,NL,WE,2017,4.512372635%,718
CA354 WOODLAND HILLS HYUNDAI,Non-Prog,WEC,Totalroct,August,NL,WE,2017,19.054441261%,831
CA354 WOODLAND HILLS HYUNDAI,Non-Prog,WEC,Totalroct,September,NL,WE,2017,44.424778761%,816
CA354 WOODLAND HILLS HYUNDAI,Non-Prog,WEC,Totalroct,October,NL,WE,2017,22.370370370%,826
CA354 WOODLAND HILLS HYUNDAI,Non-Prog,WEC,Totalroct,November,NL,WE,2017,15.36%,721
CA354 WOODLAND HILLS HYUNDAI,Non-Prog,WEC,Totalroct,December,NL,WE,2017,33.670033670%,794
CA354 WOODLAND HILLS HYUNDAI,Non-Prog,WEC,Totalroct,January,NL,WE,2018,55.341506130%,887
CA354 WOODLAND HILLS HYUNDAI,Non-Prog,WEC,Totalroct,February,NL,WE,2018,54.174397032%,831
CA358 PENINSULA HYUNDAI,Non-Prog,WEC,Totalroct,February,NL,WE,2016,,184
CA358 PENINSULA HYUNDAI,Non-Prog,WEC,Totalroct,March,NL,WE,2016,,202
CA358 PENINSULA HYUNDAI,Non-Prog,WEC,Totalroct,April,NL,WE,2016,,152
CA358 PENINSULA HYUNDAI,Non-Prog,WEC,Totalroct,May,NL,WE,2016,,185
CA358 PENINSULA HYUNDAI,Non-Prog,WEC,Totalroct,June,NL,WE,2016,,185
CA358 PENINSULA HYUNDAI,Non-Prog,WEC,Totalroct,July,NL,WE,2016,,169
CA358 PENINSULA HYUNDAI,Non-Prog,WEC,Totalroct,August,NL,WE,2016,,229
CA358 PENINSULA HYUNDAI,Non-Prog,WEC,Totalroct,September,NL,WE,2016,,211
CA358 PENINSULA HYUNDAI,Non-Prog,WEC,Totalroct,October,NL,WE,2016,,179
CA358 PENINSULA HYUNDAI,Non-Prog,WEC,Totalroct,November,NL,WE,2016,,132
CA358 PENINSULA HYUNDAI,Non-Prog,WEC,Totalroct,December,NL,WE,2016,,134
CA358 PENINSULA HYUNDAI,Non-Prog,WEC,Totalroct,January,NL,WE,2017,,137
CA358 PENINSULA HYUNDAI,Non-Prog,WEC,Totalroct,February,NL,WE,2017,-41.304347826%,108
CA358 PENINSULA HYUNDAI,Non-Prog,WEC,Totalroct,March,NL,WE,2017,-10.396039604%,181
CA358 PENINSULA HYUNDAI,Non-Prog,WEC,Totalroct,April,NL,WE,2017,24.342105263%,189
CA358 PENINSULA HYUNDAI,Non-Prog,WEC,Totalroct,May,NL,WE,2017,33.513513514%,247
CA358 PENINSULA HYUNDAI,Non-Prog,WEC,Totalroct,June,NL,WE,2017,25.945945946%,233
CA358 PENINSULA HYUNDAI,Non-Prog,WEC,Totalroct,July,NL,WE,2017,13.017751479%,191
CA358 PENINSULA HYUNDAI,Non-Prog,WEC,Totalroct,August,NL,WE,2017,1.310043668%,232
CA358 PENINSULA HYUNDAI,Non-Prog,WEC,Totalroct,September,NL,WE,2017,5.213270142%,222
CA358 PENINSULA HYUNDAI,Non-Prog,WEC,Totalroct,October,NL,WE,2017,19.553072626%,214
CA358 PENINSULA HYUNDAI,Non-Prog,WEC,Totalroct,November,NL,WE,2017,58.333333333%,209
CA358 PENINSULA HYUNDAI,Non-Prog,WEC,Totalroct,December,NL,WE,2017,93.283582090%,259
CA358 PENINSULA HYUNDAI,Non-Prog,WEC,Totalroct,January,NL,WE,2018,102.919708029%,278
CA358 PENINSULA HYUNDAI,Non-Prog,WEC,Totalroct,February,NL,WE,2018,109.259259259%,226
CA359 ALEXANDER HYUNDAI OF OXNARD,Non-Prog,WEC,Totalroct,February,NL,WE,2016,,842
CA359 ALEXANDER HYUNDAI OF OXNARD,Non-Prog,WEC,Totalroct,March,NL,WE,2016,,862
CA359 ALEXANDER HYUNDAI OF OXNARD,Non-Prog,WEC,Totalroct,April,NL,WE,2016,,783
CA359 ALEXANDER HYUNDAI OF OXNARD,Non-Prog,WEC,Totalroct,May,NL,WE,2016,,827
CA359 ALEXANDER HYUNDAI OF OXNARD,Non-Prog,WEC,Totalroct,June,NL,WE,2016,,841
CA359 ALEXANDER HYUNDAI OF OXNARD,Non-Prog,WEC,Totalroct,July,NL,WE,2016,,781
CA359 ALEXANDER HYUNDAI OF OXNARD,Non-Prog,WEC,Totalroct,August,NL,WE,2016,,944
CA359 ALEXANDER HYUNDAI OF OXNARD,Non-Prog,WEC,Totalroct,September,NL,WE,2016,,853
CA359 ALEXANDER HYUNDAI OF OXNARD,Non-Prog,WEC,Totalroct,October,NL,WE,2016,,832
CA359 ALEXANDER HYUNDAI OF OXNARD,Non-Prog,WEC,Totalroct,November,NL,WE,2016,,788
CA359 ALEXANDER HYUNDAI OF OXNARD,Non-Prog,WEC,Totalroct,December,NL,WE,2016,,887
CA359 ALEXANDER HYUNDAI OF OXNARD,Non-Prog,WEC,Totalroct,January,NL,WE,2017,,929
CA359 ALEXANDER HYUNDAI OF OXNARD,Non-Prog,WEC,Totalroct,February,NL,WE,2017,-10.807600950%,751
CA359 ALEXANDER HYUNDAI OF OXNARD,Non-Prog,WEC,Totalroct,March,NL,WE,2017,10.556844548%,953
CA359 ALEXANDER HYUNDAI OF OXNARD,Non-Prog,WEC,Totalroct,April,NL,WE,2017,6.130268199%,831
CA359 ALEXANDER HYUNDAI OF OXNARD,Non-Prog,WEC,Totalroct,May,NL,WE,2017,28.657799274%,1064
CA359 ALEXANDER HYUNDAI OF OXNARD,Non-Prog,WEC,Totalroct,June,NL,WE,2017,18.430439952%,996
CA359 ALEXANDER HYUNDAI OF OXNARD,Non-Prog,WEC,Totalroct,July,NL,WE,2017,23.815620999%,967
CA359 ALEXANDER HYUNDAI OF OXNARD,Non-Prog,WEC,Totalroct,August,NL,WE,2017,12.394067797%,1061
CA359 ALEXANDER HYUNDAI OF OXNARD,Non-Prog,WEC,Totalroct,September,NL,WE,2017,9.378663540%,933
CA359 ALEXANDER HYUNDAI OF OXNARD,Non-Prog,WEC,Totalroct,October,NL,WE,2017,11.658653846%,929
CA359 ALEXANDER HYUNDAI OF OXNARD,Non-Prog,WEC,Totalroct,November,NL,WE,2017,20.685279188%,951
CA359 ALEXANDER HYUNDAI OF OXNARD,Non-Prog,WEC,Totalroct,December,NL,WE,2017,1.803833145%,903
CA359 ALEXANDER HYUNDAI OF OXNARD,Non-Prog,WEC,Totalroct,January,NL,WE,2018,12.917115178%,1049
CA359 ALEXANDER HYUNDAI OF OXNARD,Non-Prog,WEC,Totalroct,February,NL,WE,2018,33.422103862%,1002
CA361 HANFORD HYUNDAI,Non-Prog,WEC,Totalroct,February,NL,WE,2016,,288
CA361 HANFORD HYUNDAI,Non-Prog,WEC,Totalroct,March,NL,WE,2016,,298
CA361 HANFORD HYUNDAI,Non-Prog,WEC,Totalroct,April,NL,WE,2016,,232
CA361 HANFORD HYUNDAI,Non-Prog,WEC,Totalroct,May,NL,WE,2016,,226
CA361 HANFORD HYUNDAI,Non-Prog,WEC,Totalroct,June,NL,WE,2016,,272
CA361 HANFORD HYUNDAI,Non-Prog,WEC,Totalroct,July,NL,WE,2016,,267
CA361 HANFORD HYUNDAI,Non-Prog,WEC,Totalroct,August,NL,WE,2016,,259
CA361 HANFORD HYUNDAI,Non-Prog,WEC,Totalroct,September,NL,WE,2016,,230
CA361 HANFORD HYUNDAI,Non-Prog,WEC,Totalroct,October,NL,WE,2016,,206
CA361 HANFORD HYUNDAI,Non-Prog,WEC,Totalroct,November,NL,WE,2016,,176
CA361 HANFORD HYUNDAI,Non-Prog,WEC,Totalroct,December,NL,WE,2016,,247
CA361 HANFORD HYUNDAI,Non-Prog,WEC,Totalroct,January,NL,WE,2017,,205
CA361 HANFORD HYUNDAI,Non-Prog,WEC,Totalroct,February,NL,WE,2017,-36.805555556%,182
CA361 HANFORD HYUNDAI,Non-Prog,WEC,Totalroct,March,NL,WE,2017,-15.436241611%,252
CA361 HANFORD HYUNDAI,Non-Prog,WEC,Totalroct,April,NL,WE,2017,18.534482759%,275
CA361 HANFORD HYUNDAI,Non-Prog,WEC,Totalroct,May,NL,WE,2017,35.840707965%,307
CA361 HANFORD HYUNDAI,Non-Prog,WEC,Totalroct,June,NL,WE,2017,6.617647059%,290
CA361 HANFORD HYUNDAI,Non-Prog,WEC,Totalroct,July,NL,WE,2017,10.861423221%,296
CA361 HANFORD HYUNDAI,Non-Prog,WEC,Totalroct,August,NL,WE,2017,82.625482625%,473
CA361 HANFORD HYUNDAI,Non-Prog,WEC,Totalroct,September,NL,WE,2017,80%,414
CA361 HANFORD HYUNDAI,Non-Prog,WEC,Totalroct,October,NL,WE,2017,87.378640777%,386
CA361 HANFORD HYUNDAI,Non-Prog,WEC,Totalroct,November,NL,WE,2017,85.795454545%,327
CA361 HANFORD HYUNDAI,Non-Prog,WEC,Totalroct,December,NL,WE,2017,19.028340081%,294
CA361 HANFORD HYUNDAI,Non-Prog,WEC,Totalroct,January,NL,WE,2018,80.975609756%,371
CA361 HANFORD HYUNDAI,Non-Prog,WEC,Totalroct,February,NL,WE,2018,98.901098901%,362
CA365 SAGE HYUNDAI,Non-Prog,WEC,Totalroct,April,NL,WE,2016,,372
CA365 SAGE HYUNDAI,Non-Prog,WEC,Totalroct,May,NL,WE,2016,,822
CA365 SAGE HYUNDAI,Non-Prog,WEC,Totalroct,June,NL,WE,2016,,754
CA365 SAGE HYUNDAI,Non-Prog,WEC,Totalroct,July,NL,WE,2016,,699
CA365 SAGE HYUNDAI,Non-Prog,WEC,Totalroct,August,NL,WE,2016,,899
CA365 SAGE HYUNDAI,Non-Prog,WEC,Totalroct,September,NL,WE,2016,,923
CA365 SAGE HYUNDAI,Non-Prog,WEC,Totalroct,October,NL,WE,2016,,813
CA365 SAGE HYUNDAI,Non-Prog,WEC,Totalroct,November,NL,WE,2016,,696
CA365 SAGE HYUNDAI,Non-Prog,WEC,Totalroct,December,NL,WE,2016,,540
CA365 SAGE HYUNDAI,Non-Prog,WEC,Totalroct,January,NL,WE,2017,,565
CA365 SAGE HYUNDAI,Non-Prog,WEC,Totalroct,February,NL,WE,2017,,510
CA365 SAGE HYUNDAI,Non-Prog,WEC,Totalroct,March,NL,WE,2017,,688
CA365 SAGE HYUNDAI,Non-Prog,WEC,Totalroct,April,NL,WE,2017,90.860215054%,710
CA365 SAGE HYUNDAI,Non-Prog,WEC,Totalroct,May,NL,WE,2017,-7.664233577%,759
CA365 SAGE HYUNDAI,Non-Prog,WEC,Totalroct,June,NL,WE,2017,-5.570291777%,712
CA365 SAGE HYUNDAI,Non-Prog,WEC,Totalroct,July,NL,WE,2017,-10.586552217%,625
CA365 SAGE HYUNDAI,Non-Prog,WEC,Totalroct,August,NL,WE,2017,-31.924360400%,612
CA365 SAGE HYUNDAI,Non-Prog,WEC,Totalroct,September,NL,WE,2017,-31.310942579%,634
CA365 SAGE HYUNDAI,Non-Prog,WEC,Totalroct,October,NL,WE,2017,-18.081180812%,666
CA365 SAGE HYUNDAI,Non-Prog,WEC,Totalroct,November,NL,WE,2017,-31.896551724%,474
CA365 SAGE HYUNDAI,Non-Prog,WEC,Totalroct,December,NL,WE,2017,8.703703704%,587
CA365 SAGE HYUNDAI,Non-Prog,WEC,Totalroct,January,NL,WE,2018,19.469026549%,675
CA365 SAGE HYUNDAI,Non-Prog,WEC,Totalroct,February,NL,WE,2018,-95.098039216%,25
CA033 MANLY HYUNDAI,Non-Prog,WED,Totalroct,February,NL,WE,2016,,655
CA033 MANLY HYUNDAI,Non-Prog,WED,Totalroct,March,NL,WE,2016,,575
CA033 MANLY HYUNDAI,Non-Prog,WED,Totalroct,April,NL,WE,2016,,563
CA033 MANLY HYUNDAI,Non-Prog,WED,Totalroct,May,NL,WE,2016,,548
CA033 MANLY HYUNDAI,Non-Prog,WED,Totalroct,June,NL,WE,2016,,567
CA033 MANLY HYUNDAI,Non-Prog,WED,Totalroct,July,NL,WE,2016,,513
CA033 MANLY HYUNDAI,Non-Prog,WED,Totalroct,August,NL,WE,2016,,615
CA033 MANLY HYUNDAI,Non-Prog,WED,Totalroct,September,NL,WE,2016,,582
CA033 MANLY HYUNDAI,Non-Prog,WED,Totalroct,October,NL,WE,2016,,519
CA033 MANLY HYUNDAI,Non-Prog,WED,Totalroct,November,NL,WE,2016,,472
CA033 MANLY HYUNDAI,Non-Prog,WED,Totalroct,December,NL,WE,2016,,610
CA033 MANLY HYUNDAI,Non-Prog,WED,Totalroct,January,NL,WE,2017,,493
CA033 MANLY HYUNDAI,Non-Prog,WED,Totalroct,February,NL,WE,2017,-26.259541985%,483
CA033 MANLY HYUNDAI,Non-Prog,WED,Totalroct,March,NL,WE,2017,-12.173913043%,505
CA033 MANLY HYUNDAI,Non-Prog,WED,Totalroct,April,NL,WE,2017,3.374777975%,582
CA033 MANLY HYUNDAI,Non-Prog,WED,Totalroct,May,NL,WE,2017,-0.729927007%,544
CA033 MANLY HYUNDAI,Non-Prog,WED,Totalroct,June,NL,WE,2017,8.994708995%,618
CA033 MANLY HYUNDAI,Non-Prog,WED,Totalroct,July,NL,WE,2017,10.136452242%,565
CA033 MANLY HYUNDAI,Non-Prog,WED,Totalroct,August,NL,WE,2017,3.089430894%,634
CA033 MANLY HYUNDAI,Non-Prog,WED,Totalroct,September,NL,WE,2017,-10.481099656%,521
CA033 MANLY HYUNDAI,Non-Prog,WED,Totalroct,October,NL,WE,2017,-13.487475915%,449
CA033 MANLY HYUNDAI,Non-Prog,WED,Totalroct,November,NL,WE,2017,9.533898305%,517
CA033 MANLY HYUNDAI,Non-Prog,WED,Totalroct,December,NL,WE,2017,-14.754098361%,520
CA033 MANLY HYUNDAI,Non-Prog,WED,Totalroct,January,NL,WE,2018,18.661257606%,585
CA033 MANLY HYUNDAI,Non-Prog,WED,Totalroct,February,NL,WE,2018,18.633540373%,573
CA115 TEAM HYUNDAI,Non-Prog,WED,Totalroct,February,NL,WE,2016,,301
CA115 TEAM HYUNDAI,Non-Prog,WED,Totalroct,March,NL,WE,2016,,363
CA115 TEAM HYUNDAI,Non-Prog,WED,Totalroct,April,NL,WE,2016,,314
CA115 TEAM HYUNDAI,Non-Prog,WED,Totalroct,May,NL,WE,2016,,328
CA115 TEAM HYUNDAI,Non-Prog,WED,Totalroct,June,NL,WE,2016,,299
CA115 TEAM HYUNDAI,Non-Prog,WED,Totalroct,July,NL,WE,2016,,285
CA115 TEAM HYUNDAI,Non-Prog,WED,Totalroct,August,NL,WE,2016,,358
CA115 TEAM HYUNDAI,Non-Prog,WED,Totalroct,September,NL,WE,2016,,275
CA115 TEAM HYUNDAI,Non-Prog,WED,Totalroct,October,NL,WE,2016,,298
CA115 TEAM HYUNDAI,Non-Prog,WED,Totalroct,November,NL,WE,2016,,248
CA115 TEAM HYUNDAI,Non-Prog,WED,Totalroct,December,NL,WE,2016,,242
CA115 TEAM HYUNDAI,Non-Prog,WED,Totalroct,January,NL,WE,2017,,215
