CONSULTANT,DEALER,DEALER PROGRAM,DIST,"Month, Year of SurveyDate",NATL,REGION CODE,Avg. WREC_SCORE,Count of WREC_SCORE
Non-Prog,MA053 BALISE HYUNDAI,Non-Prog,EA4,April 2017,NL,EA,0.973333333,75
Non-Prog,MA053 BALISE HYUNDAI,Non-Prog,EA4,May 2017,NL,EA,0.971698113,106
Non-Prog,MA053 BALISE HYUNDAI,Non-Prog,EA4,June 2017,NL,EA,0.939849624,133
Non-Prog,MA053 BALISE HYUNDAI,Non-Prog,EA4,July 2017,NL,EA,0.990990991,111
Non-Prog,MA053 BALISE HYUNDAI,Non-Prog,EA4,August 2017,NL,EA,0.976,125
Non-Prog,MA053 BALISE HYUNDAI,Non-Prog,EA4,September 2017,NL,EA,0.946236559,93
Non-Prog,NY025 SURESKY HYUNDAI,Non-Prog,EA4,January 2017,NL,EA,1,51
Non-Prog,NY025 SURESKY HYUNDAI,Non-Prog,EA4,February 2017,NL,EA,0.923076923,52
Non-Prog,NY025 SURESKY HYUNDAI,Non-Prog,EA4,March 2017,NL,EA,0.923076923,65
Non-Prog,NY025 SURESKY HYUNDAI,Non-Prog,EA4,April 2017,NL,EA,0.9625,80
Non-Prog,NY025 SURESKY HYUNDAI,Non-Prog,EA4,May 2017,NL,EA,0.987012987,77
Non-Prog,NY025 SURESKY HYUNDAI,Non-Prog,EA4,June 2017,NL,EA,0.925,80
Non-Prog,NY025 SURESKY HYUNDAI,Non-Prog,EA4,July 2017,NL,EA,0.952380952,84
Non-Prog,NY025 SURESKY HYUNDAI,Non-Prog,EA4,August 2017,NL,EA,0.903225806,93
Non-Prog,NY025 SURESKY HYUNDAI,Non-Prog,EA4,September 2017,NL,EA,0.932584270,89
Non-Prog,NY060 HEALEY HYUNDAI,Non-Prog,EA4,January 2017,NL,EA,0.910112360,89
Non-Prog,NY060 HEALEY HYUNDAI,Non-Prog,EA4,February 2017,NL,EA,0.933962264,106
Non-Prog,NY060 HEALEY HYUNDAI,Non-Prog,EA4,March 2017,NL,EA,0.961538462,104
Non-Prog,NY060 HEALEY HYUNDAI,Non-Prog,EA4,April 2017,NL,EA,0.972972973,74
Non-Prog,NY060 HEALEY HYUNDAI,Non-Prog,EA4,May 2017,NL,EA,0.927927928,111
Non-Prog,NY060 HEALEY HYUNDAI,Non-Prog,EA4,June 2017,NL,EA,0.973684211,114
Non-Prog,NY060 HEALEY HYUNDAI,Non-Prog,EA4,July 2017,NL,EA,0.964912281,114
Non-Prog,NY060 HEALEY HYUNDAI,Non-Prog,EA4,August 2017,NL,EA,0.931297710,131
Non-Prog,NY060 HEALEY HYUNDAI,Non-Prog,EA4,September 2017,NL,EA,0.908163265,98
Non-Prog,NY106 CURRY HYUNDAI,Non-Prog,EA4,January 2017,NL,EA,0.946428571,56
Non-Prog,NY106 CURRY HYUNDAI,Non-Prog,EA4,February 2017,NL,EA,0.910447761,67
Non-Prog,NY106 CURRY HYUNDAI,Non-Prog,EA4,March 2017,NL,EA,0.948051948,77
Non-Prog,NY106 CURRY HYUNDAI,Non-Prog,EA4,April 2017,NL,EA,0.954545455,66
Non-Prog,NY106 CURRY HYUNDAI,Non-Prog,EA4,May 2017,NL,EA,0.988372093,86
Non-Prog,NY106 CURRY HYUNDAI,Non-Prog,EA4,June 2017,NL,EA,0.955555556,90
Non-Prog,NY106 CURRY HYUNDAI,Non-Prog,EA4,July 2017,NL,EA,0.965116279,86
Non-Prog,NY106 CURRY HYUNDAI,Non-Prog,EA4,August 2017,NL,EA,0.93,100
Non-Prog,NY106 CURRY HYUNDAI,Non-Prog,EA4,September 2017,NL,EA,0.944444444,90
Non-Prog,NY108 GLICK HYUNDAI,Non-Prog,EA4,January 2017,NL,EA,1,2
Non-Prog,NY108 GLICK HYUNDAI,Non-Prog,EA4,February 2017,NL,EA,1,4
Non-Prog,NY108 GLICK HYUNDAI,Non-Prog,EA4,March 2017,NL,EA,1,2
Non-Prog,NY108 GLICK HYUNDAI,Non-Prog,EA4,April 2017,NL,EA,0.857142857,7
Non-Prog,NY108 GLICK HYUNDAI,Non-Prog,EA4,May 2017,NL,EA,1,7
Non-Prog,NY108 GLICK HYUNDAI,Non-Prog,EA4,June 2017,NL,EA,1,12
Non-Prog,NY108 GLICK HYUNDAI,Non-Prog,EA4,July 2017,NL,EA,0.857142857,7
Non-Prog,NY108 GLICK HYUNDAI,Non-Prog,EA4,August 2017,NL,EA,1,11
Non-Prog,NY108 GLICK HYUNDAI,Non-Prog,EA4,September 2017,NL,EA,0.8,5
Non-Prog,"NY005 HUNTINGTON HYUNDAI, INC.",Non-Prog,EA5,January 2017,NL,EA,1,14
Non-Prog,"NY005 HUNTINGTON HYUNDAI, INC.",Non-Prog,EA5,February 2017,NL,EA,0.941176471,17
Non-Prog,"NY005 HUNTINGTON HYUNDAI, INC.",Non-Prog,EA5,March 2017,NL,EA,0.878787879,33
Non-Prog,"NY005 HUNTINGTON HYUNDAI, INC.",Non-Prog,EA5,April 2017,NL,EA,0.851851852,27
Non-Prog,"NY005 HUNTINGTON HYUNDAI, INC.",Non-Prog,EA5,May 2017,NL,EA,0.862068966,29
Non-Prog,"NY005 HUNTINGTON HYUNDAI, INC.",Non-Prog,EA5,June 2017,NL,EA,0.875,32
Non-Prog,"NY005 HUNTINGTON HYUNDAI, INC.",Non-Prog,EA5,July 2017,NL,EA,0.947368421,38
Non-Prog,"NY005 HUNTINGTON HYUNDAI, INC.",Non-Prog,EA5,August 2017,NL,EA,0.9375,48
Non-Prog,"NY005 HUNTINGTON HYUNDAI, INC.",Non-Prog,EA5,September 2017,NL,EA,0.957446809,47
Non-Prog,NY050 RIVERHEAD HYUNDAI,Non-Prog,EA5,January 2017,NL,EA,1,30
Non-Prog,NY050 RIVERHEAD HYUNDAI,Non-Prog,EA5,February 2017,NL,EA,1,35
Non-Prog,NY050 RIVERHEAD HYUNDAI,Non-Prog,EA5,March 2017,NL,EA,0.973684211,38
Non-Prog,NY050 RIVERHEAD HYUNDAI,Non-Prog,EA5,April 2017,NL,EA,0.863636364,44
Non-Prog,NY050 RIVERHEAD HYUNDAI,Non-Prog,EA5,May 2017,NL,EA,0.921568627,51
Non-Prog,NY050 RIVERHEAD HYUNDAI,Non-Prog,EA5,June 2017,NL,EA,0.787234043,47
Non-Prog,NY050 RIVERHEAD HYUNDAI,Non-Prog,EA5,July 2017,NL,EA,0.909090909,44
Non-Prog,NY050 RIVERHEAD HYUNDAI,Non-Prog,EA5,August 2017,NL,EA,0.823529412,51
Non-Prog,NY050 RIVERHEAD HYUNDAI,Non-Prog,EA5,September 2017,NL,EA,0.892857143,56
Non-Prog,NY055 NEMET HYUNDAI,Non-Prog,EA5,January 2017,NL,EA,0.75,16
Non-Prog,NY055 NEMET HYUNDAI,Non-Prog,EA5,February 2017,NL,EA,0.761904762,21
Non-Prog,NY055 NEMET HYUNDAI,Non-Prog,EA5,March 2017,NL,EA,0.8,15
Non-Prog,NY055 NEMET HYUNDAI,Non-Prog,EA5,April 2017,NL,EA,0.846153846,26
Non-Prog,NY055 NEMET HYUNDAI,Non-Prog,EA5,May 2017,NL,EA,0.818181818,33
Non-Prog,NY055 NEMET HYUNDAI,Non-Prog,EA5,June 2017,NL,EA,0.931034483,29
Non-Prog,NY055 NEMET HYUNDAI,Non-Prog,EA5,July 2017,NL,EA,0.782608696,46
Non-Prog,NY055 NEMET HYUNDAI,Non-Prog,EA5,August 2017,NL,EA,0.869565217,23
Non-Prog,NY055 NEMET HYUNDAI,Non-Prog,EA5,September 2017,NL,EA,0.794117647,34
Non-Prog,NY058 PLAZA HYUNDAI,Non-Prog,EA5,January 2017,NL,EA,0.75,24
Non-Prog,NY058 PLAZA HYUNDAI,Non-Prog,EA5,February 2017,NL,EA,0.741935484,31
Non-Prog,NY058 PLAZA HYUNDAI,Non-Prog,EA5,March 2017,NL,EA,0.707317073,41
Non-Prog,NY058 PLAZA HYUNDAI,Non-Prog,EA5,April 2017,NL,EA,0.914285714,35
Non-Prog,NY058 PLAZA HYUNDAI,Non-Prog,EA5,May 2017,NL,EA,0.791666667,48
Non-Prog,NY058 PLAZA HYUNDAI,Non-Prog,EA5,June 2017,NL,EA,0.783333333,60
Non-Prog,NY058 PLAZA HYUNDAI,Non-Prog,EA5,July 2017,NL,EA,0.819672131,61
Non-Prog,NY058 PLAZA HYUNDAI,Non-Prog,EA5,August 2017,NL,EA,0.833333333,66
Non-Prog,NY058 PLAZA HYUNDAI,Non-Prog,EA5,September 2017,NL,EA,0.785714286,70
Non-Prog,NY075 ATLANTIC HYUNDAI,Non-Prog,EA5,January 2017,NL,EA,0.886178862,123
Non-Prog,NY075 ATLANTIC HYUNDAI,Non-Prog,EA5,February 2017,NL,EA,0.850340136,147
Non-Prog,NY075 ATLANTIC HYUNDAI,Non-Prog,EA5,March 2017,NL,EA,0.947368421,133
Non-Prog,NY075 ATLANTIC HYUNDAI,Non-Prog,EA5,April 2017,NL,EA,0.929133858,127
Non-Prog,NY075 ATLANTIC HYUNDAI,Non-Prog,EA5,May 2017,NL,EA,0.906976744,129
Non-Prog,NY075 ATLANTIC HYUNDAI,Non-Prog,EA5,June 2017,NL,EA,0.927710843,166
Non-Prog,NY075 ATLANTIC HYUNDAI,Non-Prog,EA5,July 2017,NL,EA,0.882352941,187
Non-Prog,NY075 ATLANTIC HYUNDAI,Non-Prog,EA5,August 2017,NL,EA,0.779661017,177
Non-Prog,NY075 ATLANTIC HYUNDAI,Non-Prog,EA5,September 2017,NL,EA,0.895953757,173
Non-Prog,NY109 CITY WORLD HYUNDAI,Non-Prog,EA5,January 2017,NL,EA,1,18
Non-Prog,NY109 CITY WORLD HYUNDAI,Non-Prog,EA5,February 2017,NL,EA,1,17
Non-Prog,NY109 CITY WORLD HYUNDAI,Non-Prog,EA5,March 2017,NL,EA,0.869565217,23
Non-Prog,NY109 CITY WORLD HYUNDAI,Non-Prog,EA5,April 2017,NL,EA,1,13
Non-Prog,NY109 CITY WORLD HYUNDAI,Non-Prog,EA5,May 2017,NL,EA,0.958333333,24
Non-Prog,NY109 CITY WORLD HYUNDAI,Non-Prog,EA5,June 2017,NL,EA,0.952380952,21
Non-Prog,NY109 CITY WORLD HYUNDAI,Non-Prog,EA5,July 2017,NL,EA,0.928571429,28
Non-Prog,NY109 CITY WORLD HYUNDAI,Non-Prog,EA5,August 2017,NL,EA,0.914285714,35
Non-Prog,NY109 CITY WORLD HYUNDAI,Non-Prog,EA5,September 2017,NL,EA,0.961538462,26
Non-Prog,NY110 ADVANTAGE HYUNDAI,Non-Prog,EA5,January 2017,NL,EA,0.960264901,151
Non-Prog,NY110 ADVANTAGE HYUNDAI,Non-Prog,EA5,February 2017,NL,EA,0.968152866,157
Non-Prog,NY110 ADVANTAGE HYUNDAI,Non-Prog,EA5,March 2017,NL,EA,0.954128440,218
Non-Prog,NY110 ADVANTAGE HYUNDAI,Non-Prog,EA5,April 2017,NL,EA,0.953608247,194
Non-Prog,NY110 ADVANTAGE HYUNDAI,Non-Prog,EA5,May 2017,NL,EA,0.968036530,219
Non-Prog,NY110 ADVANTAGE HYUNDAI,Non-Prog,EA5,June 2017,NL,EA,0.925925926,243
Non-Prog,NY110 ADVANTAGE HYUNDAI,Non-Prog,EA5,July 2017,NL,EA,0.945578231,294
Non-Prog,NY110 ADVANTAGE HYUNDAI,Non-Prog,EA5,August 2017,NL,EA,0.939597315,298
Non-Prog,NY110 ADVANTAGE HYUNDAI,Non-Prog,EA5,September 2017,NL,EA,0.960698690,229
Non-Prog,NY114 POTAMKIN HYUNDAI,Non-Prog,EA5,January 2017,NL,EA,0.821428571,28
Non-Prog,NY114 POTAMKIN HYUNDAI,Non-Prog,EA5,February 2017,NL,EA,0.970588235,34
Non-Prog,NY114 POTAMKIN HYUNDAI,Non-Prog,EA5,March 2017,NL,EA,0.916666667,36
Non-Prog,NY114 POTAMKIN HYUNDAI,Non-Prog,EA5,April 2017,NL,EA,0.956521739,46
Non-Prog,NY114 POTAMKIN HYUNDAI,Non-Prog,EA5,May 2017,NL,EA,0.911111111,45
Non-Prog,NY114 POTAMKIN HYUNDAI,Non-Prog,EA5,June 2017,NL,EA,0.913043478,46
Non-Prog,NY114 POTAMKIN HYUNDAI,Non-Prog,EA5,July 2017,NL,EA,0.902439024,41
Non-Prog,NY114 POTAMKIN HYUNDAI,Non-Prog,EA5,August 2017,NL,EA,0.95,60
Non-Prog,NY114 POTAMKIN HYUNDAI,Non-Prog,EA5,September 2017,NL,EA,0.916666667,60
Non-Prog,NY120 STAR HYUNDAI,Non-Prog,EA5,January 2017,NL,EA,0.866666667,30
Non-Prog,NY120 STAR HYUNDAI,Non-Prog,EA5,February 2017,NL,EA,0.853658537,41
Non-Prog,NY120 STAR HYUNDAI,Non-Prog,EA5,March 2017,NL,EA,0.852941176,34
Non-Prog,NY120 STAR HYUNDAI,Non-Prog,EA5,April 2017,NL,EA,0.84,50
Non-Prog,NY120 STAR HYUNDAI,Non-Prog,EA5,May 2017,NL,EA,0.907692308,65
Non-Prog,NY120 STAR HYUNDAI,Non-Prog,EA5,June 2017,NL,EA,0.873239437,71
Non-Prog,NY120 STAR HYUNDAI,Non-Prog,EA5,July 2017,NL,EA,0.885245902,61
Non-Prog,NY120 STAR HYUNDAI,Non-Prog,EA5,August 2017,NL,EA,0.910447761,67
Non-Prog,NY120 STAR HYUNDAI,Non-Prog,EA5,September 2017,NL,EA,0.962962963,54
Non-Prog,NY126 MILLENNIUM HYUNDAI,Non-Prog,EA5,January 2017,NL,EA,0.909090909,11
Non-Prog,NY126 MILLENNIUM HYUNDAI,Non-Prog,EA5,February 2017,NL,EA,0.888888889,18
Non-Prog,NY126 MILLENNIUM HYUNDAI,Non-Prog,EA5,March 2017,NL,EA,0.846153846,26
Non-Prog,NY126 MILLENNIUM HYUNDAI,Non-Prog,EA5,April 2017,NL,EA,0.807692308,26
Non-Prog,NY126 MILLENNIUM HYUNDAI,Non-Prog,EA5,May 2017,NL,EA,0.967741935,31
Non-Prog,NY126 MILLENNIUM HYUNDAI,Non-Prog,EA5,June 2017,NL,EA,0.901639344,61
Non-Prog,NY126 MILLENNIUM HYUNDAI,Non-Prog,EA5,July 2017,NL,EA,0.709677419,31
Non-Prog,NY126 MILLENNIUM HYUNDAI,Non-Prog,EA5,August 2017,NL,EA,0.853333333,75
Non-Prog,NY126 MILLENNIUM HYUNDAI,Non-Prog,EA5,September 2017,NL,EA,0.813333333,75
Non-Prog,NY127 SOUTH SHORE HYUNDAI,Non-Prog,EA5,January 2017,NL,EA,0.845070423,71
Non-Prog,NY127 SOUTH SHORE HYUNDAI,Non-Prog,EA5,February 2017,NL,EA,0.965517241,87
Non-Prog,NY127 SOUTH SHORE HYUNDAI,Non-Prog,EA5,March 2017,NL,EA,0.91,100
Non-Prog,NY127 SOUTH SHORE HYUNDAI,Non-Prog,EA5,April 2017,NL,EA,0.936842105,95
Non-Prog,NY127 SOUTH SHORE HYUNDAI,Non-Prog,EA5,May 2017,NL,EA,0.979797980,99
Non-Prog,NY127 SOUTH SHORE HYUNDAI,Non-Prog,EA5,June 2017,NL,EA,0.857142857,105
Non-Prog,NY127 SOUTH SHORE HYUNDAI,Non-Prog,EA5,July 2017,NL,EA,0.887640449,89
Non-Prog,NY127 SOUTH SHORE HYUNDAI,Non-Prog,EA5,August 2017,NL,EA,0.964601770,113
Non-Prog,NY127 SOUTH SHORE HYUNDAI,Non-Prog,EA5,September 2017,NL,EA,0.916666667,84
Robert Kellerman,NY107 HYUNDAI 112,Prog,EA5,January 2017,NL,EA,1,65
Robert Kellerman,NY107 HYUNDAI 112,Prog,EA5,February 2017,NL,EA,1,42
Robert Kellerman,NY107 HYUNDAI 112,Prog,EA5,March 2017,NL,EA,1,68
Robert Kellerman,NY107 HYUNDAI 112,Prog,EA5,April 2017,NL,EA,1,78
Robert Kellerman,NY107 HYUNDAI 112,Prog,EA5,May 2017,NL,EA,0.985915493,71
Robert Kellerman,NY107 HYUNDAI 112,Prog,EA5,June 2017,NL,EA,0.977528090,89
Robert Kellerman,NY107 HYUNDAI 112,Prog,EA5,July 2017,NL,EA,0.976190476,84
Robert Kellerman,NY107 HYUNDAI 112,Prog,EA5,August 2017,NL,EA,0.962406015,133
Robert Kellerman,NY107 HYUNDAI 112,Prog,EA5,September 2017,NL,EA,0.948979592,98
Robert Kellerman,NY121 MID-ISLAND HYUNDAI,Prog,EA5,January 2017,NL,EA,0.948717949,39
Robert Kellerman,NY121 MID-ISLAND HYUNDAI,Prog,EA5,February 2017,NL,EA,0.92,50
Robert Kellerman,NY121 MID-ISLAND HYUNDAI,Prog,EA5,March 2017,NL,EA,0.863636364,88
Robert Kellerman,NY121 MID-ISLAND HYUNDAI,Prog,EA5,April 2017,NL,EA,0.8875,80
Robert Kellerman,NY121 MID-ISLAND HYUNDAI,Prog,EA5,May 2017,NL,EA,0.972477064,109
Robert Kellerman,NY121 MID-ISLAND HYUNDAI,Prog,EA5,June 2017,NL,EA,0.914893617,94
Robert Kellerman,NY121 MID-ISLAND HYUNDAI,Prog,EA5,July 2017,NL,EA,0.876404494,89
Robert Kellerman,NY121 MID-ISLAND HYUNDAI,Prog,EA5,August 2017,NL,EA,0.942857143,105
Robert Kellerman,NY121 MID-ISLAND HYUNDAI,Prog,EA5,September 2017,NL,EA,0.958762887,97
Robert Kellerman,NY130 HYUNDAI OF LONG ISLAND CITY,Prog,EA5,January 2017,NL,EA,0.844444444,45
Robert Kellerman,NY130 HYUNDAI OF LONG ISLAND CITY,Prog,EA5,February 2017,NL,EA,0.966666667,60
Robert Kellerman,NY130 HYUNDAI OF LONG ISLAND CITY,Prog,EA5,March 2017,NL,EA,0.869565217,69
Robert Kellerman,NY130 HYUNDAI OF LONG ISLAND CITY,Prog,EA5,April 2017,NL,EA,0.783783784,74
Robert Kellerman,NY130 HYUNDAI OF LONG ISLAND CITY,Prog,EA5,May 2017,NL,EA,0.852459016,61
Robert Kellerman,NY130 HYUNDAI OF LONG ISLAND CITY,Prog,EA5,June 2017,NL,EA,0.826530612,98
Robert Kellerman,NY130 HYUNDAI OF LONG ISLAND CITY,Prog,EA5,July 2017,NL,EA,0.868131868,91
Robert Kellerman,NY130 HYUNDAI OF LONG ISLAND CITY,Prog,EA5,August 2017,NL,EA,0.918367347,98
Robert Kellerman,NY130 HYUNDAI OF LONG ISLAND CITY,Prog,EA5,September 2017,NL,EA,0.920454545,88
Non-Prog,NJ005 TOWNE HYUNDAI,Non-Prog,EA6,January 2017,NL,EA,0.953271028,107
Non-Prog,NJ005 TOWNE HYUNDAI,Non-Prog,EA6,February 2017,NL,EA,0.952380952,105
Non-Prog,NJ005 TOWNE HYUNDAI,Non-Prog,EA6,March 2017,NL,EA,0.954128440,109
Non-Prog,NJ005 TOWNE HYUNDAI,Non-Prog,EA6,April 2017,NL,EA,0.969387755,98
Non-Prog,NJ005 TOWNE HYUNDAI,Non-Prog,EA6,May 2017,NL,EA,0.953271028,107
Non-Prog,NJ005 TOWNE HYUNDAI,Non-Prog,EA6,June 2017,NL,EA,0.958677686,121
Non-Prog,NJ005 TOWNE HYUNDAI,Non-Prog,EA6,July 2017,NL,EA,0.974137931,116
Non-Prog,NJ005 TOWNE HYUNDAI,Non-Prog,EA6,August 2017,NL,EA,0.929824561,171
Non-Prog,NJ005 TOWNE HYUNDAI,Non-Prog,EA6,September 2017,NL,EA,0.916666667,132
Non-Prog,NJ007 GLOBAL HYUNDAI,Non-Prog,EA6,January 2017,NL,EA,0.953125,64
Non-Prog,NJ007 GLOBAL HYUNDAI,Non-Prog,EA6,February 2017,NL,EA,0.939024390,82
Non-Prog,NJ007 GLOBAL HYUNDAI,Non-Prog,EA6,March 2017,NL,EA,0.867647059,68
Non-Prog,NJ007 GLOBAL HYUNDAI,Non-Prog,EA6,April 2017,NL,EA,0.955882353,68
Non-Prog,NJ007 GLOBAL HYUNDAI,Non-Prog,EA6,May 2017,NL,EA,0.940476190,84
Non-Prog,NJ007 GLOBAL HYUNDAI,Non-Prog,EA6,June 2017,NL,EA,0.896551724,87
Non-Prog,NJ007 GLOBAL HYUNDAI,Non-Prog,EA6,July 2017,NL,EA,0.941860465,86
Non-Prog,NJ007 GLOBAL HYUNDAI,Non-Prog,EA6,August 2017,NL,EA,0.956989247,93
Non-Prog,NJ007 GLOBAL HYUNDAI,Non-Prog,EA6,September 2017,NL,EA,0.9125,80
Non-Prog,NJ015 MAXON HYUNDAI,Non-Prog,EA6,January 2017,NL,EA,0.9,60
Non-Prog,NJ015 MAXON HYUNDAI,Non-Prog,EA6,February 2017,NL,EA,0.902777778,72
Non-Prog,NJ015 MAXON HYUNDAI,Non-Prog,EA6,March 2017,NL,EA,0.935064935,77
Non-Prog,NJ015 MAXON HYUNDAI,Non-Prog,EA6,April 2017,NL,EA,0.95,60
Non-Prog,NJ015 MAXON HYUNDAI,Non-Prog,EA6,May 2017,NL,EA,0.945205479,73
Non-Prog,NJ015 MAXON HYUNDAI,Non-Prog,EA6,June 2017,NL,EA,0.949494949,99
Non-Prog,NJ015 MAXON HYUNDAI,Non-Prog,EA6,July 2017,NL,EA,0.931818182,88
Non-Prog,NJ015 MAXON HYUNDAI,Non-Prog,EA6,August 2017,NL,EA,0.900763359,131
Non-Prog,NJ015 MAXON HYUNDAI,Non-Prog,EA6,September 2017,NL,EA,0.893805310,113
Non-Prog,NJ033 PARAMUS HYUNDAI,Non-Prog,EA6,January 2017,NL,EA,0.913043478,115
Non-Prog,NJ033 PARAMUS HYUNDAI,Non-Prog,EA6,February 2017,NL,EA,0.805825243,103
Non-Prog,NJ033 PARAMUS HYUNDAI,Non-Prog,EA6,March 2017,NL,EA,0.861111111,108
Non-Prog,NJ033 PARAMUS HYUNDAI,Non-Prog,EA6,April 2017,NL,EA,0.887755102,98
Non-Prog,NJ033 PARAMUS HYUNDAI,Non-Prog,EA6,May 2017,NL,EA,0.879310345,116
Non-Prog,NJ033 PARAMUS HYUNDAI,Non-Prog,EA6,June 2017,NL,EA,0.8,130
Non-Prog,NJ033 PARAMUS HYUNDAI,Non-Prog,EA6,July 2017,NL,EA,0.783333333,120
Non-Prog,NJ033 PARAMUS HYUNDAI,Non-Prog,EA6,August 2017,NL,EA,0.899441341,179
Non-Prog,NJ033 PARAMUS HYUNDAI,Non-Prog,EA6,September 2017,NL,EA,0.906040268,149
Non-Prog,NJ034 SANSONE'S ROUTE 1 HYUNDAI,Non-Prog,EA6,January 2017,NL,EA,0.977777778,45
Non-Prog,NJ034 SANSONE'S ROUTE 1 HYUNDAI,Non-Prog,EA6,February 2017,NL,EA,0.902912621,103
Non-Prog,NJ034 SANSONE'S ROUTE 1 HYUNDAI,Non-Prog,EA6,March 2017,NL,EA,0.898734177,79
Non-Prog,NJ034 SANSONE'S ROUTE 1 HYUNDAI,Non-Prog,EA6,April 2017,NL,EA,0.925925926,81
Non-Prog,NJ034 SANSONE'S ROUTE 1 HYUNDAI,Non-Prog,EA6,May 2017,NL,EA,0.922330097,103
Non-Prog,NJ034 SANSONE'S ROUTE 1 HYUNDAI,Non-Prog,EA6,June 2017,NL,EA,0.952380952,126
Non-Prog,NJ034 SANSONE'S ROUTE 1 HYUNDAI,Non-Prog,EA6,July 2017,NL,EA,0.913043478,115
Non-Prog,NJ034 SANSONE'S ROUTE 1 HYUNDAI,Non-Prog,EA6,August 2017,NL,EA,0.952,125
Non-Prog,NJ034 SANSONE'S ROUTE 1 HYUNDAI,Non-Prog,EA6,September 2017,NL,EA,0.880733945,109
Non-Prog,NJ045 LIBERTY HYUNDAI,Non-Prog,EA6,January 2017,NL,EA,0.903614458,83
Non-Prog,NJ045 LIBERTY HYUNDAI,Non-Prog,EA6,February 2017,NL,EA,0.930555556,72
Non-Prog,NJ045 LIBERTY HYUNDAI,Non-Prog,EA6,March 2017,NL,EA,0.974025974,77
Non-Prog,NJ045 LIBERTY HYUNDAI,Non-Prog,EA6,April 2017,NL,EA,0.984615385,65
Non-Prog,NJ045 LIBERTY HYUNDAI,Non-Prog,EA6,May 2017,NL,EA,0.945945946,74
Non-Prog,NJ045 LIBERTY HYUNDAI,Non-Prog,EA6,June 2017,NL,EA,0.977272727,88
Non-Prog,NJ045 LIBERTY HYUNDAI,Non-Prog,EA6,July 2017,NL,EA,0.952380952,63
Non-Prog,NJ045 LIBERTY HYUNDAI,Non-Prog,EA6,August 2017,NL,EA,0.944444444,108
Non-Prog,NJ045 LIBERTY HYUNDAI,Non-Prog,EA6,September 2017,NL,EA,0.938271605,81
Non-Prog,NJ046 HUDSON HYUNDAI,Non-Prog,EA6,January 2017,NL,EA,0.916666667,36
Non-Prog,NJ046 HUDSON HYUNDAI,Non-Prog,EA6,February 2017,NL,EA,0.862068966,29
Non-Prog,NJ046 HUDSON HYUNDAI,Non-Prog,EA6,March 2017,NL,EA,0.810810811,37
Non-Prog,NJ046 HUDSON HYUNDAI,Non-Prog,EA6,April 2017,NL,EA,0.984126984,63
Non-Prog,NJ046 HUDSON HYUNDAI,Non-Prog,EA6,May 2017,NL,EA,0.968253968,63
Non-Prog,NJ046 HUDSON HYUNDAI,Non-Prog,EA6,June 2017,NL,EA,0.849315068,73
Non-Prog,NJ046 HUDSON HYUNDAI,Non-Prog,EA6,July 2017,NL,EA,0.830769231,65
Non-Prog,NJ046 HUDSON HYUNDAI,Non-Prog,EA6,August 2017,NL,EA,0.911111111,90
Non-Prog,NJ046 HUDSON HYUNDAI,Non-Prog,EA6,September 2017,NL,EA,0.925373134,67
Non-Prog,NJ048 WAYNE AUTO MALL HYUNDAI,Non-Prog,EA6,January 2017,NL,EA,0.931818182,44
Non-Prog,NJ048 WAYNE AUTO MALL HYUNDAI,Non-Prog,EA6,February 2017,NL,EA,0.934782609,46
Non-Prog,NJ048 WAYNE AUTO MALL HYUNDAI,Non-Prog,EA6,March 2017,NL,EA,1,41
Non-Prog,NJ048 WAYNE AUTO MALL HYUNDAI,Non-Prog,EA6,April 2017,NL,EA,0.961538462,52
Non-Prog,NJ048 WAYNE AUTO MALL HYUNDAI,Non-Prog,EA6,May 2017,NL,EA,0.949152542,59
Non-Prog,NJ048 WAYNE AUTO MALL HYUNDAI,Non-Prog,EA6,June 2017,NL,EA,0.939393939,66
Non-Prog,NJ048 WAYNE AUTO MALL HYUNDAI,Non-Prog,EA6,July 2017,NL,EA,0.887323944,71
Non-Prog,NJ048 WAYNE AUTO MALL HYUNDAI,Non-Prog,EA6,August 2017,NL,EA,0.901234568,81
Non-Prog,NJ048 WAYNE AUTO MALL HYUNDAI,Non-Prog,EA6,September 2017,NL,EA,0.863636364,66
Non-Prog,NJ051 LYNNES HYUNDAI LLC,Non-Prog,EA6,January 2017,NL,EA,0.857142857,28
Non-Prog,NJ051 LYNNES HYUNDAI LLC,Non-Prog,EA6,February 2017,NL,EA,0.916666667,36
Non-Prog,NJ051 LYNNES HYUNDAI LLC,Non-Prog,EA6,March 2017,NL,EA,0.939393939,33
Non-Prog,NJ051 LYNNES HYUNDAI LLC,Non-Prog,EA6,April 2017,NL,EA,0.804347826,46
Non-Prog,NJ051 LYNNES HYUNDAI LLC,Non-Prog,EA6,May 2017,NL,EA,0.857142857,63
Non-Prog,NJ051 LYNNES HYUNDAI LLC,Non-Prog,EA6,June 2017,NL,EA,0.884615385,52
Non-Prog,NJ051 LYNNES HYUNDAI LLC,Non-Prog,EA6,July 2017,NL,EA,0.929824561,57
Non-Prog,NJ051 LYNNES HYUNDAI LLC,Non-Prog,EA6,August 2017,NL,EA,0.935064935,77
Non-Prog,NJ051 LYNNES HYUNDAI LLC,Non-Prog,EA6,September 2017,NL,EA,0.907692308,65
Non-Prog,NJ055 PHILLIPSBURG EASTON HYUNDAI,Non-Prog,EA6,January 2017,NL,EA,0.930232558,43
