DEALER,DEALER PROGRAM,DIST,Measure Names,"Month, Year of Rpt Month_Cal",NATL,REGION CODE,2YMC Ret %,2ymc Den Ct,2ymc Num Ct
FL135 WESTSIDE HYUNDAI,Non-Prog,SOD,2ymc Num Ct,February 2017,NL,SO,0.886297376,,304
FL135 WESTSIDE HYUNDAI,Non-Prog,SOD,2ymc Num Ct,March 2017,NL,SO,0.900804290,,336
FL135 WESTSIDE HYUNDAI,Non-Prog,SOD,2ymc Num Ct,April 2017,NL,SO,0.837837838,,341
FL135 WESTSIDE HYUNDAI,Non-Prog,SOD,2ymc Num Ct,May 2017,NL,SO,0.779279279,,346
FL135 WESTSIDE HYUNDAI,Non-Prog,SOD,2ymc Num Ct,June 2017,NL,SO,0.772321429,,346
FL135 WESTSIDE HYUNDAI,Non-Prog,SOD,2ymc Num Ct,July 2017,NL,SO,0.810975610,,399
FL135 WESTSIDE HYUNDAI,Non-Prog,SOD,2ymc Num Ct,August 2017,NL,SO,0.800424628,,377
FL135 WESTSIDE HYUNDAI,Non-Prog,SOD,2ymc Num Ct,September 2017,NL,SO,0.763392857,,342
FL135 WESTSIDE HYUNDAI,Non-Prog,SOD,2ymc Num Ct,October 2017,NL,SO,0.764705882,,312
FL135 WESTSIDE HYUNDAI,Non-Prog,SOD,2ymc Num Ct,November 2017,NL,SO,0.860050891,,338
FL135 WESTSIDE HYUNDAI,Non-Prog,SOD,2ymc Num Ct,December 2017,NL,SO,0.871727749,,333
FL135 WESTSIDE HYUNDAI,Non-Prog,SOD,2ymc Num Ct,January 2018,NL,SO,0.943143813,,282
FL135 WESTSIDE HYUNDAI,Non-Prog,SOD,2ymc Num Ct,February 2018,NL,SO,0.809210526,,246
FL137 HEADQUARTER HYUNDAI,Non-Prog,SOD,2ymc Num Ct,February 2017,NL,SO,0.8046875,,515
FL137 HEADQUARTER HYUNDAI,Non-Prog,SOD,2ymc Num Ct,March 2017,NL,SO,0.848039216,,519
FL137 HEADQUARTER HYUNDAI,Non-Prog,SOD,2ymc Num Ct,April 2017,NL,SO,0.851265823,,538
FL137 HEADQUARTER HYUNDAI,Non-Prog,SOD,2ymc Num Ct,May 2017,NL,SO,0.877344877,,608
FL137 HEADQUARTER HYUNDAI,Non-Prog,SOD,2ymc Num Ct,June 2017,NL,SO,0.890795632,,571
FL137 HEADQUARTER HYUNDAI,Non-Prog,SOD,2ymc Num Ct,July 2017,NL,SO,0.869503546,,613
FL137 HEADQUARTER HYUNDAI,Non-Prog,SOD,2ymc Num Ct,August 2017,NL,SO,0.850202429,,630
FL137 HEADQUARTER HYUNDAI,Non-Prog,SOD,2ymc Num Ct,September 2017,NL,SO,0.832425068,,611
FL137 HEADQUARTER HYUNDAI,Non-Prog,SOD,2ymc Num Ct,October 2017,NL,SO,0.832605531,,572
FL137 HEADQUARTER HYUNDAI,Non-Prog,SOD,2ymc Num Ct,November 2017,NL,SO,0.845024470,,518
FL137 HEADQUARTER HYUNDAI,Non-Prog,SOD,2ymc Num Ct,December 2017,NL,SO,0.853073463,,569
FL137 HEADQUARTER HYUNDAI,Non-Prog,SOD,2ymc Num Ct,January 2018,NL,SO,0.948275862,,550
FL137 HEADQUARTER HYUNDAI,Non-Prog,SOD,2ymc Num Ct,February 2018,NL,SO,0.957642726,,520
FL138 COGGIN DELAND HYUNDAI,Non-Prog,SOD,2ymc Num Ct,February 2017,NL,SO,0.729885057,,381
FL138 COGGIN DELAND HYUNDAI,Non-Prog,SOD,2ymc Num Ct,March 2017,NL,SO,0.734200743,,395
FL138 COGGIN DELAND HYUNDAI,Non-Prog,SOD,2ymc Num Ct,April 2017,NL,SO,0.7625,,427
FL138 COGGIN DELAND HYUNDAI,Non-Prog,SOD,2ymc Num Ct,May 2017,NL,SO,0.729430380,,461
FL138 COGGIN DELAND HYUNDAI,Non-Prog,SOD,2ymc Num Ct,June 2017,NL,SO,0.748663102,,420
FL138 COGGIN DELAND HYUNDAI,Non-Prog,SOD,2ymc Num Ct,July 2017,NL,SO,0.734290844,,409
FL138 COGGIN DELAND HYUNDAI,Non-Prog,SOD,2ymc Num Ct,August 2017,NL,SO,0.747731397,,412
FL138 COGGIN DELAND HYUNDAI,Non-Prog,SOD,2ymc Num Ct,September 2017,NL,SO,0.747779751,,421
FL138 COGGIN DELAND HYUNDAI,Non-Prog,SOD,2ymc Num Ct,October 2017,NL,SO,0.755769231,,393
FL138 COGGIN DELAND HYUNDAI,Non-Prog,SOD,2ymc Num Ct,November 2017,NL,SO,0.813901345,,363
FL138 COGGIN DELAND HYUNDAI,Non-Prog,SOD,2ymc Num Ct,December 2017,NL,SO,0.811529933,,366
FL138 COGGIN DELAND HYUNDAI,Non-Prog,SOD,2ymc Num Ct,January 2018,NL,SO,0.884520885,,360
FL138 COGGIN DELAND HYUNDAI,Non-Prog,SOD,2ymc Num Ct,February 2018,NL,SO,0.816582915,,325
FL140 KEY HYUNDAI,Non-Prog,SOD,2ymc Num Ct,February 2017,NL,SO,0.732673267,,592
FL140 KEY HYUNDAI,Non-Prog,SOD,2ymc Num Ct,March 2017,NL,SO,0.703211517,,635
FL140 KEY HYUNDAI,Non-Prog,SOD,2ymc Num Ct,April 2017,NL,SO,0.708796764,,701
FL140 KEY HYUNDAI,Non-Prog,SOD,2ymc Num Ct,May 2017,NL,SO,0.689458689,,726
FL140 KEY HYUNDAI,Non-Prog,SOD,2ymc Num Ct,June 2017,NL,SO,0.674257426,,681
FL140 KEY HYUNDAI,Non-Prog,SOD,2ymc Num Ct,July 2017,NL,SO,0.660487805,,677
FL140 KEY HYUNDAI,Non-Prog,SOD,2ymc Num Ct,August 2017,NL,SO,0.666666667,,656
FL140 KEY HYUNDAI,Non-Prog,SOD,2ymc Num Ct,September 2017,NL,SO,0.701680672,,668
FL140 KEY HYUNDAI,Non-Prog,SOD,2ymc Num Ct,October 2017,NL,SO,0.686635945,,596
FL140 KEY HYUNDAI,Non-Prog,SOD,2ymc Num Ct,November 2017,NL,SO,0.7,,546
FL140 KEY HYUNDAI,Non-Prog,SOD,2ymc Num Ct,December 2017,NL,SO,0.692607004,,534
FL140 KEY HYUNDAI,Non-Prog,SOD,2ymc Num Ct,January 2018,NL,SO,0.746121298,,529
FL140 KEY HYUNDAI,Non-Prog,SOD,2ymc Num Ct,February 2018,NL,SO,0.726439791,,555
FL107 BAY HYUNDAI,Non-Prog,SOE,2ymc Num Ct,February 2017,NL,SO,0.714285714,,195
FL107 BAY HYUNDAI,Non-Prog,SOE,2ymc Num Ct,March 2017,NL,SO,0.752613240,,216
FL107 BAY HYUNDAI,Non-Prog,SOE,2ymc Num Ct,April 2017,NL,SO,0.716171617,,217
FL107 BAY HYUNDAI,Non-Prog,SOE,2ymc Num Ct,May 2017,NL,SO,0.723333333,,217
FL107 BAY HYUNDAI,Non-Prog,SOE,2ymc Num Ct,June 2017,NL,SO,0.730215827,,203
FL107 BAY HYUNDAI,Non-Prog,SOE,2ymc Num Ct,July 2017,NL,SO,0.760942761,,226
FL107 BAY HYUNDAI,Non-Prog,SOE,2ymc Num Ct,August 2017,NL,SO,0.769480519,,237
FL107 BAY HYUNDAI,Non-Prog,SOE,2ymc Num Ct,September 2017,NL,SO,0.740740741,,240
FL107 BAY HYUNDAI,Non-Prog,SOE,2ymc Num Ct,October 2017,NL,SO,0.715254237,,211
FL107 BAY HYUNDAI,Non-Prog,SOE,2ymc Num Ct,November 2017,NL,SO,0.715355805,,191
FL107 BAY HYUNDAI,Non-Prog,SOE,2ymc Num Ct,December 2017,NL,SO,0.725868726,,188
FL107 BAY HYUNDAI,Non-Prog,SOE,2ymc Num Ct,January 2018,NL,SO,0.808219178,,177
FL107 BAY HYUNDAI,Non-Prog,SOE,2ymc Num Ct,February 2018,NL,SO,0.763157895,,174
FL128 WERNER HYUNDAI,Non-Prog,SOE,2ymc Num Ct,February 2017,NL,SO,0.858407080,,291
FL128 WERNER HYUNDAI,Non-Prog,SOE,2ymc Num Ct,March 2017,NL,SO,0.775193798,,300
FL128 WERNER HYUNDAI,Non-Prog,SOE,2ymc Num Ct,April 2017,NL,SO,0.730158730,,322
FL128 WERNER HYUNDAI,Non-Prog,SOE,2ymc Num Ct,May 2017,NL,SO,0.731404959,,354
FL128 WERNER HYUNDAI,Non-Prog,SOE,2ymc Num Ct,June 2017,NL,SO,0.742690058,,381
FL128 WERNER HYUNDAI,Non-Prog,SOE,2ymc Num Ct,July 2017,NL,SO,0.811284047,,417
FL128 WERNER HYUNDAI,Non-Prog,SOE,2ymc Num Ct,August 2017,NL,SO,0.810760668,,437
FL128 WERNER HYUNDAI,Non-Prog,SOE,2ymc Num Ct,September 2017,NL,SO,0.835390947,,406
FL128 WERNER HYUNDAI,Non-Prog,SOE,2ymc Num Ct,October 2017,NL,SO,0.805785124,,390
FL128 WERNER HYUNDAI,Non-Prog,SOE,2ymc Num Ct,November 2017,NL,SO,0.806004619,,349
FL128 WERNER HYUNDAI,Non-Prog,SOE,2ymc Num Ct,December 2017,NL,SO,0.836879433,,354
FL128 WERNER HYUNDAI,Non-Prog,SOE,2ymc Num Ct,January 2018,NL,SO,0.935393258,,333
FL128 WERNER HYUNDAI,Non-Prog,SOE,2ymc Num Ct,February 2018,NL,SO,0.949860724,,341
GA029 FIVE STAR HYUNDAI,Non-Prog,SOE,2ymc Num Ct,February 2017,NL,SO,0.597989950,,119
GA029 FIVE STAR HYUNDAI,Non-Prog,SOE,2ymc Num Ct,March 2017,NL,SO,0.553398058,,114
GA029 FIVE STAR HYUNDAI,Non-Prog,SOE,2ymc Num Ct,April 2017,NL,SO,0.604444444,,136
GA029 FIVE STAR HYUNDAI,Non-Prog,SOE,2ymc Num Ct,May 2017,NL,SO,0.58984375,,151
GA029 FIVE STAR HYUNDAI,Non-Prog,SOE,2ymc Num Ct,June 2017,NL,SO,0.630952381,,159
GA029 FIVE STAR HYUNDAI,Non-Prog,SOE,2ymc Num Ct,July 2017,NL,SO,0.601449275,,166
GA029 FIVE STAR HYUNDAI,Non-Prog,SOE,2ymc Num Ct,August 2017,NL,SO,0.625,,170
GA029 FIVE STAR HYUNDAI,Non-Prog,SOE,2ymc Num Ct,September 2017,NL,SO,0.632142857,,177
GA029 FIVE STAR HYUNDAI,Non-Prog,SOE,2ymc Num Ct,October 2017,NL,SO,0.617886179,,152
GA029 FIVE STAR HYUNDAI,Non-Prog,SOE,2ymc Num Ct,November 2017,NL,SO,0.645320197,,131
GA029 FIVE STAR HYUNDAI,Non-Prog,SOE,2ymc Num Ct,December 2017,NL,SO,0.674033149,,122
GA029 FIVE STAR HYUNDAI,Non-Prog,SOE,2ymc Num Ct,January 2018,NL,SO,0.702531646,,111
GA029 FIVE STAR HYUNDAI,Non-Prog,SOE,2ymc Num Ct,February 2018,NL,SO,0.637426901,,109
GA055 ALL PRO HYUNDAI,Non-Prog,SOE,2ymc Num Ct,February 2017,NL,SO,0.797872340,,75
GA055 ALL PRO HYUNDAI,Non-Prog,SOE,2ymc Num Ct,March 2017,NL,SO,0.758241758,,69
GA055 ALL PRO HYUNDAI,Non-Prog,SOE,2ymc Num Ct,April 2017,NL,SO,0.882978723,,83
GA055 ALL PRO HYUNDAI,Non-Prog,SOE,2ymc Num Ct,May 2017,NL,SO,0.955555556,,86
GA055 ALL PRO HYUNDAI,Non-Prog,SOE,2ymc Num Ct,June 2017,NL,SO,1.028985507,,71
GA055 ALL PRO HYUNDAI,Non-Prog,SOE,2ymc Num Ct,July 2017,NL,SO,0.893333333,,67
GA055 ALL PRO HYUNDAI,Non-Prog,SOE,2ymc Num Ct,August 2017,NL,SO,0.857142857,,66
GA055 ALL PRO HYUNDAI,Non-Prog,SOE,2ymc Num Ct,September 2017,NL,SO,0.851851852,,69
GA055 ALL PRO HYUNDAI,Non-Prog,SOE,2ymc Num Ct,October 2017,NL,SO,0.921875,,59
GA055 ALL PRO HYUNDAI,Non-Prog,SOE,2ymc Num Ct,November 2017,NL,SO,1.017857143,,57
GA055 ALL PRO HYUNDAI,Non-Prog,SOE,2ymc Num Ct,December 2017,NL,SO,0.954545455,,63
GA055 ALL PRO HYUNDAI,Non-Prog,SOE,2ymc Num Ct,January 2018,NL,SO,1.098360656,,67
GA055 ALL PRO HYUNDAI,Non-Prog,SOE,2ymc Num Ct,February 2018,NL,SO,1.032786885,,63
GA056 LEGACY HYUNDAI OF MCDONOUGH,Non-Prog,SOE,2ymc Num Ct,February 2017,NL,SO,0.732984293,,140
GA056 LEGACY HYUNDAI OF MCDONOUGH,Non-Prog,SOE,2ymc Num Ct,March 2017,NL,SO,0.733333333,,143
GA056 LEGACY HYUNDAI OF MCDONOUGH,Non-Prog,SOE,2ymc Num Ct,April 2017,NL,SO,0.75,,156
GA056 LEGACY HYUNDAI OF MCDONOUGH,Non-Prog,SOE,2ymc Num Ct,May 2017,NL,SO,0.736363636,,162
GA056 LEGACY HYUNDAI OF MCDONOUGH,Non-Prog,SOE,2ymc Num Ct,June 2017,NL,SO,0.746192893,,147
GA056 LEGACY HYUNDAI OF MCDONOUGH,Non-Prog,SOE,2ymc Num Ct,July 2017,NL,SO,0.783505155,,152
GA056 LEGACY HYUNDAI OF MCDONOUGH,Non-Prog,SOE,2ymc Num Ct,August 2017,NL,SO,0.777777778,,161
GA056 LEGACY HYUNDAI OF MCDONOUGH,Non-Prog,SOE,2ymc Num Ct,September 2017,NL,SO,0.796610169,,188
GA056 LEGACY HYUNDAI OF MCDONOUGH,Non-Prog,SOE,2ymc Num Ct,October 2017,NL,SO,0.728395062,,177
GA056 LEGACY HYUNDAI OF MCDONOUGH,Non-Prog,SOE,2ymc Num Ct,November 2017,NL,SO,0.760869565,,175
GA056 LEGACY HYUNDAI OF MCDONOUGH,Non-Prog,SOE,2ymc Num Ct,December 2017,NL,SO,0.735426009,,164
GA056 LEGACY HYUNDAI OF MCDONOUGH,Non-Prog,SOE,2ymc Num Ct,January 2018,NL,SO,0.876344086,,163
GA056 LEGACY HYUNDAI OF MCDONOUGH,Non-Prog,SOE,2ymc Num Ct,February 2018,NL,SO,0.798913043,,147
GA057 FIVE STAR HYUNDAI OF WARNER RO,Non-Prog,SOE,2ymc Num Ct,February 2017,NL,SO,0.656387665,,149
GA057 FIVE STAR HYUNDAI OF WARNER RO,Non-Prog,SOE,2ymc Num Ct,March 2017,NL,SO,0.652,,163
GA057 FIVE STAR HYUNDAI OF WARNER RO,Non-Prog,SOE,2ymc Num Ct,April 2017,NL,SO,0.655172414,,171
GA057 FIVE STAR HYUNDAI OF WARNER RO,Non-Prog,SOE,2ymc Num Ct,May 2017,NL,SO,0.678321678,,194
GA057 FIVE STAR HYUNDAI OF WARNER RO,Non-Prog,SOE,2ymc Num Ct,June 2017,NL,SO,0.697761194,,187
GA057 FIVE STAR HYUNDAI OF WARNER RO,Non-Prog,SOE,2ymc Num Ct,July 2017,NL,SO,0.659574468,,186
GA057 FIVE STAR HYUNDAI OF WARNER RO,Non-Prog,SOE,2ymc Num Ct,August 2017,NL,SO,0.626229508,,191
GA057 FIVE STAR HYUNDAI OF WARNER RO,Non-Prog,SOE,2ymc Num Ct,September 2017,NL,SO,0.648734177,,205
GA057 FIVE STAR HYUNDAI OF WARNER RO,Non-Prog,SOE,2ymc Num Ct,October 2017,NL,SO,0.646864686,,196
GA057 FIVE STAR HYUNDAI OF WARNER RO,Non-Prog,SOE,2ymc Num Ct,November 2017,NL,SO,0.712550607,,176
GA057 FIVE STAR HYUNDAI OF WARNER RO,Non-Prog,SOE,2ymc Num Ct,December 2017,NL,SO,0.669527897,,156
GA057 FIVE STAR HYUNDAI OF WARNER RO,Non-Prog,SOE,2ymc Num Ct,January 2018,NL,SO,0.768041237,,149
GA057 FIVE STAR HYUNDAI OF WARNER RO,Non-Prog,SOE,2ymc Num Ct,February 2018,NL,SO,0.661691542,,133
GA060 SAVANNAH HYUNDAI,Non-Prog,SOE,2ymc Num Ct,February 2017,NL,SO,0.828445748,,565
GA060 SAVANNAH HYUNDAI,Non-Prog,SOE,2ymc Num Ct,March 2017,NL,SO,0.795389049,,552
GA060 SAVANNAH HYUNDAI,Non-Prog,SOE,2ymc Num Ct,April 2017,NL,SO,0.762953368,,589
GA060 SAVANNAH HYUNDAI,Non-Prog,SOE,2ymc Num Ct,May 2017,NL,SO,0.746051033,,614
GA060 SAVANNAH HYUNDAI,Non-Prog,SOE,2ymc Num Ct,June 2017,NL,SO,0.741134752,,627
GA060 SAVANNAH HYUNDAI,Non-Prog,SOE,2ymc Num Ct,July 2017,NL,SO,0.747948417,,638
GA060 SAVANNAH HYUNDAI,Non-Prog,SOE,2ymc Num Ct,August 2017,NL,SO,0.736126840,,650
GA060 SAVANNAH HYUNDAI,Non-Prog,SOE,2ymc Num Ct,September 2017,NL,SO,0.760895171,,646
GA066 LANGDALE HYUNDAI OF SOUTH GEOR,Non-Prog,SOE,2ymc Num Ct,February 2017,NL,SO,0.822085890,,134
GA066 LANGDALE HYUNDAI OF SOUTH GEOR,Non-Prog,SOE,2ymc Num Ct,March 2017,NL,SO,0.766467066,,128
GA066 LANGDALE HYUNDAI OF SOUTH GEOR,Non-Prog,SOE,2ymc Num Ct,April 2017,NL,SO,0.75,,138
GA066 LANGDALE HYUNDAI OF SOUTH GEOR,Non-Prog,SOE,2ymc Num Ct,May 2017,NL,SO,0.748768473,,152
GA066 LANGDALE HYUNDAI OF SOUTH GEOR,Non-Prog,SOE,2ymc Num Ct,June 2017,NL,SO,0.771428571,,162
GA066 LANGDALE HYUNDAI OF SOUTH GEOR,Non-Prog,SOE,2ymc Num Ct,July 2017,NL,SO,0.825892857,,185
GA066 LANGDALE HYUNDAI OF SOUTH GEOR,Non-Prog,SOE,2ymc Num Ct,August 2017,NL,SO,0.795833333,,191
GA066 LANGDALE HYUNDAI OF SOUTH GEOR,Non-Prog,SOE,2ymc Num Ct,September 2017,NL,SO,0.760869565,,175
GA066 LANGDALE HYUNDAI OF SOUTH GEOR,Non-Prog,SOE,2ymc Num Ct,October 2017,NL,SO,0.76,,152
GA066 LANGDALE HYUNDAI OF SOUTH GEOR,Non-Prog,SOE,2ymc Num Ct,November 2017,NL,SO,0.797546012,,130
GA066 LANGDALE HYUNDAI OF SOUTH GEOR,Non-Prog,SOE,2ymc Num Ct,December 2017,NL,SO,0.883720930,,152
GA066 LANGDALE HYUNDAI OF SOUTH GEOR,Non-Prog,SOE,2ymc Num Ct,January 2018,NL,SO,0.896774194,,139
GA066 LANGDALE HYUNDAI OF SOUTH GEOR,Non-Prog,SOE,2ymc Num Ct,February 2018,NL,SO,0.888157895,,135
GA068 VOLUME HYUNDAI,Non-Prog,SOE,2ymc Num Ct,February 2017,NL,SO,0.821621622,,152
GA068 VOLUME HYUNDAI,Non-Prog,SOE,2ymc Num Ct,March 2017,NL,SO,0.744855967,,181
GA068 VOLUME HYUNDAI,Non-Prog,SOE,2ymc Num Ct,April 2017,NL,SO,0.754512635,,209
GA068 VOLUME HYUNDAI,Non-Prog,SOE,2ymc Num Ct,May 2017,NL,SO,0.758278146,,229
GA068 VOLUME HYUNDAI,Non-Prog,SOE,2ymc Num Ct,June 2017,NL,SO,0.824701195,,207
GA068 VOLUME HYUNDAI,Non-Prog,SOE,2ymc Num Ct,July 2017,NL,SO,0.783269962,,206
GA068 VOLUME HYUNDAI,Non-Prog,SOE,2ymc Num Ct,August 2017,NL,SO,0.774074074,,209
GA068 VOLUME HYUNDAI,Non-Prog,SOE,2ymc Num Ct,September 2017,NL,SO,0.753378378,,223
GA068 VOLUME HYUNDAI,Non-Prog,SOE,2ymc Num Ct,October 2017,NL,SO,0.787878788,,208
GA068 VOLUME HYUNDAI,Non-Prog,SOE,2ymc Num Ct,November 2017,NL,SO,0.78125,,175
GA068 VOLUME HYUNDAI,Non-Prog,SOE,2ymc Num Ct,December 2017,NL,SO,0.829670330,,151
GA068 VOLUME HYUNDAI,Non-Prog,SOE,2ymc Num Ct,January 2018,NL,SO,0.918367347,,135
GA068 VOLUME HYUNDAI,Non-Prog,SOE,2ymc Num Ct,February 2018,NL,SO,0.937931034,,136
GA073 AUTONATION HYUNDAI ALBANY,Non-Prog,SOE,2ymc Num Ct,February 2017,NL,SO,0.490066225,,74
GA073 AUTONATION HYUNDAI ALBANY,Non-Prog,SOE,2ymc Num Ct,March 2017,NL,SO,0.459627329,,74
GA073 AUTONATION HYUNDAI ALBANY,Non-Prog,SOE,2ymc Num Ct,April 2017,NL,SO,0.445121951,,73
GA073 AUTONATION HYUNDAI ALBANY,Non-Prog,SOE,2ymc Num Ct,May 2017,NL,SO,0.557575758,,92
GA073 AUTONATION HYUNDAI ALBANY,Non-Prog,SOE,2ymc Num Ct,June 2017,NL,SO,0.505882353,,86
GA073 AUTONATION HYUNDAI ALBANY,Non-Prog,SOE,2ymc Num Ct,July 2017,NL,SO,0.447236181,,89
GA073 AUTONATION HYUNDAI ALBANY,Non-Prog,SOE,2ymc Num Ct,August 2017,NL,SO,0.373205742,,78
GA073 AUTONATION HYUNDAI ALBANY,Non-Prog,SOE,2ymc Num Ct,September 2017,NL,SO,0.372448980,,73
GA073 AUTONATION HYUNDAI ALBANY,Non-Prog,SOE,2ymc Num Ct,October 2017,NL,SO,0.397350993,,60
GA073 AUTONATION HYUNDAI ALBANY,Non-Prog,SOE,2ymc Num Ct,November 2017,NL,SO,0.411290323,,51
GA073 AUTONATION HYUNDAI ALBANY,Non-Prog,SOE,2ymc Num Ct,December 2017,NL,SO,0.469565217,,54
GA073 AUTONATION HYUNDAI ALBANY,Non-Prog,SOE,2ymc Num Ct,January 2018,NL,SO,0.549549550,,61
GA073 AUTONATION HYUNDAI ALBANY,Non-Prog,SOE,2ymc Num Ct,February 2018,NL,SO,0.504424779,,57
GA074 AUTONATION HYUNDAI BRUNSWICK,Non-Prog,SOE,2ymc Num Ct,February 2017,NL,SO,0.762295082,,93
GA074 AUTONATION HYUNDAI BRUNSWICK,Non-Prog,SOE,2ymc Num Ct,March 2017,NL,SO,0.727272727,,96
GA074 AUTONATION HYUNDAI BRUNSWICK,Non-Prog,SOE,2ymc Num Ct,April 2017,NL,SO,0.690647482,,96
GA074 AUTONATION HYUNDAI BRUNSWICK,Non-Prog,SOE,2ymc Num Ct,May 2017,NL,SO,0.681159420,,94
GA074 AUTONATION HYUNDAI BRUNSWICK,Non-Prog,SOE,2ymc Num Ct,June 2017,NL,SO,0.700729927,,96
GA074 AUTONATION HYUNDAI BRUNSWICK,Non-Prog,SOE,2ymc Num Ct,July 2017,NL,SO,0.697183099,,99
GA074 AUTONATION HYUNDAI BRUNSWICK,Non-Prog,SOE,2ymc Num Ct,August 2017,NL,SO,0.673611111,,97
GA074 AUTONATION HYUNDAI BRUNSWICK,Non-Prog,SOE,2ymc Num Ct,September 2017,NL,SO,0.656716418,,88
GA074 AUTONATION HYUNDAI BRUNSWICK,Non-Prog,SOE,2ymc Num Ct,October 2017,NL,SO,0.720338983,,85
GA074 AUTONATION HYUNDAI BRUNSWICK,Non-Prog,SOE,2ymc Num Ct,November 2017,NL,SO,0.778947368,,74
GA074 AUTONATION HYUNDAI BRUNSWICK,Non-Prog,SOE,2ymc Num Ct,December 2017,NL,SO,0.914893617,,86
GA074 AUTONATION HYUNDAI BRUNSWICK,Non-Prog,SOE,2ymc Num Ct,January 2018,NL,SO,0.963855422,,80
GA075 AUTONATION HYUNDAI COLUMBUS,Non-Prog,SOE,2ymc Num Ct,February 2017,NL,SO,0.676190476,,213
GA075 AUTONATION HYUNDAI COLUMBUS,Non-Prog,SOE,2ymc Num Ct,March 2017,NL,SO,0.620498615,,224
GA075 AUTONATION HYUNDAI COLUMBUS,Non-Prog,SOE,2ymc Num Ct,April 2017,NL,SO,0.619047619,,234
GA075 AUTONATION HYUNDAI COLUMBUS,Non-Prog,SOE,2ymc Num Ct,May 2017,NL,SO,0.600472813,,254
GA075 AUTONATION HYUNDAI COLUMBUS,Non-Prog,SOE,2ymc Num Ct,June 2017,NL,SO,0.640211640,,242
GA075 AUTONATION HYUNDAI COLUMBUS,Non-Prog,SOE,2ymc Num Ct,July 2017,NL,SO,0.631016043,,236
GA075 AUTONATION HYUNDAI COLUMBUS,Non-Prog,SOE,2ymc Num Ct,August 2017,NL,SO,0.606060606,,220
GA075 AUTONATION HYUNDAI COLUMBUS,Non-Prog,SOE,2ymc Num Ct,September 2017,NL,SO,0.574525745,,212
GA075 AUTONATION HYUNDAI COLUMBUS,Non-Prog,SOE,2ymc Num Ct,October 2017,NL,SO,0.579579580,,193
GA075 AUTONATION HYUNDAI COLUMBUS,Non-Prog,SOE,2ymc Num Ct,November 2017,NL,SO,0.602189781,,165
GA075 AUTONATION HYUNDAI COLUMBUS,Non-Prog,SOE,2ymc Num Ct,December 2017,NL,SO,0.640926641,,166
GA075 AUTONATION HYUNDAI COLUMBUS,Non-Prog,SOE,2ymc Num Ct,January 2018,NL,SO,0.675,,162
GA075 AUTONATION HYUNDAI COLUMBUS,Non-Prog,SOE,2ymc Num Ct,February 2018,NL,SO,0.713114754,,174
GA079 PEACOCK HYUNDAI OF SAVANNAH,Non-Prog,SOE,2ymc Num Ct,October 2017,NL,SO,0.749700599,,626
GA079 PEACOCK HYUNDAI OF SAVANNAH,Non-Prog,SOE,2ymc Num Ct,November 2017,NL,SO,0.775725594,,588
GA079 PEACOCK HYUNDAI OF SAVANNAH,Non-Prog,SOE,2ymc Num Ct,December 2017,NL,SO,0.791615290,,642
GA079 PEACOCK HYUNDAI OF SAVANNAH,Non-Prog,SOE,2ymc Num Ct,January 2018,NL,SO,0.864335664,,618
GA079 PEACOCK HYUNDAI OF SAVANNAH,Non-Prog,SOE,2ymc Num Ct,February 2018,NL,SO,0.855978261,,630
GA080 PEACOCK HYUNDAI BRUNSWICK,Non-Prog,SOE,2ymc Num Ct,February 2018,NL,SO,0.946236559,,88
SC033 PEACOCK HYUNDAI,Non-Prog,SOE,2ymc Num Ct,February 2017,NL,SO,0.873239437,,434
SC033 PEACOCK HYUNDAI,Non-Prog,SOE,2ymc Num Ct,March 2017,NL,SO,0.847058824,,432
SC033 PEACOCK HYUNDAI,Non-Prog,SOE,2ymc Num Ct,April 2017,NL,SO,0.807692308,,462
SC033 PEACOCK HYUNDAI,Non-Prog,SOE,2ymc Num Ct,May 2017,NL,SO,0.794303797,,502
SC033 PEACOCK HYUNDAI,Non-Prog,SOE,2ymc Num Ct,June 2017,NL,SO,0.764970060,,511
SC033 PEACOCK HYUNDAI,Non-Prog,SOE,2ymc Num Ct,July 2017,NL,SO,0.787835926,,557
SC033 PEACOCK HYUNDAI,Non-Prog,SOE,2ymc Num Ct,August 2017,NL,SO,0.773611111,,557
SC033 PEACOCK HYUNDAI,Non-Prog,SOE,2ymc Num Ct,September 2017,NL,SO,0.785817656,,543
SC033 PEACOCK HYUNDAI,Non-Prog,SOE,2ymc Num Ct,October 2017,NL,SO,0.759349593,,467
SC033 PEACOCK HYUNDAI,Non-Prog,SOE,2ymc Num Ct,November 2017,NL,SO,0.775510204,,456
SC033 PEACOCK HYUNDAI,Non-Prog,SOE,2ymc Num Ct,December 2017,NL,SO,0.805970149,,486
SC033 PEACOCK HYUNDAI,Non-Prog,SOE,2ymc Num Ct,January 2018,NL,SO,0.908611599,,517
SC033 PEACOCK HYUNDAI,Non-Prog,SOE,2ymc Num Ct,February 2018,NL,SO,0.932950192,,487
ID007 BRONCO MOTORS HYUNDAI,Non-Prog,WE1,2ymc Num Ct,February 2017,NL,WE,0.848979592,,208
ID007 BRONCO MOTORS HYUNDAI,Non-Prog,WE1,2ymc Num Ct,March 2017,NL,WE,0.870175439,,248
ID007 BRONCO MOTORS HYUNDAI,Non-Prog,WE1,2ymc Num Ct,April 2017,NL,WE,0.902356902,,268
