DEALER,DEALER PROGRAM,DIST,Measure Names,Month of Rpt Month_Cal,NATL,REGION CODE,Year of Rpt Month_Cal,% Difference in Cproct,Cproct
TX178 GREENVILLE HYUNDAI,Non-Prog,SCA,Cproct,April,NL,SC,2016,,176
TX178 GREENVILLE HYUNDAI,Non-Prog,SCA,Cproct,May,NL,SC,2016,,210
TX178 GREENVILLE HYUNDAI,Non-Prog,SCA,Cproct,June,NL,SC,2016,,246
TX178 GREENVILLE HYUNDAI,Non-Prog,SCA,Cproct,July,NL,SC,2016,,245
TX178 GREENVILLE HYUNDAI,Non-Prog,SCA,Cproct,August,NL,SC,2016,,226
TX178 GREENVILLE HYUNDAI,Non-Prog,SCA,Cproct,September,NL,SC,2016,,234
TX178 GREENVILLE HYUNDAI,Non-Prog,SCA,Cproct,October,NL,SC,2016,,261
TX178 GREENVILLE HYUNDAI,Non-Prog,SCA,Cproct,November,NL,SC,2016,,182
TX178 GREENVILLE HYUNDAI,Non-Prog,SCA,Cproct,December,NL,SC,2016,,178
TX178 GREENVILLE HYUNDAI,Non-Prog,SCA,Cproct,January,NL,SC,2017,,189
TX178 GREENVILLE HYUNDAI,Non-Prog,SCA,Cproct,February,NL,SC,2017,-24.880382775%,157
TX178 GREENVILLE HYUNDAI,Non-Prog,SCA,Cproct,March,NL,SC,2017,2.072538860%,197
TX178 GREENVILLE HYUNDAI,Non-Prog,SCA,Cproct,April,NL,SC,2017,18.181818182%,208
TX178 GREENVILLE HYUNDAI,Non-Prog,SCA,Cproct,May,NL,SC,2017,15.714285714%,243
TX178 GREENVILLE HYUNDAI,Non-Prog,SCA,Cproct,June,NL,SC,2017,2.032520325%,251
TX178 GREENVILLE HYUNDAI,Non-Prog,SCA,Cproct,July,NL,SC,2017,-5.306122449%,232
TX178 GREENVILLE HYUNDAI,Non-Prog,SCA,Cproct,August,NL,SC,2017,12.389380531%,254
TX178 GREENVILLE HYUNDAI,Non-Prog,SCA,Cproct,September,NL,SC,2017,-0.427350427%,233
TX178 GREENVILLE HYUNDAI,Non-Prog,SCA,Cproct,October,NL,SC,2017,-7.279693487%,242
TX178 GREENVILLE HYUNDAI,Non-Prog,SCA,Cproct,November,NL,SC,2017,12.637362637%,205
TX178 GREENVILLE HYUNDAI,Non-Prog,SCA,Cproct,December,NL,SC,2017,38.202247191%,246
TX178 GREENVILLE HYUNDAI,Non-Prog,SCA,Cproct,January,NL,SC,2018,23.280423280%,233
TX178 GREENVILLE HYUNDAI,Non-Prog,SCA,Cproct,February,NL,SC,2018,28.662420382%,202
TX182 AUTONATION HYUNDAI TYLER,Non-Prog,SCA,Cproct,March,NL,SC,2016,,113
TX182 AUTONATION HYUNDAI TYLER,Non-Prog,SCA,Cproct,April,NL,SC,2016,,316
TX182 AUTONATION HYUNDAI TYLER,Non-Prog,SCA,Cproct,May,NL,SC,2016,,330
TX182 AUTONATION HYUNDAI TYLER,Non-Prog,SCA,Cproct,June,NL,SC,2016,,375
TX182 AUTONATION HYUNDAI TYLER,Non-Prog,SCA,Cproct,July,NL,SC,2016,,347
TX182 AUTONATION HYUNDAI TYLER,Non-Prog,SCA,Cproct,August,NL,SC,2016,,372
TX182 AUTONATION HYUNDAI TYLER,Non-Prog,SCA,Cproct,September,NL,SC,2016,,313
TX182 AUTONATION HYUNDAI TYLER,Non-Prog,SCA,Cproct,October,NL,SC,2016,,363
TX182 AUTONATION HYUNDAI TYLER,Non-Prog,SCA,Cproct,November,NL,SC,2016,,346
TX182 AUTONATION HYUNDAI TYLER,Non-Prog,SCA,Cproct,December,NL,SC,2016,,342
TX182 AUTONATION HYUNDAI TYLER,Non-Prog,SCA,Cproct,January,NL,SC,2017,,365
TX182 AUTONATION HYUNDAI TYLER,Non-Prog,SCA,Cproct,February,NL,SC,2017,,267
TX182 AUTONATION HYUNDAI TYLER,Non-Prog,SCA,Cproct,March,NL,SC,2017,202.654867257%,342
TX182 AUTONATION HYUNDAI TYLER,Non-Prog,SCA,Cproct,April,NL,SC,2017,28.797468354%,407
TX182 AUTONATION HYUNDAI TYLER,Non-Prog,SCA,Cproct,May,NL,SC,2017,14.545454545%,378
TX182 AUTONATION HYUNDAI TYLER,Non-Prog,SCA,Cproct,June,NL,SC,2017,4.8%,393
TX182 AUTONATION HYUNDAI TYLER,Non-Prog,SCA,Cproct,July,NL,SC,2017,-3.170028818%,336
TX182 AUTONATION HYUNDAI TYLER,Non-Prog,SCA,Cproct,August,NL,SC,2017,25%,465
TX182 AUTONATION HYUNDAI TYLER,Non-Prog,SCA,Cproct,September,NL,SC,2017,45.367412141%,455
TX182 AUTONATION HYUNDAI TYLER,Non-Prog,SCA,Cproct,October,NL,SC,2017,7.162534435%,389
TX182 AUTONATION HYUNDAI TYLER,Non-Prog,SCA,Cproct,November,NL,SC,2017,-19.942196532%,277
TX182 AUTONATION HYUNDAI TYLER,Non-Prog,SCA,Cproct,December,NL,SC,2017,4.678362573%,358
TX182 AUTONATION HYUNDAI TYLER,Non-Prog,SCA,Cproct,January,NL,SC,2018,-15.068493151%,310
TX182 AUTONATION HYUNDAI TYLER,Non-Prog,SCA,Cproct,February,NL,SC,2018,23.220973783%,329
TX183 CLAY COOLEY HYUNDAI OF ROCKWAL,Non-Prog,SCA,Cproct,May,NL,SC,2017,,463
TX183 CLAY COOLEY HYUNDAI OF ROCKWAL,Non-Prog,SCA,Cproct,June,NL,SC,2017,,539
TX183 CLAY COOLEY HYUNDAI OF ROCKWAL,Non-Prog,SCA,Cproct,July,NL,SC,2017,,471
TX183 CLAY COOLEY HYUNDAI OF ROCKWAL,Non-Prog,SCA,Cproct,August,NL,SC,2017,,490
TX183 CLAY COOLEY HYUNDAI OF ROCKWAL,Non-Prog,SCA,Cproct,September,NL,SC,2017,,511
TX183 CLAY COOLEY HYUNDAI OF ROCKWAL,Non-Prog,SCA,Cproct,October,NL,SC,2017,,471
TX183 CLAY COOLEY HYUNDAI OF ROCKWAL,Non-Prog,SCA,Cproct,November,NL,SC,2017,,426
TX183 CLAY COOLEY HYUNDAI OF ROCKWAL,Non-Prog,SCA,Cproct,December,NL,SC,2017,,470
TX183 CLAY COOLEY HYUNDAI OF ROCKWAL,Non-Prog,SCA,Cproct,January,NL,SC,2018,,485
TX183 CLAY COOLEY HYUNDAI OF ROCKWAL,Non-Prog,SCA,Cproct,February,NL,SC,2018,,456
OK027 CARTER COUNTY HYUNDAI,Non-Prog,SCB,Cproct,February,NL,SC,2016,,235
OK027 CARTER COUNTY HYUNDAI,Non-Prog,SCB,Cproct,March,NL,SC,2016,,202
OK027 CARTER COUNTY HYUNDAI,Non-Prog,SCB,Cproct,April,NL,SC,2016,,198
OK027 CARTER COUNTY HYUNDAI,Non-Prog,SCB,Cproct,May,NL,SC,2016,,215
OK027 CARTER COUNTY HYUNDAI,Non-Prog,SCB,Cproct,June,NL,SC,2016,,244
OK027 CARTER COUNTY HYUNDAI,Non-Prog,SCB,Cproct,July,NL,SC,2016,,211
OK027 CARTER COUNTY HYUNDAI,Non-Prog,SCB,Cproct,August,NL,SC,2016,,239
OK027 CARTER COUNTY HYUNDAI,Non-Prog,SCB,Cproct,September,NL,SC,2016,,246
OK027 CARTER COUNTY HYUNDAI,Non-Prog,SCB,Cproct,October,NL,SC,2016,,211
OK027 CARTER COUNTY HYUNDAI,Non-Prog,SCB,Cproct,November,NL,SC,2016,,195
OK027 CARTER COUNTY HYUNDAI,Non-Prog,SCB,Cproct,December,NL,SC,2016,,227
OK027 CARTER COUNTY HYUNDAI,Non-Prog,SCB,Cproct,January,NL,SC,2017,,209
OK027 CARTER COUNTY HYUNDAI,Non-Prog,SCB,Cproct,February,NL,SC,2017,-13.191489362%,204
OK027 CARTER COUNTY HYUNDAI,Non-Prog,SCB,Cproct,March,NL,SC,2017,0.990099010%,204
OK027 CARTER COUNTY HYUNDAI,Non-Prog,SCB,Cproct,April,NL,SC,2017,-3.030303030%,192
OK027 CARTER COUNTY HYUNDAI,Non-Prog,SCB,Cproct,May,NL,SC,2017,9.302325581%,235
OK027 CARTER COUNTY HYUNDAI,Non-Prog,SCB,Cproct,June,NL,SC,2017,1.639344262%,248
OK027 CARTER COUNTY HYUNDAI,Non-Prog,SCB,Cproct,July,NL,SC,2017,23.696682464%,261
OK027 CARTER COUNTY HYUNDAI,Non-Prog,SCB,Cproct,August,NL,SC,2017,35.146443515%,323
OK027 CARTER COUNTY HYUNDAI,Non-Prog,SCB,Cproct,September,NL,SC,2017,17.886178862%,290
OK027 CARTER COUNTY HYUNDAI,Non-Prog,SCB,Cproct,October,NL,SC,2017,35.071090047%,285
OK027 CARTER COUNTY HYUNDAI,Non-Prog,SCB,Cproct,November,NL,SC,2017,28.205128205%,250
OK027 CARTER COUNTY HYUNDAI,Non-Prog,SCB,Cproct,December,NL,SC,2017,27.312775330%,289
OK027 CARTER COUNTY HYUNDAI,Non-Prog,SCB,Cproct,January,NL,SC,2018,26.794258373%,265
OK027 CARTER COUNTY HYUNDAI,Non-Prog,SCB,Cproct,February,NL,SC,2018,2.941176471%,210
TX056 PATTERSON HYUNDAI,Non-Prog,SCB,Cproct,February,NL,SC,2016,,266
TX056 PATTERSON HYUNDAI,Non-Prog,SCB,Cproct,March,NL,SC,2016,,251
TX056 PATTERSON HYUNDAI,Non-Prog,SCB,Cproct,April,NL,SC,2016,,238
TX056 PATTERSON HYUNDAI,Non-Prog,SCB,Cproct,May,NL,SC,2016,,296
TX056 PATTERSON HYUNDAI,Non-Prog,SCB,Cproct,June,NL,SC,2016,,287
TX056 PATTERSON HYUNDAI,Non-Prog,SCB,Cproct,July,NL,SC,2016,,289
TX056 PATTERSON HYUNDAI,Non-Prog,SCB,Cproct,August,NL,SC,2016,,331
TX056 PATTERSON HYUNDAI,Non-Prog,SCB,Cproct,September,NL,SC,2016,,284
TX056 PATTERSON HYUNDAI,Non-Prog,SCB,Cproct,October,NL,SC,2016,,280
TX056 PATTERSON HYUNDAI,Non-Prog,SCB,Cproct,November,NL,SC,2016,,238
TX056 PATTERSON HYUNDAI,Non-Prog,SCB,Cproct,December,NL,SC,2016,,258
TX056 PATTERSON HYUNDAI,Non-Prog,SCB,Cproct,January,NL,SC,2017,,230
TX056 PATTERSON HYUNDAI,Non-Prog,SCB,Cproct,February,NL,SC,2017,-20.300751880%,212
TX056 PATTERSON HYUNDAI,Non-Prog,SCB,Cproct,March,NL,SC,2017,4.382470120%,262
TX056 PATTERSON HYUNDAI,Non-Prog,SCB,Cproct,April,NL,SC,2017,-5.462184874%,225
TX056 PATTERSON HYUNDAI,Non-Prog,SCB,Cproct,May,NL,SC,2017,-5.067567568%,281
TX056 PATTERSON HYUNDAI,Non-Prog,SCB,Cproct,June,NL,SC,2017,7.317073171%,308
TX056 PATTERSON HYUNDAI,Non-Prog,SCB,Cproct,July,NL,SC,2017,3.806228374%,300
TX056 PATTERSON HYUNDAI,Non-Prog,SCB,Cproct,August,NL,SC,2017,-12.688821752%,289
TX056 PATTERSON HYUNDAI,Non-Prog,SCB,Cproct,September,NL,SC,2017,-7.042253521%,264
TX056 PATTERSON HYUNDAI,Non-Prog,SCB,Cproct,October,NL,SC,2017,-11.785714286%,247
TX056 PATTERSON HYUNDAI,Non-Prog,SCB,Cproct,November,NL,SC,2017,-12.184873950%,209
TX056 PATTERSON HYUNDAI,Non-Prog,SCB,Cproct,December,NL,SC,2017,-5.426356589%,244
TX056 PATTERSON HYUNDAI,Non-Prog,SCB,Cproct,January,NL,SC,2018,9.130434783%,251
TX056 PATTERSON HYUNDAI,Non-Prog,SCB,Cproct,February,NL,SC,2018,-7.547169811%,196
TX062 FREEMAN HYUNDAI,Non-Prog,SCB,Cproct,February,NL,SC,2016,,885
TX062 FREEMAN HYUNDAI,Non-Prog,SCB,Cproct,March,NL,SC,2016,,999
TX062 FREEMAN HYUNDAI,Non-Prog,SCB,Cproct,April,NL,SC,2016,,832
TX062 FREEMAN HYUNDAI,Non-Prog,SCB,Cproct,May,NL,SC,2016,,905
TX062 FREEMAN HYUNDAI,Non-Prog,SCB,Cproct,June,NL,SC,2016,,1010
TX062 FREEMAN HYUNDAI,Non-Prog,SCB,Cproct,July,NL,SC,2016,,1047
TX062 FREEMAN HYUNDAI,Non-Prog,SCB,Cproct,August,NL,SC,2016,,1071
TX062 FREEMAN HYUNDAI,Non-Prog,SCB,Cproct,September,NL,SC,2016,,1008
TX062 FREEMAN HYUNDAI,Non-Prog,SCB,Cproct,October,NL,SC,2016,,1023
TX062 FREEMAN HYUNDAI,Non-Prog,SCB,Cproct,November,NL,SC,2016,,931
TX062 FREEMAN HYUNDAI,Non-Prog,SCB,Cproct,December,NL,SC,2016,,978
TX062 FREEMAN HYUNDAI,Non-Prog,SCB,Cproct,January,NL,SC,2017,,898
TX062 FREEMAN HYUNDAI,Non-Prog,SCB,Cproct,February,NL,SC,2017,-9.943502825%,797
TX062 FREEMAN HYUNDAI,Non-Prog,SCB,Cproct,March,NL,SC,2017,-4.604604605%,953
TX062 FREEMAN HYUNDAI,Non-Prog,SCB,Cproct,April,NL,SC,2017,2.644230769%,854
TX062 FREEMAN HYUNDAI,Non-Prog,SCB,Cproct,May,NL,SC,2017,10.607734807%,1001
TX062 FREEMAN HYUNDAI,Non-Prog,SCB,Cproct,June,NL,SC,2017,-7.128712871%,938
TX062 FREEMAN HYUNDAI,Non-Prog,SCB,Cproct,July,NL,SC,2017,-10.124164279%,941
TX062 FREEMAN HYUNDAI,Non-Prog,SCB,Cproct,August,NL,SC,2017,-3.734827264%,1031
TX062 FREEMAN HYUNDAI,Non-Prog,SCB,Cproct,September,NL,SC,2017,-6.547619048%,942
TX062 FREEMAN HYUNDAI,Non-Prog,SCB,Cproct,October,NL,SC,2017,-8.308895406%,938
TX062 FREEMAN HYUNDAI,Non-Prog,SCB,Cproct,November,NL,SC,2017,-6.659505908%,869
TX062 FREEMAN HYUNDAI,Non-Prog,SCB,Cproct,December,NL,SC,2017,-10.633946830%,874
TX062 FREEMAN HYUNDAI,Non-Prog,SCB,Cproct,January,NL,SC,2018,-5.233853007%,851
TX062 FREEMAN HYUNDAI,Non-Prog,SCB,Cproct,February,NL,SC,2018,-0.878293601%,790
"TX063 ECKERT HYUNDAI, INC.",Non-Prog,SCB,Cproct,February,NL,SC,2016,,632
"TX063 ECKERT HYUNDAI, INC.",Non-Prog,SCB,Cproct,March,NL,SC,2016,,702
"TX063 ECKERT HYUNDAI, INC.",Non-Prog,SCB,Cproct,April,NL,SC,2016,,631
"TX063 ECKERT HYUNDAI, INC.",Non-Prog,SCB,Cproct,May,NL,SC,2016,,663
"TX063 ECKERT HYUNDAI, INC.",Non-Prog,SCB,Cproct,June,NL,SC,2016,,712
"TX063 ECKERT HYUNDAI, INC.",Non-Prog,SCB,Cproct,July,NL,SC,2016,,774
"TX063 ECKERT HYUNDAI, INC.",Non-Prog,SCB,Cproct,August,NL,SC,2016,,766
"TX063 ECKERT HYUNDAI, INC.",Non-Prog,SCB,Cproct,September,NL,SC,2016,,755
"TX063 ECKERT HYUNDAI, INC.",Non-Prog,SCB,Cproct,October,NL,SC,2016,,699
"TX063 ECKERT HYUNDAI, INC.",Non-Prog,SCB,Cproct,November,NL,SC,2016,,644
"TX063 ECKERT HYUNDAI, INC.",Non-Prog,SCB,Cproct,December,NL,SC,2016,,691
"TX063 ECKERT HYUNDAI, INC.",Non-Prog,SCB,Cproct,January,NL,SC,2017,,660
"TX063 ECKERT HYUNDAI, INC.",Non-Prog,SCB,Cproct,February,NL,SC,2017,-5.063291139%,600
"TX063 ECKERT HYUNDAI, INC.",Non-Prog,SCB,Cproct,March,NL,SC,2017,-4.700854701%,669
"TX063 ECKERT HYUNDAI, INC.",Non-Prog,SCB,Cproct,April,NL,SC,2017,1.426307448%,640
"TX063 ECKERT HYUNDAI, INC.",Non-Prog,SCB,Cproct,May,NL,SC,2017,7.239819005%,711
"TX063 ECKERT HYUNDAI, INC.",Non-Prog,SCB,Cproct,June,NL,SC,2017,-4.494382022%,680
"TX063 ECKERT HYUNDAI, INC.",Non-Prog,SCB,Cproct,July,NL,SC,2017,-10.077519380%,696
"TX063 ECKERT HYUNDAI, INC.",Non-Prog,SCB,Cproct,August,NL,SC,2017,5.613577023%,809
"TX063 ECKERT HYUNDAI, INC.",Non-Prog,SCB,Cproct,September,NL,SC,2017,-4.370860927%,722
"TX063 ECKERT HYUNDAI, INC.",Non-Prog,SCB,Cproct,October,NL,SC,2017,-2.718168813%,680
"TX063 ECKERT HYUNDAI, INC.",Non-Prog,SCB,Cproct,November,NL,SC,2017,5.745341615%,681
"TX063 ECKERT HYUNDAI, INC.",Non-Prog,SCB,Cproct,December,NL,SC,2017,0.289435601%,693
"TX063 ECKERT HYUNDAI, INC.",Non-Prog,SCB,Cproct,January,NL,SC,2018,9.393939394%,722
"TX063 ECKERT HYUNDAI, INC.",Non-Prog,SCB,Cproct,February,NL,SC,2018,3.333333333%,620
TX136 JERRY'S HYUNDAI,Non-Prog,SCB,Cproct,February,NL,SC,2016,,510
TX136 JERRY'S HYUNDAI,Non-Prog,SCB,Cproct,March,NL,SC,2016,,607
TX136 JERRY'S HYUNDAI,Non-Prog,SCB,Cproct,April,NL,SC,2016,,533
TX136 JERRY'S HYUNDAI,Non-Prog,SCB,Cproct,May,NL,SC,2016,,536
TX136 JERRY'S HYUNDAI,Non-Prog,SCB,Cproct,June,NL,SC,2016,,609
TX136 JERRY'S HYUNDAI,Non-Prog,SCB,Cproct,July,NL,SC,2016,,583
TX136 JERRY'S HYUNDAI,Non-Prog,SCB,Cproct,August,NL,SC,2016,,564
TX136 JERRY'S HYUNDAI,Non-Prog,SCB,Cproct,September,NL,SC,2016,,518
TX136 JERRY'S HYUNDAI,Non-Prog,SCB,Cproct,October,NL,SC,2016,,567
TX136 JERRY'S HYUNDAI,Non-Prog,SCB,Cproct,November,NL,SC,2016,,489
TX136 JERRY'S HYUNDAI,Non-Prog,SCB,Cproct,December,NL,SC,2016,,538
TX136 JERRY'S HYUNDAI,Non-Prog,SCB,Cproct,January,NL,SC,2017,,495
TX136 JERRY'S HYUNDAI,Non-Prog,SCB,Cproct,February,NL,SC,2017,-7.254901961%,473
TX136 JERRY'S HYUNDAI,Non-Prog,SCB,Cproct,March,NL,SC,2017,-18.616144975%,494
TX136 JERRY'S HYUNDAI,Non-Prog,SCB,Cproct,April,NL,SC,2017,-22.138836773%,415
TX136 JERRY'S HYUNDAI,Non-Prog,SCB,Cproct,May,NL,SC,2017,0.746268657%,540
TX136 JERRY'S HYUNDAI,Non-Prog,SCB,Cproct,June,NL,SC,2017,-15.763546798%,513
TX136 JERRY'S HYUNDAI,Non-Prog,SCB,Cproct,July,NL,SC,2017,-7.032590051%,542
TX136 JERRY'S HYUNDAI,Non-Prog,SCB,Cproct,August,NL,SC,2017,9.574468085%,618
TX136 JERRY'S HYUNDAI,Non-Prog,SCB,Cproct,September,NL,SC,2017,-0.193050193%,517
TX136 JERRY'S HYUNDAI,Non-Prog,SCB,Cproct,October,NL,SC,2017,-5.291005291%,537
TX136 JERRY'S HYUNDAI,Non-Prog,SCB,Cproct,November,NL,SC,2017,-4.089979550%,469
TX136 JERRY'S HYUNDAI,Non-Prog,SCB,Cproct,December,NL,SC,2017,-7.249070632%,499
TX136 JERRY'S HYUNDAI,Non-Prog,SCB,Cproct,January,NL,SC,2018,22.222222222%,605
TX136 JERRY'S HYUNDAI,Non-Prog,SCB,Cproct,February,NL,SC,2018,1.902748414%,482
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Cproct,February,NL,SC,2016,,155
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Cproct,March,NL,SC,2016,,170
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Cproct,April,NL,SC,2016,,132
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Cproct,May,NL,SC,2016,,150
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Cproct,June,NL,SC,2016,,176
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Cproct,July,NL,SC,2016,,159
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Cproct,August,NL,SC,2016,,180
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Cproct,September,NL,SC,2016,,177
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Cproct,October,NL,SC,2016,,149
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Cproct,November,NL,SC,2016,,147
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Cproct,December,NL,SC,2016,,154
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Cproct,January,NL,SC,2017,,142
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Cproct,February,NL,SC,2017,-16.774193548%,129
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Cproct,March,NL,SC,2017,-10%,153
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Cproct,April,NL,SC,2017,37.121212121%,181
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Cproct,May,NL,SC,2017,26%,189
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Cproct,June,NL,SC,2017,23.295454545%,217
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Cproct,July,NL,SC,2017,25.786163522%,200
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Cproct,August,NL,SC,2017,28.333333333%,231
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Cproct,September,NL,SC,2017,4.519774011%,185
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Cproct,October,NL,SC,2017,48.993288591%,222
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Cproct,November,NL,SC,2017,23.129251701%,181
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Cproct,December,NL,SC,2017,19.480519481%,184
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Cproct,January,NL,SC,2018,34.507042254%,191
TX141 JAMES WOOD HYUNDAI,Non-Prog,SCB,Cproct,February,NL,SC,2018,20.930232558%,156
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Cproct,February,NL,SC,2016,,172
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Cproct,March,NL,SC,2016,,188
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Cproct,April,NL,SC,2016,,160
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Cproct,May,NL,SC,2016,,157
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Cproct,June,NL,SC,2016,,177
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Cproct,July,NL,SC,2016,,173
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Cproct,August,NL,SC,2016,,173
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Cproct,September,NL,SC,2016,,163
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Cproct,October,NL,SC,2016,,146
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Cproct,November,NL,SC,2016,,161
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Cproct,December,NL,SC,2016,,151
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Cproct,January,NL,SC,2017,,149
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Cproct,February,NL,SC,2017,-19.767441860%,138
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Cproct,March,NL,SC,2017,-5.319148936%,178
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Cproct,April,NL,SC,2017,-3.75%,154
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Cproct,May,NL,SC,2017,9.554140127%,172
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Cproct,June,NL,SC,2017,11.299435028%,197
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Cproct,July,NL,SC,2017,5.202312139%,182
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Cproct,August,NL,SC,2017,12.138728324%,194
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Cproct,September,NL,SC,2017,8.588957055%,177
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Cproct,October,NL,SC,2017,32.876712329%,194
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Cproct,November,NL,SC,2017,11.801242236%,180
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Cproct,December,NL,SC,2017,19.867549669%,181
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Cproct,January,NL,SC,2018,-6.711409396%,139
TX162 MIKE BROWN HYUNDAI,Non-Prog,SCB,Cproct,February,NL,SC,2018,26.811594203%,175
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Cproct,February,NL,SC,2016,,476
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Cproct,March,NL,SC,2016,,505
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Cproct,April,NL,SC,2016,,487
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Cproct,May,NL,SC,2016,,495
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Cproct,June,NL,SC,2016,,615
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Cproct,July,NL,SC,2016,,570
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Cproct,August,NL,SC,2016,,590
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Cproct,September,NL,SC,2016,,543
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Cproct,October,NL,SC,2016,,557
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Cproct,November,NL,SC,2016,,412
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Cproct,December,NL,SC,2016,,484
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Cproct,January,NL,SC,2017,,443
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Cproct,February,NL,SC,2017,-18.067226891%,390
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Cproct,March,NL,SC,2017,0.396039604%,507
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Cproct,April,NL,SC,2017,11.088295688%,541
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Cproct,May,NL,SC,2017,34.343434343%,665
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Cproct,June,NL,SC,2017,9.105691057%,671
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Cproct,July,NL,SC,2017,22.105263158%,696
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Cproct,August,NL,SC,2017,24.067796610%,732
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Cproct,September,NL,SC,2017,18.416206262%,643
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Cproct,October,NL,SC,2017,23.159784560%,686
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Cproct,November,NL,SC,2017,41.504854369%,583
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Cproct,December,NL,SC,2017,13.223140496%,548
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Cproct,January,NL,SC,2018,48.081264108%,656
TX163 FRANK KENT HYUNDAI,Non-Prog,SCB,Cproct,February,NL,SC,2018,63.589743590%,638
TX170 TEXOMA HYUNDAI,Non-Prog,SCB,Cproct,February,NL,SC,2016,,462
TX170 TEXOMA HYUNDAI,Non-Prog,SCB,Cproct,March,NL,SC,2016,,507
TX170 TEXOMA HYUNDAI,Non-Prog,SCB,Cproct,April,NL,SC,2016,,429
TX170 TEXOMA HYUNDAI,Non-Prog,SCB,Cproct,May,NL,SC,2016,,483
