CONSULTANT,DEALER,DEALER PROGRAM,DIST,"Month, Year of SurveyDate",NATL,REGION CODE,Avg. RTN_SCORE,Count of RTN_SCORE
Non-Prog,IN035 NIELSEN HYUNDAI,Non-Prog,CEE,December 2017,NL,CE,5,5
Non-Prog,IN035 NIELSEN HYUNDAI,Non-Prog,CEE,January 2018,NL,CE,4.818181818,11
Non-Prog,IN035 NIELSEN HYUNDAI,Non-Prog,CEE,February 2018,NL,CE,4.6875,16
Non-Prog,MI023 MAPLE HILL HYUNDAI,Non-Prog,CEE,February 2017,NL,CE,4.9,40
Non-Prog,MI023 MAPLE HILL HYUNDAI,Non-Prog,CEE,March 2017,NL,CE,5,55
Non-Prog,MI023 MAPLE HILL HYUNDAI,Non-Prog,CEE,April 2017,NL,CE,5,28
Non-Prog,MI023 MAPLE HILL HYUNDAI,Non-Prog,CEE,May 2017,NL,CE,5,44
Non-Prog,MI023 MAPLE HILL HYUNDAI,Non-Prog,CEE,June 2017,NL,CE,4.933333333,60
Non-Prog,MI023 MAPLE HILL HYUNDAI,Non-Prog,CEE,July 2017,NL,CE,5,45
Non-Prog,MI023 MAPLE HILL HYUNDAI,Non-Prog,CEE,August 2017,NL,CE,4.9375,64
Non-Prog,MI023 MAPLE HILL HYUNDAI,Non-Prog,CEE,September 2017,NL,CE,5,44
Non-Prog,MI023 MAPLE HILL HYUNDAI,Non-Prog,CEE,October 2017,NL,CE,4.909090909,11
Non-Prog,MI023 MAPLE HILL HYUNDAI,Non-Prog,CEE,November 2017,NL,CE,4.851851852,27
Non-Prog,MI023 MAPLE HILL HYUNDAI,Non-Prog,CEE,December 2017,NL,CE,4.714285714,14
Non-Prog,MI023 MAPLE HILL HYUNDAI,Non-Prog,CEE,January 2018,NL,CE,4.763157895,38
Non-Prog,MI023 MAPLE HILL HYUNDAI,Non-Prog,CEE,February 2018,NL,CE,4.710526316,38
Non-Prog,MI035 SIGNATURE HYUNDAI,Non-Prog,CEE,February 2017,NL,CE,5,10
Non-Prog,MI035 SIGNATURE HYUNDAI,Non-Prog,CEE,March 2017,NL,CE,4.578947368,19
Non-Prog,MI035 SIGNATURE HYUNDAI,Non-Prog,CEE,April 2017,NL,CE,5,26
Non-Prog,MI035 SIGNATURE HYUNDAI,Non-Prog,CEE,May 2017,NL,CE,5,20
Non-Prog,MI035 SIGNATURE HYUNDAI,Non-Prog,CEE,June 2017,NL,CE,5,22
Non-Prog,MI035 SIGNATURE HYUNDAI,Non-Prog,CEE,July 2017,NL,CE,4,4
Non-Prog,MI057 SIGNATURE HYUNDAI,Non-Prog,CEE,December 2017,NL,CE,4.647058824,17
Non-Prog,MI057 SIGNATURE HYUNDAI,Non-Prog,CEE,January 2018,NL,CE,4.731707317,41
Non-Prog,MI057 SIGNATURE HYUNDAI,Non-Prog,CEE,February 2018,NL,CE,4.714285714,7
Non-Prog,SD001 BILLION HYUNDAI,Non-Prog,CEE,February 2017,NL,CE,4.923076923,52
Non-Prog,SD001 BILLION HYUNDAI,Non-Prog,CEE,March 2017,NL,CE,4.777777778,36
Non-Prog,SD001 BILLION HYUNDAI,Non-Prog,CEE,April 2017,NL,CE,4.578947368,38
Non-Prog,SD001 BILLION HYUNDAI,Non-Prog,CEE,May 2017,NL,CE,4.545454545,44
Non-Prog,SD001 BILLION HYUNDAI,Non-Prog,CEE,June 2017,NL,CE,4.709090909,55
Non-Prog,SD001 BILLION HYUNDAI,Non-Prog,CEE,July 2017,NL,CE,4.804878049,41
Non-Prog,SD001 BILLION HYUNDAI,Non-Prog,CEE,August 2017,NL,CE,4.719298246,57
Non-Prog,SD001 BILLION HYUNDAI,Non-Prog,CEE,September 2017,NL,CE,4.733333333,60
Non-Prog,SD001 BILLION HYUNDAI,Non-Prog,CEE,October 2017,NL,CE,5,10
Non-Prog,SD001 BILLION HYUNDAI,Non-Prog,CEE,November 2017,NL,CE,4.766666667,30
Non-Prog,SD001 BILLION HYUNDAI,Non-Prog,CEE,December 2017,NL,CE,4.571428571,28
Non-Prog,SD001 BILLION HYUNDAI,Non-Prog,CEE,January 2018,NL,CE,4.608695652,46
Non-Prog,SD001 BILLION HYUNDAI,Non-Prog,CEE,February 2018,NL,CE,4.675675676,37
Non-Prog,SD005 LIBERTY HYUNDAI,Non-Prog,CEE,February 2017,NL,CE,5,11
Non-Prog,SD005 LIBERTY HYUNDAI,Non-Prog,CEE,March 2017,NL,CE,4.75,16
Non-Prog,SD005 LIBERTY HYUNDAI,Non-Prog,CEE,April 2017,NL,CE,4.733333333,15
Non-Prog,SD005 LIBERTY HYUNDAI,Non-Prog,CEE,May 2017,NL,CE,5,18
Non-Prog,SD005 LIBERTY HYUNDAI,Non-Prog,CEE,June 2017,NL,CE,4.68,25
Non-Prog,SD005 LIBERTY HYUNDAI,Non-Prog,CEE,July 2017,NL,CE,4.555555556,27
Non-Prog,SD005 LIBERTY HYUNDAI,Non-Prog,CEE,August 2017,NL,CE,4.142857143,28
Non-Prog,SD005 LIBERTY HYUNDAI,Non-Prog,CEE,September 2017,NL,CE,4.555555556,18
Non-Prog,SD005 LIBERTY HYUNDAI,Non-Prog,CEE,October 2017,NL,CE,4.714285714,7
Non-Prog,SD005 LIBERTY HYUNDAI,Non-Prog,CEE,November 2017,NL,CE,4.461538462,13
Non-Prog,SD005 LIBERTY HYUNDAI,Non-Prog,CEE,December 2017,NL,CE,4.666666667,9
Non-Prog,SD005 LIBERTY HYUNDAI,Non-Prog,CEE,January 2018,NL,CE,4.657142857,35
Non-Prog,SD005 LIBERTY HYUNDAI,Non-Prog,CEE,February 2018,NL,CE,4.777777778,18
Non-Prog,WI035 BOUCHER HYUNDAI OF JANESVILLE,Non-Prog,CEE,February 2017,NL,CE,4.862068966,29
Non-Prog,WI035 BOUCHER HYUNDAI OF JANESVILLE,Non-Prog,CEE,March 2017,NL,CE,4.764705882,34
Non-Prog,WI035 BOUCHER HYUNDAI OF JANESVILLE,Non-Prog,CEE,April 2017,NL,CE,4.5,24
Non-Prog,WI035 BOUCHER HYUNDAI OF JANESVILLE,Non-Prog,CEE,May 2017,NL,CE,4.885714286,35
Non-Prog,WI035 BOUCHER HYUNDAI OF JANESVILLE,Non-Prog,CEE,June 2017,NL,CE,4.870967742,31
Non-Prog,WI035 BOUCHER HYUNDAI OF JANESVILLE,Non-Prog,CEE,July 2017,NL,CE,4.720930233,43
Non-Prog,WI035 BOUCHER HYUNDAI OF JANESVILLE,Non-Prog,CEE,August 2017,NL,CE,4.5,40
Non-Prog,WI035 BOUCHER HYUNDAI OF JANESVILLE,Non-Prog,CEE,September 2017,NL,CE,4.512195122,41
Non-Prog,WI035 BOUCHER HYUNDAI OF JANESVILLE,Non-Prog,CEE,October 2017,NL,CE,4.857142857,7
Non-Prog,WI035 BOUCHER HYUNDAI OF JANESVILLE,Non-Prog,CEE,November 2017,NL,CE,4.636363636,22
Non-Prog,WI035 BOUCHER HYUNDAI OF JANESVILLE,Non-Prog,CEE,December 2017,NL,CE,4.894736842,19
Non-Prog,WI035 BOUCHER HYUNDAI OF JANESVILLE,Non-Prog,CEE,January 2018,NL,CE,4.677419355,31
Non-Prog,WI035 BOUCHER HYUNDAI OF JANESVILLE,Non-Prog,CEE,February 2018,NL,CE,4.354838710,31
Non-Prog,ME002 QUIRK HYUNDAI OF BANGOR,Non-Prog,EA1,February 2017,NL,EA,4.571428571,56
Non-Prog,ME002 QUIRK HYUNDAI OF BANGOR,Non-Prog,EA1,March 2017,NL,EA,4.737704918,61
Non-Prog,ME002 QUIRK HYUNDAI OF BANGOR,Non-Prog,EA1,April 2017,NL,EA,4.941176471,68
Non-Prog,ME002 QUIRK HYUNDAI OF BANGOR,Non-Prog,EA1,June 2017,NL,EA,4.625,32
Non-Prog,ME002 QUIRK HYUNDAI OF BANGOR,Non-Prog,EA1,July 2017,NL,EA,4.942857143,70
Non-Prog,ME002 QUIRK HYUNDAI OF BANGOR,Non-Prog,EA1,August 2017,NL,EA,4.589743590,78
Non-Prog,ME002 QUIRK HYUNDAI OF BANGOR,Non-Prog,EA1,September 2017,NL,EA,4.6,70
Non-Prog,ME002 QUIRK HYUNDAI OF BANGOR,Non-Prog,EA1,October 2017,NL,EA,4.545454545,11
Non-Prog,ME002 QUIRK HYUNDAI OF BANGOR,Non-Prog,EA1,November 2017,NL,EA,4.780487805,41
Non-Prog,ME002 QUIRK HYUNDAI OF BANGOR,Non-Prog,EA1,December 2017,NL,EA,4.657142857,35
Non-Prog,ME002 QUIRK HYUNDAI OF BANGOR,Non-Prog,EA1,January 2018,NL,EA,4.740740741,54
Non-Prog,ME002 QUIRK HYUNDAI OF BANGOR,Non-Prog,EA1,February 2018,NL,EA,4.761904762,42
Non-Prog,ME004 ROWE HYUNDAI,Non-Prog,EA1,February 2017,NL,EA,5,18
Non-Prog,ME004 ROWE HYUNDAI,Non-Prog,EA1,March 2017,NL,EA,4.368421053,19
Non-Prog,ME004 ROWE HYUNDAI,Non-Prog,EA1,April 2017,NL,EA,4.2,20
Non-Prog,ME004 ROWE HYUNDAI,Non-Prog,EA1,May 2017,NL,EA,4.8,20
Non-Prog,ME004 ROWE HYUNDAI,Non-Prog,EA1,June 2017,NL,EA,5,20
Non-Prog,ME004 ROWE HYUNDAI,Non-Prog,EA1,July 2017,NL,EA,5,10
Non-Prog,ME004 ROWE HYUNDAI,Non-Prog,EA1,August 2017,NL,EA,5,12
Non-Prog,ME004 ROWE HYUNDAI,Non-Prog,EA1,September 2017,NL,EA,4.692307692,13
Non-Prog,ME004 ROWE HYUNDAI,Non-Prog,EA1,October 2017,NL,EA,5,2
Non-Prog,ME004 ROWE HYUNDAI,Non-Prog,EA1,November 2017,NL,EA,4.777777778,9
Non-Prog,ME004 ROWE HYUNDAI,Non-Prog,EA1,December 2017,NL,EA,4.5,4
Non-Prog,ME004 ROWE HYUNDAI,Non-Prog,EA1,January 2018,NL,EA,4.8,10
Non-Prog,ME004 ROWE HYUNDAI,Non-Prog,EA1,February 2018,NL,EA,4.3,10
Non-Prog,ME005 ROWE HYUNDAI WESTBROOK,Non-Prog,EA1,February 2017,NL,EA,4.466666667,30
Non-Prog,ME005 ROWE HYUNDAI WESTBROOK,Non-Prog,EA1,March 2017,NL,EA,3.896551724,29
Non-Prog,ME005 ROWE HYUNDAI WESTBROOK,Non-Prog,EA1,April 2017,NL,EA,4.857142857,28
Non-Prog,ME005 ROWE HYUNDAI WESTBROOK,Non-Prog,EA1,May 2017,NL,EA,4.428571429,35
Non-Prog,ME005 ROWE HYUNDAI WESTBROOK,Non-Prog,EA1,June 2017,NL,EA,4.818181818,22
Non-Prog,ME005 ROWE HYUNDAI WESTBROOK,Non-Prog,EA1,July 2017,NL,EA,5,25
Non-Prog,ME005 ROWE HYUNDAI WESTBROOK,Non-Prog,EA1,August 2017,NL,EA,4.703703704,27
Non-Prog,ME005 ROWE HYUNDAI WESTBROOK,Non-Prog,EA1,September 2017,NL,EA,5,21
Non-Prog,ME005 ROWE HYUNDAI WESTBROOK,Non-Prog,EA1,October 2017,NL,EA,3.5,2
Non-Prog,ME005 ROWE HYUNDAI WESTBROOK,Non-Prog,EA1,November 2017,NL,EA,4.538461538,13
Non-Prog,ME005 ROWE HYUNDAI WESTBROOK,Non-Prog,EA1,December 2017,NL,EA,5,8
Non-Prog,ME005 ROWE HYUNDAI WESTBROOK,Non-Prog,EA1,January 2018,NL,EA,4.827586207,29
Non-Prog,ME005 ROWE HYUNDAI WESTBROOK,Non-Prog,EA1,February 2018,NL,EA,4.681818182,22
Non-Prog,ME007 PRIME HYUNDAI,Non-Prog,EA1,February 2017,NL,EA,5,26
Non-Prog,ME007 PRIME HYUNDAI,Non-Prog,EA1,March 2017,NL,EA,5,28
Non-Prog,ME007 PRIME HYUNDAI,Non-Prog,EA1,April 2017,NL,EA,4.826086957,23
Non-Prog,ME007 PRIME HYUNDAI,Non-Prog,EA1,May 2017,NL,EA,4.826086957,23
Non-Prog,ME007 PRIME HYUNDAI,Non-Prog,EA1,June 2017,NL,EA,4.567567568,37
Non-Prog,ME007 PRIME HYUNDAI,Non-Prog,EA1,July 2017,NL,EA,4.741935484,31
Non-Prog,ME007 PRIME HYUNDAI,Non-Prog,EA1,August 2017,NL,EA,4.891891892,37
Non-Prog,ME007 PRIME HYUNDAI,Non-Prog,EA1,September 2017,NL,EA,4.783783784,37
Non-Prog,ME007 PRIME HYUNDAI,Non-Prog,EA1,October 2017,NL,EA,4.5,12
Non-Prog,ME007 PRIME HYUNDAI,Non-Prog,EA1,November 2017,NL,EA,4.785714286,14
Non-Prog,ME007 PRIME HYUNDAI,Non-Prog,EA1,December 2017,NL,EA,4.928571429,14
Non-Prog,ME007 PRIME HYUNDAI,Non-Prog,EA1,January 2018,NL,EA,4.857142857,28
Non-Prog,ME007 PRIME HYUNDAI,Non-Prog,EA1,February 2018,NL,EA,4.409090909,22
Non-Prog,ME008 BILL DODGE HYUNDAI,Non-Prog,EA1,February 2017,NL,EA,4.6,30
Non-Prog,ME008 BILL DODGE HYUNDAI,Non-Prog,EA1,March 2017,NL,EA,4.833333333,24
Non-Prog,ME008 BILL DODGE HYUNDAI,Non-Prog,EA1,April 2017,NL,EA,4.822222222,45
Non-Prog,ME008 BILL DODGE HYUNDAI,Non-Prog,EA1,May 2017,NL,EA,4.68,25
Non-Prog,ME008 BILL DODGE HYUNDAI,Non-Prog,EA1,June 2017,NL,EA,5,44
Non-Prog,ME008 BILL DODGE HYUNDAI,Non-Prog,EA1,July 2017,NL,EA,4.849056604,53
Non-Prog,ME008 BILL DODGE HYUNDAI,Non-Prog,EA1,August 2017,NL,EA,4.849056604,53
Non-Prog,ME008 BILL DODGE HYUNDAI,Non-Prog,EA1,September 2017,NL,EA,4.818181818,44
Non-Prog,ME008 BILL DODGE HYUNDAI,Non-Prog,EA1,October 2017,NL,EA,4.857142857,7
Non-Prog,ME008 BILL DODGE HYUNDAI,Non-Prog,EA1,November 2017,NL,EA,4.71875,32
Non-Prog,ME008 BILL DODGE HYUNDAI,Non-Prog,EA1,December 2017,NL,EA,4.157894737,19
Non-Prog,ME008 BILL DODGE HYUNDAI,Non-Prog,EA1,January 2018,NL,EA,4.815789474,38
Non-Prog,ME008 BILL DODGE HYUNDAI,Non-Prog,EA1,February 2018,NL,EA,4.620689655,29
Non-Prog,ME009 DARLING'S HYUNDAI AUGUSTA,Non-Prog,EA1,February 2017,NL,EA,4.846153846,26
Non-Prog,ME009 DARLING'S HYUNDAI AUGUSTA,Non-Prog,EA1,March 2017,NL,EA,4.591836735,49
Non-Prog,ME009 DARLING'S HYUNDAI AUGUSTA,Non-Prog,EA1,April 2017,NL,EA,4.902439024,41
Non-Prog,ME009 DARLING'S HYUNDAI AUGUSTA,Non-Prog,EA1,May 2017,NL,EA,4.294117647,34
Non-Prog,ME009 DARLING'S HYUNDAI AUGUSTA,Non-Prog,EA1,June 2017,NL,EA,4.454545455,66
Non-Prog,ME009 DARLING'S HYUNDAI AUGUSTA,Non-Prog,EA1,July 2017,NL,EA,4.815384615,65
Non-Prog,ME009 DARLING'S HYUNDAI AUGUSTA,Non-Prog,EA1,August 2017,NL,EA,4.6,50
Non-Prog,ME009 DARLING'S HYUNDAI AUGUSTA,Non-Prog,EA1,September 2017,NL,EA,4.44,50
Non-Prog,ME009 DARLING'S HYUNDAI AUGUSTA,Non-Prog,EA1,October 2017,NL,EA,4.25,8
Non-Prog,ME009 DARLING'S HYUNDAI AUGUSTA,Non-Prog,EA1,November 2017,NL,EA,4.688888889,45
Non-Prog,ME009 DARLING'S HYUNDAI AUGUSTA,Non-Prog,EA1,December 2017,NL,EA,4.782608696,23
Non-Prog,ME009 DARLING'S HYUNDAI AUGUSTA,Non-Prog,EA1,January 2018,NL,EA,4.684210526,57
Non-Prog,ME009 DARLING'S HYUNDAI AUGUSTA,Non-Prog,EA1,February 2018,NL,EA,4.540540541,37
Non-Prog,NH006 HAMPTON HYUNDAI,Non-Prog,EA1,February 2017,NL,EA,5,21
Non-Prog,NH006 HAMPTON HYUNDAI,Non-Prog,EA1,March 2017,NL,EA,4.692307692,13
Non-Prog,NH006 HAMPTON HYUNDAI,Non-Prog,EA1,April 2017,NL,EA,4.846153846,26
Non-Prog,NH006 HAMPTON HYUNDAI,Non-Prog,EA1,May 2017,NL,EA,4.692307692,26
Non-Prog,NH006 HAMPTON HYUNDAI,Non-Prog,EA1,June 2017,NL,EA,4.703703704,27
Non-Prog,NH006 HAMPTON HYUNDAI,Non-Prog,EA1,July 2017,NL,EA,5,26
Non-Prog,NH006 HAMPTON HYUNDAI,Non-Prog,EA1,August 2017,NL,EA,4.393939394,33
Non-Prog,NH006 HAMPTON HYUNDAI,Non-Prog,EA1,September 2017,NL,EA,4.826086957,23
Non-Prog,NH006 HAMPTON HYUNDAI,Non-Prog,EA1,October 2017,NL,EA,4.25,4
Non-Prog,NH006 HAMPTON HYUNDAI,Non-Prog,EA1,November 2017,NL,EA,4.285714286,7
Non-Prog,NH006 HAMPTON HYUNDAI,Non-Prog,EA1,December 2017,NL,EA,5,9
Non-Prog,NH006 HAMPTON HYUNDAI,Non-Prog,EA1,January 2018,NL,EA,4.782608696,23
Non-Prog,NH006 HAMPTON HYUNDAI,Non-Prog,EA1,February 2018,NL,EA,4.913043478,23
Non-Prog,NH011 GRAPPONE HYUNDAI,Non-Prog,EA1,February 2017,NL,EA,4.76,50
Non-Prog,NH011 GRAPPONE HYUNDAI,Non-Prog,EA1,March 2017,NL,EA,4.75,64
Non-Prog,NH011 GRAPPONE HYUNDAI,Non-Prog,EA1,April 2017,NL,EA,4.849056604,53
Non-Prog,NH011 GRAPPONE HYUNDAI,Non-Prog,EA1,May 2017,NL,EA,4.931034483,58
Non-Prog,NH011 GRAPPONE HYUNDAI,Non-Prog,EA1,June 2017,NL,EA,4.710843373,83
Non-Prog,NH011 GRAPPONE HYUNDAI,Non-Prog,EA1,July 2017,NL,EA,4.9375,64
Non-Prog,NH011 GRAPPONE HYUNDAI,Non-Prog,EA1,August 2017,NL,EA,4.641025641,78
Non-Prog,NH011 GRAPPONE HYUNDAI,Non-Prog,EA1,September 2017,NL,EA,4.68,75
Non-Prog,NH011 GRAPPONE HYUNDAI,Non-Prog,EA1,October 2017,NL,EA,4.375,8
Non-Prog,NH011 GRAPPONE HYUNDAI,Non-Prog,EA1,November 2017,NL,EA,4.702702703,37
Non-Prog,NH011 GRAPPONE HYUNDAI,Non-Prog,EA1,December 2017,NL,EA,4.75,32
Non-Prog,NH011 GRAPPONE HYUNDAI,Non-Prog,EA1,January 2018,NL,EA,4.864406780,59
Non-Prog,NH011 GRAPPONE HYUNDAI,Non-Prog,EA1,February 2018,NL,EA,4.790697674,43
Non-Prog,NH013 HYUNDAI OF KEENE,Non-Prog,EA1,February 2017,NL,EA,4.875,32
Non-Prog,NH013 HYUNDAI OF KEENE,Non-Prog,EA1,March 2017,NL,EA,4.870967742,31
Non-Prog,NH013 HYUNDAI OF KEENE,Non-Prog,EA1,April 2017,NL,EA,5,24
Non-Prog,NH013 HYUNDAI OF KEENE,Non-Prog,EA1,May 2017,NL,EA,4.473684211,38
Non-Prog,NH013 HYUNDAI OF KEENE,Non-Prog,EA1,June 2017,NL,EA,4.625,32
Non-Prog,NH013 HYUNDAI OF KEENE,Non-Prog,EA1,July 2017,NL,EA,5,29
Non-Prog,NH013 HYUNDAI OF KEENE,Non-Prog,EA1,August 2017,NL,EA,4.272727273,22
Non-Prog,NH013 HYUNDAI OF KEENE,Non-Prog,EA1,September 2017,NL,EA,5,35
Non-Prog,NH013 HYUNDAI OF KEENE,Non-Prog,EA1,October 2017,NL,EA,4.75,4
Non-Prog,NH013 HYUNDAI OF KEENE,Non-Prog,EA1,November 2017,NL,EA,4.375,24
Non-Prog,NH013 HYUNDAI OF KEENE,Non-Prog,EA1,December 2017,NL,EA,4.8,10
Non-Prog,NH013 HYUNDAI OF KEENE,Non-Prog,EA1,January 2018,NL,EA,4.75,36
Non-Prog,NH013 HYUNDAI OF KEENE,Non-Prog,EA1,February 2018,NL,EA,4.5,20
Non-Prog,NH015 SOMERSWORTH HYUNDAI,Non-Prog,EA1,February 2017,NL,EA,4.703703704,27
Non-Prog,NH015 SOMERSWORTH HYUNDAI,Non-Prog,EA1,March 2017,NL,EA,4.317073171,41
Non-Prog,NH015 SOMERSWORTH HYUNDAI,Non-Prog,EA1,April 2017,NL,EA,4.826086957,23
Non-Prog,NH015 SOMERSWORTH HYUNDAI,Non-Prog,EA1,May 2017,NL,EA,4.703703704,27
Non-Prog,NH015 SOMERSWORTH HYUNDAI,Non-Prog,EA1,June 2017,NL,EA,4.897435897,39
Non-Prog,NH015 SOMERSWORTH HYUNDAI,Non-Prog,EA1,July 2017,NL,EA,4.75,32
Non-Prog,NH015 SOMERSWORTH HYUNDAI,Non-Prog,EA1,August 2017,NL,EA,4.636363636,33
Non-Prog,NH015 SOMERSWORTH HYUNDAI,Non-Prog,EA1,September 2017,NL,EA,5,35
Non-Prog,NH015 SOMERSWORTH HYUNDAI,Non-Prog,EA1,October 2017,NL,EA,4.714285714,7
Non-Prog,NH015 SOMERSWORTH HYUNDAI,Non-Prog,EA1,November 2017,NL,EA,4.578947368,19
Non-Prog,NH015 SOMERSWORTH HYUNDAI,Non-Prog,EA1,December 2017,NL,EA,4.777777778,18
Non-Prog,NH015 SOMERSWORTH HYUNDAI,Non-Prog,EA1,January 2018,NL,EA,4.810810811,37
Non-Prog,NH015 SOMERSWORTH HYUNDAI,Non-Prog,EA1,February 2018,NL,EA,4.590909091,22
Non-Prog,NH017 IRWIN HYUNDAI,Non-Prog,EA1,February 2017,NL,EA,4.904761905,42
Non-Prog,NH017 IRWIN HYUNDAI,Non-Prog,EA1,March 2017,NL,EA,4.714285714,42
Non-Prog,NH017 IRWIN HYUNDAI,Non-Prog,EA1,April 2017,NL,EA,4.875,32
Non-Prog,NH017 IRWIN HYUNDAI,Non-Prog,EA1,May 2017,NL,EA,4.9,40
Non-Prog,NH017 IRWIN HYUNDAI,Non-Prog,EA1,June 2017,NL,EA,4.692307692,39
Non-Prog,NH017 IRWIN HYUNDAI,Non-Prog,EA1,July 2017,NL,EA,4.894736842,38
Non-Prog,NH017 IRWIN HYUNDAI,Non-Prog,EA1,August 2017,NL,EA,4.659574468,47
Non-Prog,NH017 IRWIN HYUNDAI,Non-Prog,EA1,September 2017,NL,EA,5,33
Non-Prog,NH017 IRWIN HYUNDAI,Non-Prog,EA1,October 2017,NL,EA,4.857142857,7
Non-Prog,NH017 IRWIN HYUNDAI,Non-Prog,EA1,November 2017,NL,EA,4.833333333,30
Non-Prog,NH017 IRWIN HYUNDAI,Non-Prog,EA1,December 2017,NL,EA,4.714285714,7
Non-Prog,NH017 IRWIN HYUNDAI,Non-Prog,EA1,January 2018,NL,EA,4.853658537,41
Non-Prog,NH017 IRWIN HYUNDAI,Non-Prog,EA1,February 2018,NL,EA,4.65,20
Non-Prog,NY096 GARVEY HYUNDAI NORTH,Non-Prog,EA1,February 2017,NL,EA,4.483870968,31
Non-Prog,NY096 GARVEY HYUNDAI NORTH,Non-Prog,EA1,March 2017,NL,EA,4.794871795,39
Non-Prog,NY096 GARVEY HYUNDAI NORTH,Non-Prog,EA1,April 2017,NL,EA,4.777777778,36
Non-Prog,NY096 GARVEY HYUNDAI NORTH,Non-Prog,EA1,May 2017,NL,EA,4.636363636,33
Non-Prog,NY096 GARVEY HYUNDAI NORTH,Non-Prog,EA1,June 2017,NL,EA,5,40
Non-Prog,NY096 GARVEY HYUNDAI NORTH,Non-Prog,EA1,July 2017,NL,EA,5,28
Non-Prog,NY096 GARVEY HYUNDAI NORTH,Non-Prog,EA1,August 2017,NL,EA,4.578947368,38
Non-Prog,NY096 GARVEY HYUNDAI NORTH,Non-Prog,EA1,September 2017,NL,EA,4.675675676,37
Non-Prog,NY096 GARVEY HYUNDAI NORTH,Non-Prog,EA1,October 2017,NL,EA,4.666666667,9
Non-Prog,NY096 GARVEY HYUNDAI NORTH,Non-Prog,EA1,November 2017,NL,EA,4.758620690,29
Non-Prog,NY096 GARVEY HYUNDAI NORTH,Non-Prog,EA1,December 2017,NL,EA,4.583333333,24
Non-Prog,NY096 GARVEY HYUNDAI NORTH,Non-Prog,EA1,January 2018,NL,EA,4.5,38
Non-Prog,NY096 GARVEY HYUNDAI NORTH,Non-Prog,EA1,February 2018,NL,EA,4.64,25
Non-Prog,VT001 BURLINGTON HYUNDAI,Non-Prog,EA1,February 2017,NL,EA,4.612903226,31
Non-Prog,VT001 BURLINGTON HYUNDAI,Non-Prog,EA1,March 2017,NL,EA,4.904761905,42
Non-Prog,VT001 BURLINGTON HYUNDAI,Non-Prog,EA1,April 2017,NL,EA,4.510204082,49
Non-Prog,VT001 BURLINGTON HYUNDAI,Non-Prog,EA1,May 2017,NL,EA,4.885714286,35
Non-Prog,VT001 BURLINGTON HYUNDAI,Non-Prog,EA1,June 2017,NL,EA,4.686274510,51
Non-Prog,VT001 BURLINGTON HYUNDAI,Non-Prog,EA1,July 2017,NL,EA,4.459459459,37
Non-Prog,VT001 BURLINGTON HYUNDAI,Non-Prog,EA1,August 2017,NL,EA,4.583333333,48
Non-Prog,VT001 BURLINGTON HYUNDAI,Non-Prog,EA1,September 2017,NL,EA,4.897435897,39
Non-Prog,VT001 BURLINGTON HYUNDAI,Non-Prog,EA1,October 2017,NL,EA,4.25,8
Non-Prog,VT001 BURLINGTON HYUNDAI,Non-Prog,EA1,November 2017,NL,EA,4.708333333,24
Non-Prog,VT001 BURLINGTON HYUNDAI,Non-Prog,EA1,December 2017,NL,EA,4.379310345,29
Non-Prog,VT001 BURLINGTON HYUNDAI,Non-Prog,EA1,January 2018,NL,EA,4.444444444,36
Non-Prog,VT001 BURLINGTON HYUNDAI,Non-Prog,EA1,February 2018,NL,EA,4.607142857,28
Non-Prog,VT004 MIDSTATE HYUNDAI OF VERMONT,Non-Prog,EA1,February 2017,NL,EA,5,9
Non-Prog,VT004 MIDSTATE HYUNDAI OF VERMONT,Non-Prog,EA1,March 2017,NL,EA,5,8
Non-Prog,VT004 MIDSTATE HYUNDAI OF VERMONT,Non-Prog,EA1,April 2017,NL,EA,4.5,8
Non-Prog,VT004 MIDSTATE HYUNDAI OF VERMONT,Non-Prog,EA1,May 2017,NL,EA,5,3
Non-Prog,VT004 MIDSTATE HYUNDAI OF VERMONT,Non-Prog,EA1,June 2017,NL,EA,5,9
Non-Prog,VT004 MIDSTATE HYUNDAI OF VERMONT,Non-Prog,EA1,July 2017,NL,EA,5,6
Non-Prog,VT004 MIDSTATE HYUNDAI OF VERMONT,Non-Prog,EA1,August 2017,NL,EA,4.555555556,9
Non-Prog,VT004 MIDSTATE HYUNDAI OF VERMONT,Non-Prog,EA1,September 2017,NL,EA,5,5
Non-Prog,VT004 MIDSTATE HYUNDAI OF VERMONT,Non-Prog,EA1,October 2017,NL,EA,5,2
Non-Prog,VT004 MIDSTATE HYUNDAI OF VERMONT,Non-Prog,EA1,November 2017,NL,EA,3.75,4
Non-Prog,VT004 MIDSTATE HYUNDAI OF VERMONT,Non-Prog,EA1,December 2017,NL,EA,4,3
Non-Prog,VT004 MIDSTATE HYUNDAI OF VERMONT,Non-Prog,EA1,January 2018,NL,EA,4.666666667,3
Non-Prog,VT004 MIDSTATE HYUNDAI OF VERMONT,Non-Prog,EA1,February 2018,NL,EA,5,1
Non-Prog,VT007 WHITE RIVER HYUNDAI,Non-Prog,EA1,May 2017,NL,EA,4,8
Non-Prog,VT007 WHITE RIVER HYUNDAI,Non-Prog,EA1,June 2017,NL,EA,3.666666667,18
Non-Prog,VT007 WHITE RIVER HYUNDAI,Non-Prog,EA1,July 2017,NL,EA,5,14
