DEALER,DEALER PROGRAM,DIST,Measure Names,"Month, Year of Rpt Month_Cal",NATL,REGION CODE,Gr Profit - CP,Cp Gross,Cp Sales
IL071 NAPLETON'S HYUNDAI,Non-Prog,CE2,Cp Gross,February 2018,NL,CE,0.704419976,22583,
IL072 WORLD HYUNDAI MATTESON,Non-Prog,CE2,Cp Gross,February 2017,NL,CE,0.793358695,34619,
IL072 WORLD HYUNDAI MATTESON,Non-Prog,CE2,Cp Gross,March 2017,NL,CE,0.803859501,47488,
IL072 WORLD HYUNDAI MATTESON,Non-Prog,CE2,Cp Gross,April 2017,NL,CE,0.811309903,39497,
IL072 WORLD HYUNDAI MATTESON,Non-Prog,CE2,Cp Gross,May 2017,NL,CE,0.822271386,36795,
IL072 WORLD HYUNDAI MATTESON,Non-Prog,CE2,Cp Gross,June 2017,NL,CE,0.816130648,40729,
IL072 WORLD HYUNDAI MATTESON,Non-Prog,CE2,Cp Gross,July 2017,NL,CE,0.807560914,32149,
IL072 WORLD HYUNDAI MATTESON,Non-Prog,CE2,Cp Gross,August 2017,NL,CE,0.782841890,31381,
IL072 WORLD HYUNDAI MATTESON,Non-Prog,CE2,Cp Gross,September 2017,NL,CE,0.805470808,30889,
IL072 WORLD HYUNDAI MATTESON,Non-Prog,CE2,Cp Gross,October 2017,NL,CE,0.772977941,32799,
IL072 WORLD HYUNDAI MATTESON,Non-Prog,CE2,Cp Gross,November 2017,NL,CE,0.793833418,45262,
IL072 WORLD HYUNDAI MATTESON,Non-Prog,CE2,Cp Gross,December 2017,NL,CE,0.789700811,43736,
IL072 WORLD HYUNDAI MATTESON,Non-Prog,CE2,Cp Gross,January 2018,NL,CE,0.784546529,46453,
IL072 WORLD HYUNDAI MATTESON,Non-Prog,CE2,Cp Gross,February 2018,NL,CE,0.776910017,45760,
IL081 HAPPY HYUNDAI,Non-Prog,CE2,Cp Gross,February 2017,NL,CE,0.603125519,47200,
IL081 HAPPY HYUNDAI,Non-Prog,CE2,Cp Gross,March 2017,NL,CE,0.430246616,43772,
IL081 HAPPY HYUNDAI,Non-Prog,CE2,Cp Gross,April 2017,NL,CE,0.649517270,50322,
IL081 HAPPY HYUNDAI,Non-Prog,CE2,Cp Gross,May 2017,NL,CE,0.590269077,51354,
IL081 HAPPY HYUNDAI,Non-Prog,CE2,Cp Gross,June 2017,NL,CE,0.623931054,56180,
IL081 HAPPY HYUNDAI,Non-Prog,CE2,Cp Gross,July 2017,NL,CE,0.550204346,42407,
IL081 HAPPY HYUNDAI,Non-Prog,CE2,Cp Gross,August 2017,NL,CE,-0.291819057,-1516,
IL081 HAPPY HYUNDAI,Non-Prog,CE2,Cp Gross,September 2017,NL,CE,0.614711767,26424,
IL081 HAPPY HYUNDAI,Non-Prog,CE2,Cp Gross,October 2017,NL,CE,0.470471150,40182,
IL081 HAPPY HYUNDAI,Non-Prog,CE2,Cp Gross,November 2017,NL,CE,0.570578596,45264,
IL081 HAPPY HYUNDAI,Non-Prog,CE2,Cp Gross,December 2017,NL,CE,0.607105777,39763,
IL081 HAPPY HYUNDAI,Non-Prog,CE2,Cp Gross,January 2018,NL,CE,0.654312845,57537,
IL081 HAPPY HYUNDAI,Non-Prog,CE2,Cp Gross,February 2018,NL,CE,0.646004188,44427,
IL082 NAPLETON'S VALLEY HYUNDAI,Non-Prog,CE2,Cp Gross,February 2017,NL,CE,0.698936083,59585,
IL082 NAPLETON'S VALLEY HYUNDAI,Non-Prog,CE2,Cp Gross,March 2017,NL,CE,0.709976718,82336,
IL082 NAPLETON'S VALLEY HYUNDAI,Non-Prog,CE2,Cp Gross,April 2017,NL,CE,0.713058095,83144,
IL082 NAPLETON'S VALLEY HYUNDAI,Non-Prog,CE2,Cp Gross,May 2017,NL,CE,0.718365498,85650,
IL082 NAPLETON'S VALLEY HYUNDAI,Non-Prog,CE2,Cp Gross,June 2017,NL,CE,0.728177198,77947,
IL082 NAPLETON'S VALLEY HYUNDAI,Non-Prog,CE2,Cp Gross,July 2017,NL,CE,0.744076725,70912,
IL082 NAPLETON'S VALLEY HYUNDAI,Non-Prog,CE2,Cp Gross,August 2017,NL,CE,0.768183971,17838,
IL082 NAPLETON'S VALLEY HYUNDAI,Non-Prog,CE2,Cp Gross,September 2017,NL,CE,0.733757027,43988,
IL082 NAPLETON'S VALLEY HYUNDAI,Non-Prog,CE2,Cp Gross,October 2017,NL,CE,0.729000638,73180,
IL082 NAPLETON'S VALLEY HYUNDAI,Non-Prog,CE2,Cp Gross,November 2017,NL,CE,0.723044176,76091,
IL082 NAPLETON'S VALLEY HYUNDAI,Non-Prog,CE2,Cp Gross,December 2017,NL,CE,0.727126117,78001,
IL082 NAPLETON'S VALLEY HYUNDAI,Non-Prog,CE2,Cp Gross,January 2018,NL,CE,0.725178726,88656,
IL082 NAPLETON'S VALLEY HYUNDAI,Non-Prog,CE2,Cp Gross,February 2018,NL,CE,0.723145014,68787,
IL086 BRADLEY BOURBONNAIS HYUNDAI,Non-Prog,CE2,Cp Gross,February 2017,NL,CE,0.648980218,4232,
IL086 BRADLEY BOURBONNAIS HYUNDAI,Non-Prog,CE2,Cp Gross,March 2017,NL,CE,0.685000816,4197,
IL086 BRADLEY BOURBONNAIS HYUNDAI,Non-Prog,CE2,Cp Gross,April 2017,NL,CE,0.664847005,4628,
IL091 PHILLIPS HYUNDAI OF BRADLEY,Non-Prog,CE2,Cp Gross,July 2017,NL,CE,0.754686663,7045,
IL091 PHILLIPS HYUNDAI OF BRADLEY,Non-Prog,CE2,Cp Gross,August 2017,NL,CE,0.744822979,5575,
IL091 PHILLIPS HYUNDAI OF BRADLEY,Non-Prog,CE2,Cp Gross,September 2017,NL,CE,0.745161607,7585,
IL091 PHILLIPS HYUNDAI OF BRADLEY,Non-Prog,CE2,Cp Gross,October 2017,NL,CE,0.756159728,10680,
IL091 PHILLIPS HYUNDAI OF BRADLEY,Non-Prog,CE2,Cp Gross,November 2017,NL,CE,0.764850309,9657,
IL091 PHILLIPS HYUNDAI OF BRADLEY,Non-Prog,CE2,Cp Gross,December 2017,NL,CE,0.774510664,8824,
IL091 PHILLIPS HYUNDAI OF BRADLEY,Non-Prog,CE2,Cp Gross,January 2018,NL,CE,0.766046837,9846,
IL091 PHILLIPS HYUNDAI OF BRADLEY,Non-Prog,CE2,Cp Gross,February 2018,NL,CE,0.768206117,8766,
IN038 WEBB HYUNDAI,Non-Prog,CE2,Cp Gross,February 2017,NL,CE,0.598675947,22879,
IN038 WEBB HYUNDAI,Non-Prog,CE2,Cp Gross,March 2017,NL,CE,0.638169479,32255,
IN038 WEBB HYUNDAI,Non-Prog,CE2,Cp Gross,April 2017,NL,CE,0.588110486,30213,
IN038 WEBB HYUNDAI,Non-Prog,CE2,Cp Gross,May 2017,NL,CE,0.632519625,33762,
IN038 WEBB HYUNDAI,Non-Prog,CE2,Cp Gross,June 2017,NL,CE,0.672201467,38864,
IN038 WEBB HYUNDAI,Non-Prog,CE2,Cp Gross,July 2017,NL,CE,0.717500564,34976,
IN038 WEBB HYUNDAI,Non-Prog,CE2,Cp Gross,August 2017,NL,CE,0.735943253,35379,
IN038 WEBB HYUNDAI,Non-Prog,CE2,Cp Gross,September 2017,NL,CE,0.759450880,36844,
IN038 WEBB HYUNDAI,Non-Prog,CE2,Cp Gross,October 2017,NL,CE,0.783561078,41745,
IN038 WEBB HYUNDAI,Non-Prog,CE2,Cp Gross,November 2017,NL,CE,0.741510417,42711,
IN038 WEBB HYUNDAI,Non-Prog,CE2,Cp Gross,December 2017,NL,CE,0.754460400,34675,
IN038 WEBB HYUNDAI,Non-Prog,CE2,Cp Gross,January 2018,NL,CE,0.754998667,36816,
IN038 WEBB HYUNDAI,Non-Prog,CE2,Cp Gross,February 2018,NL,CE,0.747693000,29898,
IN045 WEBB HYUNDAI MERRILLVILLE,Non-Prog,CE2,Cp Gross,February 2017,NL,CE,0.748845406,24646,
IN045 WEBB HYUNDAI MERRILLVILLE,Non-Prog,CE2,Cp Gross,March 2017,NL,CE,0.738558212,36083,
IN045 WEBB HYUNDAI MERRILLVILLE,Non-Prog,CE2,Cp Gross,April 2017,NL,CE,0.729098393,27810,
IN045 WEBB HYUNDAI MERRILLVILLE,Non-Prog,CE2,Cp Gross,May 2017,NL,CE,0.735077659,32561,
IN045 WEBB HYUNDAI MERRILLVILLE,Non-Prog,CE2,Cp Gross,June 2017,NL,CE,0.731331605,29910,
IN045 WEBB HYUNDAI MERRILLVILLE,Non-Prog,CE2,Cp Gross,July 2017,NL,CE,0.731822397,26833,
IN045 WEBB HYUNDAI MERRILLVILLE,Non-Prog,CE2,Cp Gross,August 2017,NL,CE,0.722529355,31628,
IN045 WEBB HYUNDAI MERRILLVILLE,Non-Prog,CE2,Cp Gross,September 2017,NL,CE,0.729706605,26438,
IN045 WEBB HYUNDAI MERRILLVILLE,Non-Prog,CE2,Cp Gross,October 2017,NL,CE,0.741293748,34207,
IN045 WEBB HYUNDAI MERRILLVILLE,Non-Prog,CE2,Cp Gross,November 2017,NL,CE,0.737810144,31610,
IN045 WEBB HYUNDAI MERRILLVILLE,Non-Prog,CE2,Cp Gross,December 2017,NL,CE,0.739957461,30615,
IN045 WEBB HYUNDAI MERRILLVILLE,Non-Prog,CE2,Cp Gross,January 2018,NL,CE,0.744781548,36037,
IN045 WEBB HYUNDAI MERRILLVILLE,Non-Prog,CE2,Cp Gross,February 2018,NL,CE,0.744518799,33822,
IN003 BUTLER HYUNDAI,Non-Prog,CE3,Cp Gross,February 2017,NL,CE,0.692552717,65226,
IN003 BUTLER HYUNDAI,Non-Prog,CE3,Cp Gross,March 2017,NL,CE,0.692957842,61245,
IN003 BUTLER HYUNDAI,Non-Prog,CE3,Cp Gross,April 2017,NL,CE,0.684853004,49595,
IN003 BUTLER HYUNDAI,Non-Prog,CE3,Cp Gross,May 2017,NL,CE,0.674488864,48000,
IN003 BUTLER HYUNDAI,Non-Prog,CE3,Cp Gross,June 2017,NL,CE,0.681085993,54713,
IN003 BUTLER HYUNDAI,Non-Prog,CE3,Cp Gross,July 2017,NL,CE,0.675297024,41549,
IN003 BUTLER HYUNDAI,Non-Prog,CE3,Cp Gross,August 2017,NL,CE,0.701140597,42907,
IN007 BOB ROHRMAN HYUNDAI,Non-Prog,CE3,Cp Gross,February 2017,NL,CE,0.680585975,18955,
IN007 BOB ROHRMAN HYUNDAI,Non-Prog,CE3,Cp Gross,March 2017,NL,CE,0.603998612,13927,
IN007 BOB ROHRMAN HYUNDAI,Non-Prog,CE3,Cp Gross,April 2017,NL,CE,0.657750950,12640,
IN007 BOB ROHRMAN HYUNDAI,Non-Prog,CE3,Cp Gross,May 2017,NL,CE,0.654466680,15861,
IN007 BOB ROHRMAN HYUNDAI,Non-Prog,CE3,Cp Gross,June 2017,NL,CE,0.722695815,24331,
IN007 BOB ROHRMAN HYUNDAI,Non-Prog,CE3,Cp Gross,July 2017,NL,CE,0.617227834,10999,
IN007 BOB ROHRMAN HYUNDAI,Non-Prog,CE3,Cp Gross,August 2017,NL,CE,0.679188790,17013,
IN007 BOB ROHRMAN HYUNDAI,Non-Prog,CE3,Cp Gross,September 2017,NL,CE,0.631653031,14360,
IN007 BOB ROHRMAN HYUNDAI,Non-Prog,CE3,Cp Gross,October 2017,NL,CE,0.651753816,16054,
IN007 BOB ROHRMAN HYUNDAI,Non-Prog,CE3,Cp Gross,November 2017,NL,CE,0.642465566,18751,
IN007 BOB ROHRMAN HYUNDAI,Non-Prog,CE3,Cp Gross,December 2017,NL,CE,0.529133180,11061,
IN007 BOB ROHRMAN HYUNDAI,Non-Prog,CE3,Cp Gross,January 2018,NL,CE,0.691546268,13833,
IN007 BOB ROHRMAN HYUNDAI,Non-Prog,CE3,Cp Gross,February 2018,NL,CE,0.684738956,15345,
IN018 BOB ROHRMAN INDY HYUNDAI,Non-Prog,CE3,Cp Gross,February 2017,NL,CE,0.637195661,18032,
IN018 BOB ROHRMAN INDY HYUNDAI,Non-Prog,CE3,Cp Gross,March 2017,NL,CE,0.627061564,19923,
IN018 BOB ROHRMAN INDY HYUNDAI,Non-Prog,CE3,Cp Gross,April 2017,NL,CE,0.550499395,12291,
IN018 BOB ROHRMAN INDY HYUNDAI,Non-Prog,CE3,Cp Gross,May 2017,NL,CE,0.647422171,15722,
IN018 BOB ROHRMAN INDY HYUNDAI,Non-Prog,CE3,Cp Gross,June 2017,NL,CE,0.644651681,18526,
IN018 BOB ROHRMAN INDY HYUNDAI,Non-Prog,CE3,Cp Gross,July 2017,NL,CE,0.670494985,16580,
IN018 BOB ROHRMAN INDY HYUNDAI,Non-Prog,CE3,Cp Gross,August 2017,NL,CE,0.684673367,18530,
IN018 BOB ROHRMAN INDY HYUNDAI,Non-Prog,CE3,Cp Gross,September 2017,NL,CE,0.711711712,15405,
IN018 BOB ROHRMAN INDY HYUNDAI,Non-Prog,CE3,Cp Gross,October 2017,NL,CE,0.718911262,21315,
IN018 BOB ROHRMAN INDY HYUNDAI,Non-Prog,CE3,Cp Gross,November 2017,NL,CE,0.717673898,16673,
IN018 BOB ROHRMAN INDY HYUNDAI,Non-Prog,CE3,Cp Gross,December 2017,NL,CE,0.701923570,13684,
IN018 BOB ROHRMAN INDY HYUNDAI,Non-Prog,CE3,Cp Gross,January 2018,NL,CE,0.732085938,17685,
IN018 BOB ROHRMAN INDY HYUNDAI,Non-Prog,CE3,Cp Gross,February 2018,NL,CE,0.770241027,20644,
IN028 RAY SKILLMAN SOUTHSIDE HYUNDAI,Non-Prog,CE3,Cp Gross,February 2017,NL,CE,0.661992807,23559,
IN028 RAY SKILLMAN SOUTHSIDE HYUNDAI,Non-Prog,CE3,Cp Gross,March 2017,NL,CE,0.642685728,24906,
IN028 RAY SKILLMAN SOUTHSIDE HYUNDAI,Non-Prog,CE3,Cp Gross,April 2017,NL,CE,0.648304039,23643,
IN028 RAY SKILLMAN SOUTHSIDE HYUNDAI,Non-Prog,CE3,Cp Gross,May 2017,NL,CE,0.641063601,22084,
IN028 RAY SKILLMAN SOUTHSIDE HYUNDAI,Non-Prog,CE3,Cp Gross,June 2017,NL,CE,0.661880140,24706,
IN028 RAY SKILLMAN SOUTHSIDE HYUNDAI,Non-Prog,CE3,Cp Gross,July 2017,NL,CE,0.662314671,20951,
IN028 RAY SKILLMAN SOUTHSIDE HYUNDAI,Non-Prog,CE3,Cp Gross,August 2017,NL,CE,0.644539229,21458,
IN028 RAY SKILLMAN SOUTHSIDE HYUNDAI,Non-Prog,CE3,Cp Gross,September 2017,NL,CE,0.631916753,23137,
IN028 RAY SKILLMAN SOUTHSIDE HYUNDAI,Non-Prog,CE3,Cp Gross,October 2017,NL,CE,0.623934972,19113,
IN028 RAY SKILLMAN SOUTHSIDE HYUNDAI,Non-Prog,CE3,Cp Gross,November 2017,NL,CE,0.674338771,29269,
IN028 RAY SKILLMAN SOUTHSIDE HYUNDAI,Non-Prog,CE3,Cp Gross,December 2017,NL,CE,0.679934033,21439,
IN028 RAY SKILLMAN SOUTHSIDE HYUNDAI,Non-Prog,CE3,Cp Gross,January 2018,NL,CE,0.691905500,21438,
IN028 RAY SKILLMAN SOUTHSIDE HYUNDAI,Non-Prog,CE3,Cp Gross,February 2018,NL,CE,0.707749163,30642,
IN036 RAY SKILLMAN WESTSIDE HYUNDAI,Non-Prog,CE3,Cp Gross,February 2017,NL,CE,0.712157211,32072,
IN036 RAY SKILLMAN WESTSIDE HYUNDAI,Non-Prog,CE3,Cp Gross,March 2017,NL,CE,0.703658449,39160,
IN036 RAY SKILLMAN WESTSIDE HYUNDAI,Non-Prog,CE3,Cp Gross,April 2017,NL,CE,0.689746175,32147,
IN036 RAY SKILLMAN WESTSIDE HYUNDAI,Non-Prog,CE3,Cp Gross,May 2017,NL,CE,0.681373885,34994,
IN036 RAY SKILLMAN WESTSIDE HYUNDAI,Non-Prog,CE3,Cp Gross,June 2017,NL,CE,0.697944835,30972,
IN036 RAY SKILLMAN WESTSIDE HYUNDAI,Non-Prog,CE3,Cp Gross,July 2017,NL,CE,0.693042692,28360,
IN036 RAY SKILLMAN WESTSIDE HYUNDAI,Non-Prog,CE3,Cp Gross,August 2017,NL,CE,0.699254517,34518,
IN036 RAY SKILLMAN WESTSIDE HYUNDAI,Non-Prog,CE3,Cp Gross,September 2017,NL,CE,0.688533743,29598,
IN036 RAY SKILLMAN WESTSIDE HYUNDAI,Non-Prog,CE3,Cp Gross,October 2017,NL,CE,0.681291881,28773,
IN036 RAY SKILLMAN WESTSIDE HYUNDAI,Non-Prog,CE3,Cp Gross,November 2017,NL,CE,0.653060711,25967,
IN036 RAY SKILLMAN WESTSIDE HYUNDAI,Non-Prog,CE3,Cp Gross,December 2017,NL,CE,0.693149735,27988,
IN036 RAY SKILLMAN WESTSIDE HYUNDAI,Non-Prog,CE3,Cp Gross,January 2018,NL,CE,0.723066539,33209,
IN036 RAY SKILLMAN WESTSIDE HYUNDAI,Non-Prog,CE3,Cp Gross,February 2018,NL,CE,0.701503813,29715,
IN037 BOB POYNTER HYUNDAI,Non-Prog,CE3,Cp Gross,February 2017,NL,CE,0.724206349,730,
IN037 BOB POYNTER HYUNDAI,Non-Prog,CE3,Cp Gross,March 2017,NL,CE,0.662080825,770,
IN037 BOB POYNTER HYUNDAI,Non-Prog,CE3,Cp Gross,April 2017,NL,CE,0.741391427,1055,
IN037 BOB POYNTER HYUNDAI,Non-Prog,CE3,Cp Gross,May 2017,NL,CE,0.788759690,814,
IN037 BOB POYNTER HYUNDAI,Non-Prog,CE3,Cp Gross,June 2017,NL,CE,0.806835067,1086,
IN037 BOB POYNTER HYUNDAI,Non-Prog,CE3,Cp Gross,July 2017,NL,CE,0.937853107,996,
IN037 BOB POYNTER HYUNDAI,Non-Prog,CE3,Cp Gross,August 2017,NL,CE,0.868171886,1192,
IN037 BOB POYNTER HYUNDAI,Non-Prog,CE3,Cp Gross,September 2017,NL,CE,0.868702290,1707,
IN037 BOB POYNTER HYUNDAI,Non-Prog,CE3,Cp Gross,October 2017,NL,CE,0.850982271,1776,
IN037 BOB POYNTER HYUNDAI,Non-Prog,CE3,Cp Gross,November 2017,NL,CE,0.930408472,1230,
IN037 BOB POYNTER HYUNDAI,Non-Prog,CE3,Cp Gross,December 2017,NL,CE,0.888944977,1761,
IN037 BOB POYNTER HYUNDAI,Non-Prog,CE3,Cp Gross,January 2018,NL,CE,0.746575342,872,
IN037 BOB POYNTER HYUNDAI,Non-Prog,CE3,Cp Gross,February 2018,NL,CE,0.605550883,720,
IN043 TERRY LEE HYUNDAI,Non-Prog,CE3,Cp Gross,February 2017,NL,CE,0.761762757,11495,
IN043 TERRY LEE HYUNDAI,Non-Prog,CE3,Cp Gross,March 2017,NL,CE,0.743684820,12836,
IN043 TERRY LEE HYUNDAI,Non-Prog,CE3,Cp Gross,April 2017,NL,CE,0.785902793,14294,
IN043 TERRY LEE HYUNDAI,Non-Prog,CE3,Cp Gross,May 2017,NL,CE,0.786219472,14229,
IN043 TERRY LEE HYUNDAI,Non-Prog,CE3,Cp Gross,June 2017,NL,CE,0.779538905,12984,
IN043 TERRY LEE HYUNDAI,Non-Prog,CE3,Cp Gross,July 2017,NL,CE,0.737971322,13896,
IN043 TERRY LEE HYUNDAI,Non-Prog,CE3,Cp Gross,August 2017,NL,CE,0.732055492,10923,
IN043 TERRY LEE HYUNDAI,Non-Prog,CE3,Cp Gross,September 2017,NL,CE,0.758973844,15118,
IN043 TERRY LEE HYUNDAI,Non-Prog,CE3,Cp Gross,October 2017,NL,CE,0.744829868,13506,
IN043 TERRY LEE HYUNDAI,Non-Prog,CE3,Cp Gross,November 2017,NL,CE,0.750544115,13449,
IN043 TERRY LEE HYUNDAI,Non-Prog,CE3,Cp Gross,December 2017,NL,CE,0.752045225,16363,
IN043 TERRY LEE HYUNDAI,Non-Prog,CE3,Cp Gross,January 2018,NL,CE,0.770686234,16700,
IN043 TERRY LEE HYUNDAI,Non-Prog,CE3,Cp Gross,February 2018,NL,CE,0.800022199,21623,
IN044 ANDY MOHR HYUNDAI,Non-Prog,CE3,Cp Gross,February 2017,NL,CE,0.757621389,24653,
IN044 ANDY MOHR HYUNDAI,Non-Prog,CE3,Cp Gross,March 2017,NL,CE,0.749547568,21123,
IN044 ANDY MOHR HYUNDAI,Non-Prog,CE3,Cp Gross,April 2017,NL,CE,0.744596542,14469,
IN044 ANDY MOHR HYUNDAI,Non-Prog,CE3,Cp Gross,May 2017,NL,CE,0.747206478,18456,
IN044 ANDY MOHR HYUNDAI,Non-Prog,CE3,Cp Gross,June 2017,NL,CE,0.746963798,25709,
IN044 ANDY MOHR HYUNDAI,Non-Prog,CE3,Cp Gross,July 2017,NL,CE,0.767468154,20364,
IN044 ANDY MOHR HYUNDAI,Non-Prog,CE3,Cp Gross,August 2017,NL,CE,0.745203440,18022,
IN044 ANDY MOHR HYUNDAI,Non-Prog,CE3,Cp Gross,September 2017,NL,CE,0.751798315,10974,
IN044 ANDY MOHR HYUNDAI,Non-Prog,CE3,Cp Gross,October 2017,NL,CE,0.747092304,18114,
IN044 ANDY MOHR HYUNDAI,Non-Prog,CE3,Cp Gross,November 2017,NL,CE,0.731843575,13362,
IN044 ANDY MOHR HYUNDAI,Non-Prog,CE3,Cp Gross,December 2017,NL,CE,0.744093980,17292,
IN044 ANDY MOHR HYUNDAI,Non-Prog,CE3,Cp Gross,January 2018,NL,CE,0.772391593,20395,
IN044 ANDY MOHR HYUNDAI,Non-Prog,CE3,Cp Gross,February 2018,NL,CE,0.750243179,16197,
IN046 DELLEN HYUNDAI,Non-Prog,CE3,Cp Gross,February 2017,NL,CE,0.748482805,2220,
IN046 DELLEN HYUNDAI,Non-Prog,CE3,Cp Gross,March 2017,NL,CE,0.750154226,2432,
IN046 DELLEN HYUNDAI,Non-Prog,CE3,Cp Gross,April 2017,NL,CE,0.762432432,2821,
IN046 DELLEN HYUNDAI,Non-Prog,CE3,Cp Gross,May 2017,NL,CE,0.740820734,2401,
IN046 DELLEN HYUNDAI,Non-Prog,CE3,Cp Gross,June 2017,NL,CE,0.738607912,2950,
IN046 DELLEN HYUNDAI,Non-Prog,CE3,Cp Gross,July 2017,NL,CE,0.672674419,1157,
IN046 DELLEN HYUNDAI,Non-Prog,CE3,Cp Gross,August 2017,NL,CE,0.677388150,2801,
IN046 DELLEN HYUNDAI,Non-Prog,CE3,Cp Gross,September 2017,NL,CE,0.788822526,3698,
IN046 DELLEN HYUNDAI,Non-Prog,CE3,Cp Gross,October 2017,NL,CE,0.753965878,2519,
IN046 DELLEN HYUNDAI,Non-Prog,CE3,Cp Gross,November 2017,NL,CE,0.712650426,2428,
IN046 DELLEN HYUNDAI,Non-Prog,CE3,Cp Gross,December 2017,NL,CE,0.739545455,3254,
IN046 DELLEN HYUNDAI,Non-Prog,CE3,Cp Gross,January 2018,NL,CE,0.719125100,2696,
IN046 DELLEN HYUNDAI,Non-Prog,CE3,Cp Gross,February 2018,NL,CE,0.717462143,3743,
IN047 RAY SKILLMAN AVON HYUNDAI,Non-Prog,CE3,Cp Gross,October 2017,NL,CE,0.697428834,7595,
IN047 RAY SKILLMAN AVON HYUNDAI,Non-Prog,CE3,Cp Gross,November 2017,NL,CE,0.706602871,11076,
IN047 RAY SKILLMAN AVON HYUNDAI,Non-Prog,CE3,Cp Gross,December 2017,NL,CE,0.709268975,10139,
IN047 RAY SKILLMAN AVON HYUNDAI,Non-Prog,CE3,Cp Gross,January 2018,NL,CE,0.723202720,8933,
IN047 RAY SKILLMAN AVON HYUNDAI,Non-Prog,CE3,Cp Gross,February 2018,NL,CE,0.671775223,10520,
IN048 NAPLETON HYUNDAI OF CARMEL,Non-Prog,CE3,Cp Gross,December 2017,NL,CE,0.620965338,45826,
IN048 NAPLETON HYUNDAI OF CARMEL,Non-Prog,CE3,Cp Gross,January 2018,NL,CE,0.703662777,52216,
IN048 NAPLETON HYUNDAI OF CARMEL,Non-Prog,CE3,Cp Gross,February 2018,NL,CE,0.719119896,55954,
KY012 KERRY HYUNDAI,Non-Prog,CE3,Cp Gross,February 2017,NL,CE,0.750912216,24901,
KY012 KERRY HYUNDAI,Non-Prog,CE3,Cp Gross,March 2017,NL,CE,0.755607555,22604,
KY012 KERRY HYUNDAI,Non-Prog,CE3,Cp Gross,April 2017,NL,CE,0.746697747,23064,
KY012 KERRY HYUNDAI,Non-Prog,CE3,Cp Gross,May 2017,NL,CE,0.758777738,23491,
KY012 KERRY HYUNDAI,Non-Prog,CE3,Cp Gross,June 2017,NL,CE,0.757955892,26223,
KY012 KERRY HYUNDAI,Non-Prog,CE3,Cp Gross,July 2017,NL,CE,0.679646018,17280,
KY012 KERRY HYUNDAI,Non-Prog,CE3,Cp Gross,August 2017,NL,CE,0.782715552,19427,
KY012 KERRY HYUNDAI,Non-Prog,CE3,Cp Gross,September 2017,NL,CE,0.778395679,19456,
KY012 KERRY HYUNDAI,Non-Prog,CE3,Cp Gross,October 2017,NL,CE,0.773540690,25417,
KY012 KERRY HYUNDAI,Non-Prog,CE3,Cp Gross,November 2017,NL,CE,0.751926279,19420,
KY012 KERRY HYUNDAI,Non-Prog,CE3,Cp Gross,December 2017,NL,CE,0.777375220,16307,
KY012 KERRY HYUNDAI,Non-Prog,CE3,Cp Gross,January 2018,NL,CE,0.763126924,16859,
KY012 KERRY HYUNDAI,Non-Prog,CE3,Cp Gross,February 2018,NL,CE,0.754622923,17711,
KY013 KERRY HYUNDAI OF FLORENCE,Non-Prog,CE3,Cp Gross,February 2017,NL,CE,0.726810392,19722,
KY013 KERRY HYUNDAI OF FLORENCE,Non-Prog,CE3,Cp Gross,March 2017,NL,CE,0.688668867,22536,
KY013 KERRY HYUNDAI OF FLORENCE,Non-Prog,CE3,Cp Gross,April 2017,NL,CE,0.687820477,12475,
KY013 KERRY HYUNDAI OF FLORENCE,Non-Prog,CE3,Cp Gross,May 2017,NL,CE,0.704784091,20875,
KY013 KERRY HYUNDAI OF FLORENCE,Non-Prog,CE3,Cp Gross,June 2017,NL,CE,0.714525279,20026,
KY013 KERRY HYUNDAI OF FLORENCE,Non-Prog,CE3,Cp Gross,July 2017,NL,CE,0.682556927,15707,
KY013 KERRY HYUNDAI OF FLORENCE,Non-Prog,CE3,Cp Gross,August 2017,NL,CE,0.631145896,12580,
KY013 KERRY HYUNDAI OF FLORENCE,Non-Prog,CE3,Cp Gross,September 2017,NL,CE,0.640100189,15589,
KY013 KERRY HYUNDAI OF FLORENCE,Non-Prog,CE3,Cp Gross,October 2017,NL,CE,0.678206299,23019,
KY013 KERRY HYUNDAI OF FLORENCE,Non-Prog,CE3,Cp Gross,November 2017,NL,CE,0.621010562,21754,
KY013 KERRY HYUNDAI OF FLORENCE,Non-Prog,CE3,Cp Gross,December 2017,NL,CE,0.670967507,18461,
KY013 KERRY HYUNDAI OF FLORENCE,Non-Prog,CE3,Cp Gross,January 2018,NL,CE,0.652214734,19451,
KY013 KERRY HYUNDAI OF FLORENCE,Non-Prog,CE3,Cp Gross,February 2018,NL,CE,0.651378116,21246,
OH001 SUPERIOR HYUNDAI NORTH,Non-Prog,CE3,Cp Gross,February 2017,NL,CE,0.703050904,33506,
OH001 SUPERIOR HYUNDAI NORTH,Non-Prog,CE3,Cp Gross,March 2017,NL,CE,0.687155107,40470,
OH001 SUPERIOR HYUNDAI NORTH,Non-Prog,CE3,Cp Gross,April 2017,NL,CE,0.695276520,35327,
OH001 SUPERIOR HYUNDAI NORTH,Non-Prog,CE3,Cp Gross,May 2017,NL,CE,0.704682009,31080,
OH001 SUPERIOR HYUNDAI NORTH,Non-Prog,CE3,Cp Gross,June 2017,NL,CE,0.715796471,35535,
OH001 SUPERIOR HYUNDAI NORTH,Non-Prog,CE3,Cp Gross,July 2017,NL,CE,0.738873267,38100,
