CONSULTANT,DEALER,DEALER PROGRAM,DIST,"Month, Year of SurveyDate",NATL,REGION CODE,Avg. RECO_BRAND_SCORE,Count of RECO_BRAND_SCORE
Non-Prog,SD001 BILLION HYUNDAI,Non-Prog,CEE,November 2017,NL,CE,4.6,30
Non-Prog,SD001 BILLION HYUNDAI,Non-Prog,CEE,December 2017,NL,CE,4.678571429,28
Non-Prog,SD001 BILLION HYUNDAI,Non-Prog,CEE,January 2018,NL,CE,4.521739130,46
Non-Prog,SD001 BILLION HYUNDAI,Non-Prog,CEE,February 2018,NL,CE,4.486486486,37
Non-Prog,SD005 LIBERTY HYUNDAI,Non-Prog,CEE,October 2017,NL,CE,4.428571429,7
Non-Prog,SD005 LIBERTY HYUNDAI,Non-Prog,CEE,November 2017,NL,CE,4.538461538,13
Non-Prog,SD005 LIBERTY HYUNDAI,Non-Prog,CEE,December 2017,NL,CE,4.444444444,9
Non-Prog,SD005 LIBERTY HYUNDAI,Non-Prog,CEE,January 2018,NL,CE,4.628571429,35
Non-Prog,SD005 LIBERTY HYUNDAI,Non-Prog,CEE,February 2018,NL,CE,4.555555556,18
Non-Prog,WI035 BOUCHER HYUNDAI OF JANESVILLE,Non-Prog,CEE,October 2017,NL,CE,4.857142857,7
Non-Prog,WI035 BOUCHER HYUNDAI OF JANESVILLE,Non-Prog,CEE,November 2017,NL,CE,4.545454545,22
Non-Prog,WI035 BOUCHER HYUNDAI OF JANESVILLE,Non-Prog,CEE,December 2017,NL,CE,4.842105263,19
Non-Prog,WI035 BOUCHER HYUNDAI OF JANESVILLE,Non-Prog,CEE,January 2018,NL,CE,4.774193548,31
Non-Prog,WI035 BOUCHER HYUNDAI OF JANESVILLE,Non-Prog,CEE,February 2018,NL,CE,4.612903226,31
Non-Prog,ME002 QUIRK HYUNDAI OF BANGOR,Non-Prog,EA1,October 2017,NL,EA,4.454545455,11
Non-Prog,ME002 QUIRK HYUNDAI OF BANGOR,Non-Prog,EA1,November 2017,NL,EA,4.707317073,41
Non-Prog,ME002 QUIRK HYUNDAI OF BANGOR,Non-Prog,EA1,December 2017,NL,EA,4.685714286,35
Non-Prog,ME002 QUIRK HYUNDAI OF BANGOR,Non-Prog,EA1,January 2018,NL,EA,4.666666667,54
Non-Prog,ME002 QUIRK HYUNDAI OF BANGOR,Non-Prog,EA1,February 2018,NL,EA,4.690476190,42
Non-Prog,ME004 ROWE HYUNDAI,Non-Prog,EA1,October 2017,NL,EA,4.5,2
Non-Prog,ME004 ROWE HYUNDAI,Non-Prog,EA1,November 2017,NL,EA,4.444444444,9
Non-Prog,ME004 ROWE HYUNDAI,Non-Prog,EA1,December 2017,NL,EA,4.5,4
Non-Prog,ME004 ROWE HYUNDAI,Non-Prog,EA1,January 2018,NL,EA,4.6,10
Non-Prog,ME004 ROWE HYUNDAI,Non-Prog,EA1,February 2018,NL,EA,4.1,10
Non-Prog,ME005 ROWE HYUNDAI WESTBROOK,Non-Prog,EA1,October 2017,NL,EA,3.5,2
Non-Prog,ME005 ROWE HYUNDAI WESTBROOK,Non-Prog,EA1,November 2017,NL,EA,4.384615385,13
Non-Prog,ME005 ROWE HYUNDAI WESTBROOK,Non-Prog,EA1,December 2017,NL,EA,4.5,8
Non-Prog,ME005 ROWE HYUNDAI WESTBROOK,Non-Prog,EA1,January 2018,NL,EA,4.655172414,29
Non-Prog,ME005 ROWE HYUNDAI WESTBROOK,Non-Prog,EA1,February 2018,NL,EA,4.636363636,22
Non-Prog,ME007 PRIME HYUNDAI,Non-Prog,EA1,October 2017,NL,EA,4.916666667,12
Non-Prog,ME007 PRIME HYUNDAI,Non-Prog,EA1,November 2017,NL,EA,4.571428571,14
Non-Prog,ME007 PRIME HYUNDAI,Non-Prog,EA1,December 2017,NL,EA,4.928571429,14
Non-Prog,ME007 PRIME HYUNDAI,Non-Prog,EA1,January 2018,NL,EA,4.75,28
Non-Prog,ME007 PRIME HYUNDAI,Non-Prog,EA1,February 2018,NL,EA,4.590909091,22
Non-Prog,ME008 BILL DODGE HYUNDAI,Non-Prog,EA1,October 2017,NL,EA,4.857142857,7
Non-Prog,ME008 BILL DODGE HYUNDAI,Non-Prog,EA1,November 2017,NL,EA,4.6875,32
Non-Prog,ME008 BILL DODGE HYUNDAI,Non-Prog,EA1,December 2017,NL,EA,4.368421053,19
Non-Prog,ME008 BILL DODGE HYUNDAI,Non-Prog,EA1,January 2018,NL,EA,4.763157895,38
Non-Prog,ME008 BILL DODGE HYUNDAI,Non-Prog,EA1,February 2018,NL,EA,4.551724138,29
Non-Prog,ME009 DARLING'S HYUNDAI AUGUSTA,Non-Prog,EA1,October 2017,NL,EA,4.25,8
Non-Prog,ME009 DARLING'S HYUNDAI AUGUSTA,Non-Prog,EA1,November 2017,NL,EA,4.688888889,45
Non-Prog,ME009 DARLING'S HYUNDAI AUGUSTA,Non-Prog,EA1,December 2017,NL,EA,4.739130435,23
Non-Prog,ME009 DARLING'S HYUNDAI AUGUSTA,Non-Prog,EA1,January 2018,NL,EA,4.456140351,57
Non-Prog,ME009 DARLING'S HYUNDAI AUGUSTA,Non-Prog,EA1,February 2018,NL,EA,4.513513514,37
Non-Prog,NH006 HAMPTON HYUNDAI,Non-Prog,EA1,October 2017,NL,EA,4,4
Non-Prog,NH006 HAMPTON HYUNDAI,Non-Prog,EA1,November 2017,NL,EA,4.571428571,7
Non-Prog,NH006 HAMPTON HYUNDAI,Non-Prog,EA1,December 2017,NL,EA,5,9
Non-Prog,NH006 HAMPTON HYUNDAI,Non-Prog,EA1,January 2018,NL,EA,4.739130435,23
Non-Prog,NH006 HAMPTON HYUNDAI,Non-Prog,EA1,February 2018,NL,EA,4.695652174,23
Non-Prog,NH011 GRAPPONE HYUNDAI,Non-Prog,EA1,October 2017,NL,EA,4.5,8
Non-Prog,NH011 GRAPPONE HYUNDAI,Non-Prog,EA1,November 2017,NL,EA,4.675675676,37
Non-Prog,NH011 GRAPPONE HYUNDAI,Non-Prog,EA1,December 2017,NL,EA,4.75,32
Non-Prog,NH011 GRAPPONE HYUNDAI,Non-Prog,EA1,January 2018,NL,EA,4.813559322,59
Non-Prog,NH011 GRAPPONE HYUNDAI,Non-Prog,EA1,February 2018,NL,EA,4.744186047,43
Non-Prog,NH013 HYUNDAI OF KEENE,Non-Prog,EA1,October 2017,NL,EA,4.75,4
Non-Prog,NH013 HYUNDAI OF KEENE,Non-Prog,EA1,November 2017,NL,EA,4.666666667,24
Non-Prog,NH013 HYUNDAI OF KEENE,Non-Prog,EA1,December 2017,NL,EA,4.8,10
Non-Prog,NH013 HYUNDAI OF KEENE,Non-Prog,EA1,January 2018,NL,EA,4.777777778,36
Non-Prog,NH013 HYUNDAI OF KEENE,Non-Prog,EA1,February 2018,NL,EA,4.85,20
Non-Prog,NH015 SOMERSWORTH HYUNDAI,Non-Prog,EA1,October 2017,NL,EA,4.857142857,7
Non-Prog,NH015 SOMERSWORTH HYUNDAI,Non-Prog,EA1,November 2017,NL,EA,4.526315789,19
Non-Prog,NH015 SOMERSWORTH HYUNDAI,Non-Prog,EA1,December 2017,NL,EA,4.777777778,18
Non-Prog,NH015 SOMERSWORTH HYUNDAI,Non-Prog,EA1,January 2018,NL,EA,4.783783784,37
Non-Prog,NH015 SOMERSWORTH HYUNDAI,Non-Prog,EA1,February 2018,NL,EA,4.590909091,22
Non-Prog,NH017 IRWIN HYUNDAI,Non-Prog,EA1,October 2017,NL,EA,4.857142857,7
Non-Prog,NH017 IRWIN HYUNDAI,Non-Prog,EA1,November 2017,NL,EA,4.8,30
Non-Prog,NH017 IRWIN HYUNDAI,Non-Prog,EA1,December 2017,NL,EA,4.714285714,7
Non-Prog,NH017 IRWIN HYUNDAI,Non-Prog,EA1,January 2018,NL,EA,4.853658537,41
Non-Prog,NH017 IRWIN HYUNDAI,Non-Prog,EA1,February 2018,NL,EA,4.65,20
Non-Prog,NY096 GARVEY HYUNDAI NORTH,Non-Prog,EA1,October 2017,NL,EA,4.666666667,9
Non-Prog,NY096 GARVEY HYUNDAI NORTH,Non-Prog,EA1,November 2017,NL,EA,4.827586207,29
Non-Prog,NY096 GARVEY HYUNDAI NORTH,Non-Prog,EA1,December 2017,NL,EA,4.625,24
Non-Prog,NY096 GARVEY HYUNDAI NORTH,Non-Prog,EA1,January 2018,NL,EA,4.736842105,38
Non-Prog,NY096 GARVEY HYUNDAI NORTH,Non-Prog,EA1,February 2018,NL,EA,4.4,25
Non-Prog,VT001 BURLINGTON HYUNDAI,Non-Prog,EA1,October 2017,NL,EA,4.625,8
Non-Prog,VT001 BURLINGTON HYUNDAI,Non-Prog,EA1,November 2017,NL,EA,4.625,24
Non-Prog,VT001 BURLINGTON HYUNDAI,Non-Prog,EA1,December 2017,NL,EA,4.620689655,29
Non-Prog,VT001 BURLINGTON HYUNDAI,Non-Prog,EA1,January 2018,NL,EA,4.5,36
Non-Prog,VT001 BURLINGTON HYUNDAI,Non-Prog,EA1,February 2018,NL,EA,4.678571429,28
Non-Prog,VT004 MIDSTATE HYUNDAI OF VERMONT,Non-Prog,EA1,October 2017,NL,EA,5,2
Non-Prog,VT004 MIDSTATE HYUNDAI OF VERMONT,Non-Prog,EA1,November 2017,NL,EA,4.25,4
Non-Prog,VT004 MIDSTATE HYUNDAI OF VERMONT,Non-Prog,EA1,December 2017,NL,EA,4.333333333,3
Non-Prog,VT004 MIDSTATE HYUNDAI OF VERMONT,Non-Prog,EA1,January 2018,NL,EA,5,3
Non-Prog,VT004 MIDSTATE HYUNDAI OF VERMONT,Non-Prog,EA1,February 2018,NL,EA,5,1
Non-Prog,VT007 WHITE RIVER HYUNDAI,Non-Prog,EA1,October 2017,NL,EA,4.5,2
Non-Prog,VT007 WHITE RIVER HYUNDAI,Non-Prog,EA1,November 2017,NL,EA,4.714285714,7
Non-Prog,VT007 WHITE RIVER HYUNDAI,Non-Prog,EA1,December 2017,NL,EA,4.666666667,9
Non-Prog,VT007 WHITE RIVER HYUNDAI,Non-Prog,EA1,January 2018,NL,EA,4.5,20
Non-Prog,VT007 WHITE RIVER HYUNDAI,Non-Prog,EA1,February 2018,NL,EA,4.375,16
Non-Prog,MA021 HERB CHAMBERS HYUNDAI,Non-Prog,EA2,October 2017,NL,EA,4.65,20
Non-Prog,MA021 HERB CHAMBERS HYUNDAI,Non-Prog,EA2,November 2017,NL,EA,4.612903226,31
Non-Prog,MA021 HERB CHAMBERS HYUNDAI,Non-Prog,EA2,December 2017,NL,EA,4.5,44
Non-Prog,MA021 HERB CHAMBERS HYUNDAI,Non-Prog,EA2,January 2018,NL,EA,4.540540541,74
Non-Prog,MA021 HERB CHAMBERS HYUNDAI,Non-Prog,EA2,February 2018,NL,EA,4.609756098,41
Non-Prog,MA024 MIRAK HYUNDAI,Non-Prog,EA2,October 2017,NL,EA,4.533333333,15
Non-Prog,MA024 MIRAK HYUNDAI,Non-Prog,EA2,November 2017,NL,EA,4.58,50
Non-Prog,MA024 MIRAK HYUNDAI,Non-Prog,EA2,December 2017,NL,EA,4.534883721,43
Non-Prog,MA024 MIRAK HYUNDAI,Non-Prog,EA2,January 2018,NL,EA,4.466666667,90
Non-Prog,MA024 MIRAK HYUNDAI,Non-Prog,EA2,February 2018,NL,EA,4.602739726,73
Non-Prog,MA030 HERB CONNOLLY HYUNDAI,Non-Prog,EA2,October 2017,NL,EA,4.631578947,19
Non-Prog,MA030 HERB CONNOLLY HYUNDAI,Non-Prog,EA2,November 2017,NL,EA,4.603448276,58
Non-Prog,MA030 HERB CONNOLLY HYUNDAI,Non-Prog,EA2,December 2017,NL,EA,4.352941176,51
Non-Prog,MA030 HERB CONNOLLY HYUNDAI,Non-Prog,EA2,January 2018,NL,EA,4.463636364,110
Non-Prog,MA030 HERB CONNOLLY HYUNDAI,Non-Prog,EA2,February 2018,NL,EA,4.430555556,72
Non-Prog,MA034 GARY ROME HYUNDAI,Non-Prog,EA2,October 2017,NL,EA,4.756097561,41
Non-Prog,MA034 GARY ROME HYUNDAI,Non-Prog,EA2,November 2017,NL,EA,4.726315789,95
Non-Prog,MA034 GARY ROME HYUNDAI,Non-Prog,EA2,December 2017,NL,EA,4.659090909,88
Non-Prog,MA034 GARY ROME HYUNDAI,Non-Prog,EA2,January 2018,NL,EA,4.764705882,187
Non-Prog,MA034 GARY ROME HYUNDAI,Non-Prog,EA2,February 2018,NL,EA,4.798701299,154
Non-Prog,MA040 PRIDE HYUNDAI OF LYNN,Non-Prog,EA2,October 2017,NL,EA,4.6,20
Non-Prog,MA040 PRIDE HYUNDAI OF LYNN,Non-Prog,EA2,November 2017,NL,EA,4.790697674,43
Non-Prog,MA040 PRIDE HYUNDAI OF LYNN,Non-Prog,EA2,December 2017,NL,EA,4.7,40
Non-Prog,MA040 PRIDE HYUNDAI OF LYNN,Non-Prog,EA2,January 2018,NL,EA,4.507462687,67
Non-Prog,MA040 PRIDE HYUNDAI OF LYNN,Non-Prog,EA2,February 2018,NL,EA,4.716981132,53
Non-Prog,MA043 ROUTE 2 HYUNDAI,Non-Prog,EA2,October 2017,NL,EA,4.428571429,14
Non-Prog,MA043 ROUTE 2 HYUNDAI,Non-Prog,EA2,November 2017,NL,EA,4.340909091,44
Non-Prog,MA043 ROUTE 2 HYUNDAI,Non-Prog,EA2,December 2017,NL,EA,4.724137931,29
Non-Prog,MA043 ROUTE 2 HYUNDAI,Non-Prog,EA2,January 2018,NL,EA,4.733333333,90
Non-Prog,MA043 ROUTE 2 HYUNDAI,Non-Prog,EA2,February 2018,NL,EA,4.582089552,67
Non-Prog,MA051 BILL DUBE HYUNDAI,Non-Prog,EA2,October 2017,NL,EA,4.5,6
Non-Prog,MA051 BILL DUBE HYUNDAI,Non-Prog,EA2,November 2017,NL,EA,4.739130435,23
Non-Prog,MA051 BILL DUBE HYUNDAI,Non-Prog,EA2,December 2017,NL,EA,4.575757576,33
Non-Prog,MA051 BILL DUBE HYUNDAI,Non-Prog,EA2,January 2018,NL,EA,4.509090909,55
Non-Prog,MA051 BILL DUBE HYUNDAI,Non-Prog,EA2,February 2018,NL,EA,4.828571429,35
Non-Prog,MA055 HYUNDAI VILLAGE,Non-Prog,EA2,October 2017,NL,EA,4.846153846,13
Non-Prog,MA055 HYUNDAI VILLAGE,Non-Prog,EA2,November 2017,NL,EA,4.90625,32
Non-Prog,MA055 HYUNDAI VILLAGE,Non-Prog,EA2,December 2017,NL,EA,4.625,24
Non-Prog,MA055 HYUNDAI VILLAGE,Non-Prog,EA2,January 2018,NL,EA,4.695121951,82
Non-Prog,MA055 HYUNDAI VILLAGE,Non-Prog,EA2,February 2018,NL,EA,4.625,40
Non-Prog,MA057 COUNTRY HYUNDAI,Non-Prog,EA2,October 2017,NL,EA,4.8,5
Non-Prog,MA057 COUNTRY HYUNDAI,Non-Prog,EA2,November 2017,NL,EA,4.448275862,29
Non-Prog,MA057 COUNTRY HYUNDAI,Non-Prog,EA2,December 2017,NL,EA,4.631578947,19
Non-Prog,MA057 COUNTRY HYUNDAI,Non-Prog,EA2,January 2018,NL,EA,4.561403509,57
Non-Prog,MA057 COUNTRY HYUNDAI,Non-Prog,EA2,February 2018,NL,EA,4.470588235,34
Non-Prog,MA061 PRIME HYUNDAI SOUTH,Non-Prog,EA2,October 2017,NL,EA,4.5,20
Non-Prog,MA061 PRIME HYUNDAI SOUTH,Non-Prog,EA2,November 2017,NL,EA,4.647058824,51
Non-Prog,MA061 PRIME HYUNDAI SOUTH,Non-Prog,EA2,December 2017,NL,EA,4.566666667,30
Non-Prog,MA061 PRIME HYUNDAI SOUTH,Non-Prog,EA2,January 2018,NL,EA,4.537634409,93
Non-Prog,MA061 PRIME HYUNDAI SOUTH,Non-Prog,EA2,February 2018,NL,EA,4.676923077,65
Non-Prog,MA064 BOCH HYUNDAI,Non-Prog,EA2,October 2017,NL,EA,4.685714286,35
Non-Prog,MA064 BOCH HYUNDAI,Non-Prog,EA2,November 2017,NL,EA,4.717391304,46
Non-Prog,MA064 BOCH HYUNDAI,Non-Prog,EA2,December 2017,NL,EA,4.461538462,39
Non-Prog,MA064 BOCH HYUNDAI,Non-Prog,EA2,January 2018,NL,EA,4.543478261,92
Non-Prog,MA064 BOCH HYUNDAI,Non-Prog,EA2,February 2018,NL,EA,4.68,75
Non-Prog,MA065 IMPERIAL HYUNDAI,Non-Prog,EA2,October 2017,NL,EA,5,2
Non-Prog,MA065 IMPERIAL HYUNDAI,Non-Prog,EA2,November 2017,NL,EA,4.714285714,7
Non-Prog,MA065 IMPERIAL HYUNDAI,Non-Prog,EA2,December 2017,NL,EA,5,3
Non-Prog,MA065 IMPERIAL HYUNDAI,Non-Prog,EA2,January 2018,NL,EA,4.642857143,14
Non-Prog,MA065 IMPERIAL HYUNDAI,Non-Prog,EA2,February 2018,NL,EA,4.666666667,9
Non-Prog,NH009 AUTOFAIR HYUNDAI,Non-Prog,EA2,October 2017,NL,EA,4.68,25
Non-Prog,NH009 AUTOFAIR HYUNDAI,Non-Prog,EA2,November 2017,NL,EA,4.673469388,49
Non-Prog,NH009 AUTOFAIR HYUNDAI,Non-Prog,EA2,December 2017,NL,EA,4.576923077,26
Non-Prog,NH009 AUTOFAIR HYUNDAI,Non-Prog,EA2,January 2018,NL,EA,4.584269663,89
Non-Prog,NH009 AUTOFAIR HYUNDAI,Non-Prog,EA2,February 2018,NL,EA,4.693333333,75
Non-Prog,NH012 NASHUA HYUNDAI,Non-Prog,EA2,October 2017,NL,EA,4.5,22
Non-Prog,NH012 NASHUA HYUNDAI,Non-Prog,EA2,November 2017,NL,EA,4.671875,64
Non-Prog,NH012 NASHUA HYUNDAI,Non-Prog,EA2,December 2017,NL,EA,4.657142857,35
Non-Prog,NH012 NASHUA HYUNDAI,Non-Prog,EA2,January 2018,NL,EA,4.719512195,82
Non-Prog,NH012 NASHUA HYUNDAI,Non-Prog,EA2,February 2018,NL,EA,4.709677419,62
Non-Prog,NH014 SALEM HYUNDAI,Non-Prog,EA2,October 2017,NL,EA,4.636363636,11
Non-Prog,NH014 SALEM HYUNDAI,Non-Prog,EA2,November 2017,NL,EA,4.48,25
Non-Prog,NH014 SALEM HYUNDAI,Non-Prog,EA2,December 2017,NL,EA,4.809523810,21
Non-Prog,NH014 SALEM HYUNDAI,Non-Prog,EA2,January 2018,NL,EA,4.052631579,38
Non-Prog,NH014 SALEM HYUNDAI,Non-Prog,EA2,February 2018,NL,EA,4.346153846,26
Non-Prog,CT007 M. J. SULLIVAN HYUNDAI,Non-Prog,EA3,October 2017,NL,EA,4.85,20
Non-Prog,CT007 M. J. SULLIVAN HYUNDAI,Non-Prog,EA3,November 2017,NL,EA,4.702127660,47
Non-Prog,CT007 M. J. SULLIVAN HYUNDAI,Non-Prog,EA3,December 2017,NL,EA,4.611111111,36
Non-Prog,CT007 M. J. SULLIVAN HYUNDAI,Non-Prog,EA3,January 2018,NL,EA,4.658227848,79
Non-Prog,CT007 M. J. SULLIVAN HYUNDAI,Non-Prog,EA3,February 2018,NL,EA,4.526315789,57
Non-Prog,CT023 WILE HYUNDAI,Non-Prog,EA3,October 2017,NL,EA,5,9
Non-Prog,CT023 WILE HYUNDAI,Non-Prog,EA3,November 2017,NL,EA,4.642857143,14
Non-Prog,CT023 WILE HYUNDAI,Non-Prog,EA3,December 2017,NL,EA,4.714285714,14
Non-Prog,CT023 WILE HYUNDAI,Non-Prog,EA3,January 2018,NL,EA,4.657894737,38
Non-Prog,CT023 WILE HYUNDAI,Non-Prog,EA3,February 2018,NL,EA,4.555555556,18
Non-Prog,CT032 CENTRAL HYUNDAI,Non-Prog,EA3,October 2017,NL,EA,4.714285714,14
Non-Prog,CT032 CENTRAL HYUNDAI,Non-Prog,EA3,November 2017,NL,EA,4.785714286,14
Non-Prog,CT032 CENTRAL HYUNDAI,Non-Prog,EA3,December 2017,NL,EA,4.925925926,27
Non-Prog,CT032 CENTRAL HYUNDAI,Non-Prog,EA3,January 2018,NL,EA,4.627118644,59
Non-Prog,CT032 CENTRAL HYUNDAI,Non-Prog,EA3,February 2018,NL,EA,4.542857143,35
Non-Prog,CT036 OLD SAYBROOK HYUNDAI,Non-Prog,EA3,October 2017,NL,EA,4.714285714,7
Non-Prog,CT036 OLD SAYBROOK HYUNDAI,Non-Prog,EA3,November 2017,NL,EA,4.055555556,18
Non-Prog,CT036 OLD SAYBROOK HYUNDAI,Non-Prog,EA3,December 2017,NL,EA,4.8,10
Non-Prog,CT036 OLD SAYBROOK HYUNDAI,Non-Prog,EA3,January 2018,NL,EA,4.8125,16
Non-Prog,CT036 OLD SAYBROOK HYUNDAI,Non-Prog,EA3,February 2018,NL,EA,4.611111111,18
Non-Prog,CT038 BRANDFON HYUNDAI,Non-Prog,EA3,October 2017,NL,EA,4.555555556,18
Non-Prog,CT038 BRANDFON HYUNDAI,Non-Prog,EA3,November 2017,NL,EA,4.548387097,31
Non-Prog,CT038 BRANDFON HYUNDAI,Non-Prog,EA3,December 2017,NL,EA,4.454545455,33
Non-Prog,CT038 BRANDFON HYUNDAI,Non-Prog,EA3,January 2018,NL,EA,4.388888889,54
Non-Prog,CT038 BRANDFON HYUNDAI,Non-Prog,EA3,February 2018,NL,EA,4.577777778,45
Non-Prog,MA029 PRIDE HYUNDAI OF SEEKONK,Non-Prog,EA3,October 2017,NL,EA,4.769230769,13
Non-Prog,MA029 PRIDE HYUNDAI OF SEEKONK,Non-Prog,EA3,November 2017,NL,EA,4.567567568,37
Non-Prog,MA029 PRIDE HYUNDAI OF SEEKONK,Non-Prog,EA3,December 2017,NL,EA,4.84375,32
Non-Prog,MA029 PRIDE HYUNDAI OF SEEKONK,Non-Prog,EA3,January 2018,NL,EA,4.629032258,62
Non-Prog,MA029 PRIDE HYUNDAI OF SEEKONK,Non-Prog,EA3,February 2018,NL,EA,4.659090909,44
Non-Prog,MA044 EMPIRE HYUNDAI,Non-Prog,EA3,October 2017,NL,EA,4.666666667,15
Non-Prog,MA044 EMPIRE HYUNDAI,Non-Prog,EA3,November 2017,NL,EA,4.761904762,21
Non-Prog,MA044 EMPIRE HYUNDAI,Non-Prog,EA3,December 2017,NL,EA,4.576923077,26
Non-Prog,MA044 EMPIRE HYUNDAI,Non-Prog,EA3,January 2018,NL,EA,4.440677966,59
Non-Prog,MA044 EMPIRE HYUNDAI,Non-Prog,EA3,February 2018,NL,EA,4.541666667,48
Non-Prog,MA046 ROUTE 44 HYUNDAI,Non-Prog,EA3,October 2017,NL,EA,4.5625,16
Non-Prog,MA046 ROUTE 44 HYUNDAI,Non-Prog,EA3,November 2017,NL,EA,4.6,50
Non-Prog,MA046 ROUTE 44 HYUNDAI,Non-Prog,EA3,December 2017,NL,EA,4.410256410,39
Non-Prog,MA046 ROUTE 44 HYUNDAI,Non-Prog,EA3,January 2018,NL,EA,4.567010309,97
Non-Prog,MA046 ROUTE 44 HYUNDAI,Non-Prog,EA3,February 2018,NL,EA,4.571428571,56
Non-Prog,MA056 FIRST HYUNDAI,Non-Prog,EA3,October 2017,NL,EA,4.529411765,17
Non-Prog,MA056 FIRST HYUNDAI,Non-Prog,EA3,November 2017,NL,EA,4.536231884,69
Non-Prog,MA056 FIRST HYUNDAI,Non-Prog,EA3,December 2017,NL,EA,4.44,75
Non-Prog,MA056 FIRST HYUNDAI,Non-Prog,EA3,January 2018,NL,EA,4.511450382,131
Non-Prog,MA056 FIRST HYUNDAI,Non-Prog,EA3,February 2018,NL,EA,4.605504587,109
Non-Prog,MA058 BALISE HYUNDAI OF CAPE COD,Non-Prog,EA3,October 2017,NL,EA,4.8125,16
Non-Prog,MA058 BALISE HYUNDAI OF CAPE COD,Non-Prog,EA3,November 2017,NL,EA,4.583333333,36
Non-Prog,MA058 BALISE HYUNDAI OF CAPE COD,Non-Prog,EA3,December 2017,NL,EA,4.76,25
Non-Prog,MA058 BALISE HYUNDAI OF CAPE COD,Non-Prog,EA3,January 2018,NL,EA,4.701492537,67
Non-Prog,MA058 BALISE HYUNDAI OF CAPE COD,Non-Prog,EA3,February 2018,NL,EA,4.480769231,52
Non-Prog,MA062 TUFANKJIAN HYUNDAI OF PLYMOUTH,Non-Prog,EA3,October 2017,NL,EA,4.9,10
Non-Prog,MA062 TUFANKJIAN HYUNDAI OF PLYMOUTH,Non-Prog,EA3,November 2017,NL,EA,4.851063830,47
Non-Prog,MA062 TUFANKJIAN HYUNDAI OF PLYMOUTH,Non-Prog,EA3,December 2017,NL,EA,4.78125,32
Non-Prog,MA062 TUFANKJIAN HYUNDAI OF PLYMOUTH,Non-Prog,EA3,January 2018,NL,EA,4.584615385,65
Non-Prog,MA062 TUFANKJIAN HYUNDAI OF PLYMOUTH,Non-Prog,EA3,February 2018,NL,EA,4.653846154,26
Non-Prog,MA063 MCGOVERN HYUNDAI,Non-Prog,EA3,October 2017,NL,EA,4.8,5
Non-Prog,MA063 MCGOVERN HYUNDAI,Non-Prog,EA3,November 2017,NL,EA,4.359375,64
Non-Prog,MA063 MCGOVERN HYUNDAI,Non-Prog,EA3,December 2017,NL,EA,4.543478261,46
Non-Prog,MA063 MCGOVERN HYUNDAI,Non-Prog,EA3,January 2018,NL,EA,4.577319588,97
Non-Prog,MA063 MCGOVERN HYUNDAI,Non-Prog,EA3,February 2018,NL,EA,4.509433962,53
Non-Prog,RI008 TARBOX HYUNDAI,Non-Prog,EA3,October 2017,NL,EA,4.514285714,35
Non-Prog,RI008 TARBOX HYUNDAI,Non-Prog,EA3,November 2017,NL,EA,4.597402597,77
Non-Prog,RI008 TARBOX HYUNDAI,Non-Prog,EA3,December 2017,NL,EA,4.506024096,83
Non-Prog,RI008 TARBOX HYUNDAI,Non-Prog,EA3,January 2018,NL,EA,4.675,200
Non-Prog,RI008 TARBOX HYUNDAI,Non-Prog,EA3,February 2018,NL,EA,4.671641791,134
Non-Prog,RI010 COURTESY HYUNDAI,Non-Prog,EA3,October 2017,NL,EA,4.307692308,13
Non-Prog,RI010 COURTESY HYUNDAI,Non-Prog,EA3,November 2017,NL,EA,4.535714286,28
Non-Prog,RI010 COURTESY HYUNDAI,Non-Prog,EA3,December 2017,NL,EA,4.6,25
Non-Prog,RI010 COURTESY HYUNDAI,Non-Prog,EA3,January 2018,NL,EA,4.672413793,58
Non-Prog,RI010 COURTESY HYUNDAI,Non-Prog,EA3,February 2018,NL,EA,4.617021277,47
Non-Prog,RI011 HYUNDAI OF NEWPORT,Non-Prog,EA3,October 2017,NL,EA,4.625,8
Non-Prog,RI011 HYUNDAI OF NEWPORT,Non-Prog,EA3,November 2017,NL,EA,4.653846154,26
Non-Prog,RI011 HYUNDAI OF NEWPORT,Non-Prog,EA3,December 2017,NL,EA,4.789473684,19
Non-Prog,RI011 HYUNDAI OF NEWPORT,Non-Prog,EA3,January 2018,NL,EA,4.594594595,37
Non-Prog,RI011 HYUNDAI OF NEWPORT,Non-Prog,EA3,February 2018,NL,EA,4.521739130,23
Non-Prog,CT012 TORRINGTON HYUNDAI,Non-Prog,EA4,October 2017,NL,EA,4.285714286,7
Non-Prog,CT012 TORRINGTON HYUNDAI,Non-Prog,EA4,November 2017,NL,EA,4.285714286,14
Non-Prog,CT012 TORRINGTON HYUNDAI,Non-Prog,EA4,December 2017,NL,EA,4.25,8
Non-Prog,CT012 TORRINGTON HYUNDAI,Non-Prog,EA4,January 2018,NL,EA,4.5,20
Non-Prog,CT012 TORRINGTON HYUNDAI,Non-Prog,EA4,February 2018,NL,EA,4,7
Non-Prog,CT018 MERIDEN HYUNDAI,Non-Prog,EA4,October 2017,NL,EA,4.588235294,17
Non-Prog,CT018 MERIDEN HYUNDAI,Non-Prog,EA4,November 2017,NL,EA,4.714285714,70
Non-Prog,CT018 MERIDEN HYUNDAI,Non-Prog,EA4,December 2017,NL,EA,4.5,52
