DEALER,DEALER PROGRAM,DIST,Measure Names,Month of Rpt Month_Cal,NATL,REGION CODE,Year of Rpt Month_Cal,% Difference in Cpdol,Cpdol
TX167 HYUNDAI OF PHARR,Prog,SCE,Cpdol,February,NL,SC,2018,21.965107818%,73553.4
TX179 CAR TOWN HYUNDAI,Non-Prog,SCE,Cpdol,February,NL,SC,2016,,30039.03
TX179 CAR TOWN HYUNDAI,Non-Prog,SCE,Cpdol,March,NL,SC,2016,,21264.85
TX179 CAR TOWN HYUNDAI,Non-Prog,SCE,Cpdol,April,NL,SC,2016,,25667.06
TX179 CAR TOWN HYUNDAI,Non-Prog,SCE,Cpdol,May,NL,SC,2016,,19707.45
TX179 CAR TOWN HYUNDAI,Non-Prog,SCE,Cpdol,June,NL,SC,2016,,43707.47
TX179 CAR TOWN HYUNDAI,Non-Prog,SCE,Cpdol,July,NL,SC,2016,,31185.92
TX179 CAR TOWN HYUNDAI,Non-Prog,SCE,Cpdol,August,NL,SC,2016,,22757.66
TX179 CAR TOWN HYUNDAI,Non-Prog,SCE,Cpdol,September,NL,SC,2016,,22888.26
TX179 CAR TOWN HYUNDAI,Non-Prog,SCE,Cpdol,October,NL,SC,2016,,16059.18
TX179 CAR TOWN HYUNDAI,Non-Prog,SCE,Cpdol,November,NL,SC,2016,,23082.94
TX179 CAR TOWN HYUNDAI,Non-Prog,SCE,Cpdol,December,NL,SC,2016,,11561.36
TX179 CAR TOWN HYUNDAI,Non-Prog,SCE,Cpdol,January,NL,SC,2017,,15216.27
TX179 CAR TOWN HYUNDAI,Non-Prog,SCE,Cpdol,February,NL,SC,2017,-50.296630750%,14930.41
TX179 CAR TOWN HYUNDAI,Non-Prog,SCE,Cpdol,March,NL,SC,2017,-15.175982901%,18037.7
TX179 CAR TOWN HYUNDAI,Non-Prog,SCE,Cpdol,April,NL,SC,2017,-6.662586210%,23956.97
TX179 CAR TOWN HYUNDAI,Non-Prog,SCE,Cpdol,May,NL,SC,2017,-12.042298725%,17334.22
TX179 CAR TOWN HYUNDAI,Non-Prog,SCE,Cpdol,June,NL,SC,2017,-51.326077670%,21274.14
TX179 CAR TOWN HYUNDAI,Non-Prog,SCE,Cpdol,July,NL,SC,2017,-44.254233962%,17384.83
TX179 CAR TOWN HYUNDAI,Non-Prog,SCE,Cpdol,August,NL,SC,2017,30.115618214%,29611.27
TX179 CAR TOWN HYUNDAI,Non-Prog,SCE,Cpdol,September,NL,SC,2017,37.867754036%,31555.53
TX179 CAR TOWN HYUNDAI,Non-Prog,SCE,Cpdol,October,NL,SC,2017,-0.162087977%,16033.15
TX179 CAR TOWN HYUNDAI,Non-Prog,SCE,Cpdol,November,NL,SC,2017,-44.683562839%,12768.66
TX179 CAR TOWN HYUNDAI,Non-Prog,SCE,Cpdol,December,NL,SC,2017,6.106634514%,12267.37
TX179 CAR TOWN HYUNDAI,Non-Prog,SCE,Cpdol,January,NL,SC,2018,3.359693276%,15727.49
TX179 CAR TOWN HYUNDAI,Non-Prog,SCE,Cpdol,February,NL,SC,2018,-2.372607316%,14576.17
MD008 THOMPSON HYUNDAI,Non-Prog,SO1,Cpdol,February,NL,SO,2016,,95169.69
MD008 THOMPSON HYUNDAI,Non-Prog,SO1,Cpdol,March,NL,SO,2016,,100646.95
MD008 THOMPSON HYUNDAI,Non-Prog,SO1,Cpdol,April,NL,SO,2016,,96243.65
MD008 THOMPSON HYUNDAI,Non-Prog,SO1,Cpdol,May,NL,SO,2016,,104761.25
MD008 THOMPSON HYUNDAI,Non-Prog,SO1,Cpdol,June,NL,SO,2016,,91857.34
MD008 THOMPSON HYUNDAI,Non-Prog,SO1,Cpdol,July,NL,SO,2016,,90926.84
MD008 THOMPSON HYUNDAI,Non-Prog,SO1,Cpdol,August,NL,SO,2016,,93512.43
MD008 THOMPSON HYUNDAI,Non-Prog,SO1,Cpdol,September,NL,SO,2016,,96416.04
MD008 THOMPSON HYUNDAI,Non-Prog,SO1,Cpdol,October,NL,SO,2016,,92939.71
MD008 THOMPSON HYUNDAI,Non-Prog,SO1,Cpdol,November,NL,SO,2016,,78099.68
MD008 THOMPSON HYUNDAI,Non-Prog,SO1,Cpdol,December,NL,SO,2016,,87862.95
MD008 THOMPSON HYUNDAI,Non-Prog,SO1,Cpdol,January,NL,SO,2017,,81964.03
MD008 THOMPSON HYUNDAI,Non-Prog,SO1,Cpdol,February,NL,SO,2017,-1.978392490%,93286.86
MD008 THOMPSON HYUNDAI,Non-Prog,SO1,Cpdol,March,NL,SO,2017,3.261787863%,103929.84
MD008 THOMPSON HYUNDAI,Non-Prog,SO1,Cpdol,April,NL,SO,2017,-3.648916058%,92731.8
MD008 THOMPSON HYUNDAI,Non-Prog,SO1,Cpdol,May,NL,SO,2017,-19.838776265%,83977.9
MD008 THOMPSON HYUNDAI,Non-Prog,SO1,Cpdol,June,NL,SO,2017,-10.236590783%,82454.28
MD008 THOMPSON HYUNDAI,Non-Prog,SO1,Cpdol,July,NL,SO,2017,-18.680963729%,73940.83
MD008 THOMPSON HYUNDAI,Non-Prog,SO1,Cpdol,August,NL,SO,2017,-19.241655895%,75519.09
MD008 THOMPSON HYUNDAI,Non-Prog,SO1,Cpdol,September,NL,SO,2017,-7.882920726%,88815.64
MD008 THOMPSON HYUNDAI,Non-Prog,SO1,Cpdol,October,NL,SO,2017,-21.162041500%,73271.77
MD008 THOMPSON HYUNDAI,Non-Prog,SO1,Cpdol,November,NL,SO,2017,22.045864977%,95317.43
MD008 THOMPSON HYUNDAI,Non-Prog,SO1,Cpdol,December,NL,SO,2017,1.388196049%,89082.66
MD008 THOMPSON HYUNDAI,Non-Prog,SO1,Cpdol,January,NL,SO,2018,5.379591511%,86373.36
MD008 THOMPSON HYUNDAI,Non-Prog,SO1,Cpdol,February,NL,SO,2018,5.263753116%,98197.25
MD010 MASSEY HYUNDAI,Non-Prog,SO1,Cpdol,February,NL,SO,2016,,95183.31
MD010 MASSEY HYUNDAI,Non-Prog,SO1,Cpdol,March,NL,SO,2016,,123061.72
MD010 MASSEY HYUNDAI,Non-Prog,SO1,Cpdol,April,NL,SO,2016,,109453.44
MD010 MASSEY HYUNDAI,Non-Prog,SO1,Cpdol,May,NL,SO,2016,,96445.35
MD010 MASSEY HYUNDAI,Non-Prog,SO1,Cpdol,June,NL,SO,2016,,99482.08
MD010 MASSEY HYUNDAI,Non-Prog,SO1,Cpdol,July,NL,SO,2016,,92358.98
MD010 MASSEY HYUNDAI,Non-Prog,SO1,Cpdol,August,NL,SO,2016,,106794.94
MD010 MASSEY HYUNDAI,Non-Prog,SO1,Cpdol,September,NL,SO,2016,,85077.75
MD010 MASSEY HYUNDAI,Non-Prog,SO1,Cpdol,October,NL,SO,2016,,112345.99
MD010 MASSEY HYUNDAI,Non-Prog,SO1,Cpdol,November,NL,SO,2016,,102674.73
MD010 MASSEY HYUNDAI,Non-Prog,SO1,Cpdol,December,NL,SO,2016,,106311.21
MD010 MASSEY HYUNDAI,Non-Prog,SO1,Cpdol,January,NL,SO,2017,,115607.83
MD010 MASSEY HYUNDAI,Non-Prog,SO1,Cpdol,February,NL,SO,2017,-1.149392682%,94089.28
MD010 MASSEY HYUNDAI,Non-Prog,SO1,Cpdol,March,NL,SO,2017,11.241919908%,136896.22
MD010 MASSEY HYUNDAI,Non-Prog,SO1,Cpdol,April,NL,SO,2017,13.940758737%,124712.08
MD010 MASSEY HYUNDAI,Non-Prog,SO1,Cpdol,May,NL,SO,2017,14.075287196%,110020.31
MD010 MASSEY HYUNDAI,Non-Prog,SO1,Cpdol,June,NL,SO,2017,21.243062067%,120615.12
MD010 MASSEY HYUNDAI,Non-Prog,SO1,Cpdol,July,NL,SO,2017,5.569658738%,97503.06
MD010 MASSEY HYUNDAI,Non-Prog,SO1,Cpdol,August,NL,SO,2017,14.574904017%,122360.2
MD010 MASSEY HYUNDAI,Non-Prog,SO1,Cpdol,September,NL,SO,2017,13.062216620%,96190.79
MD010 MASSEY HYUNDAI,Non-Prog,SO1,Cpdol,October,NL,SO,2017,-10.221735551%,100862.28
MD010 MASSEY HYUNDAI,Non-Prog,SO1,Cpdol,November,NL,SO,2017,14.030872056%,117080.89
MD010 MASSEY HYUNDAI,Non-Prog,SO1,Cpdol,December,NL,SO,2017,10.635614062%,117618.06
MD010 MASSEY HYUNDAI,Non-Prog,SO1,Cpdol,January,NL,SO,2018,24.326475119%,143731.14
MD010 MASSEY HYUNDAI,Non-Prog,SO1,Cpdol,February,NL,SO,2018,12.445211612%,105798.89
MD013 IDEAL HYUNDAI,Non-Prog,SO1,Cpdol,February,NL,SO,2016,,66526.68
MD013 IDEAL HYUNDAI,Non-Prog,SO1,Cpdol,March,NL,SO,2016,,67878.77
MD013 IDEAL HYUNDAI,Non-Prog,SO1,Cpdol,April,NL,SO,2016,,83176.12
MD013 IDEAL HYUNDAI,Non-Prog,SO1,Cpdol,May,NL,SO,2016,,74093.18
MD013 IDEAL HYUNDAI,Non-Prog,SO1,Cpdol,June,NL,SO,2016,,70708.14
MD013 IDEAL HYUNDAI,Non-Prog,SO1,Cpdol,July,NL,SO,2016,,61819.91
MD013 IDEAL HYUNDAI,Non-Prog,SO1,Cpdol,August,NL,SO,2016,,62882.2
MD013 IDEAL HYUNDAI,Non-Prog,SO1,Cpdol,September,NL,SO,2016,,62373.49
MD013 IDEAL HYUNDAI,Non-Prog,SO1,Cpdol,October,NL,SO,2016,,70339.75
MD013 IDEAL HYUNDAI,Non-Prog,SO1,Cpdol,November,NL,SO,2016,,55783.96
MD013 IDEAL HYUNDAI,Non-Prog,SO1,Cpdol,December,NL,SO,2016,,72588.2
MD013 IDEAL HYUNDAI,Non-Prog,SO1,Cpdol,January,NL,SO,2017,,66410.61
MD013 IDEAL HYUNDAI,Non-Prog,SO1,Cpdol,February,NL,SO,2017,-6.143024122%,62439.93
MD013 IDEAL HYUNDAI,Non-Prog,SO1,Cpdol,March,NL,SO,2017,25.279376748%,85038.1
MD013 IDEAL HYUNDAI,Non-Prog,SO1,Cpdol,April,NL,SO,2017,-19.006597086%,67367.17
MD013 IDEAL HYUNDAI,Non-Prog,SO1,Cpdol,May,NL,SO,2017,-2.188676475%,72471.52
MD013 IDEAL HYUNDAI,Non-Prog,SO1,Cpdol,June,NL,SO,2017,35.027522998%,95475.45
MD013 IDEAL HYUNDAI,Non-Prog,SO1,Cpdol,July,NL,SO,2017,24.478456860%,76952.47
MD013 IDEAL HYUNDAI,Non-Prog,SO1,Cpdol,August,NL,SO,2017,2.731981387%,64600.13
MD013 IDEAL HYUNDAI,Non-Prog,SO1,Cpdol,September,NL,SO,2017,-2.002228832%,61124.63
MD013 IDEAL HYUNDAI,Non-Prog,SO1,Cpdol,October,NL,SO,2017,27.019260091%,89345.03
MD013 IDEAL HYUNDAI,Non-Prog,SO1,Cpdol,November,NL,SO,2017,52.111323757%,84853.72
MD013 IDEAL HYUNDAI,Non-Prog,SO1,Cpdol,December,NL,SO,2017,-13.417497610%,62848.68
MD013 IDEAL HYUNDAI,Non-Prog,SO1,Cpdol,January,NL,SO,2018,12.761725875%,74885.75
MD013 IDEAL HYUNDAI,Non-Prog,SO1,Cpdol,February,NL,SO,2018,-1.427996476%,61548.29
MD021 BEL AIR HYUNDAI,Non-Prog,SO1,Cpdol,February,NL,SO,2016,,182952.07
MD021 BEL AIR HYUNDAI,Non-Prog,SO1,Cpdol,March,NL,SO,2016,,192031.01
MD021 BEL AIR HYUNDAI,Non-Prog,SO1,Cpdol,April,NL,SO,2016,,172901.44
MD021 BEL AIR HYUNDAI,Non-Prog,SO1,Cpdol,May,NL,SO,2016,,176935.25
MD021 BEL AIR HYUNDAI,Non-Prog,SO1,Cpdol,June,NL,SO,2016,,205734.14
MD021 BEL AIR HYUNDAI,Non-Prog,SO1,Cpdol,July,NL,SO,2016,,183888.38
MD021 BEL AIR HYUNDAI,Non-Prog,SO1,Cpdol,August,NL,SO,2016,,196016.77
MD021 BEL AIR HYUNDAI,Non-Prog,SO1,Cpdol,September,NL,SO,2016,,171465.8
MD021 BEL AIR HYUNDAI,Non-Prog,SO1,Cpdol,October,NL,SO,2016,,198161.11
MD021 BEL AIR HYUNDAI,Non-Prog,SO1,Cpdol,November,NL,SO,2016,,124442.73
MD021 BEL AIR HYUNDAI,Non-Prog,SO1,Cpdol,December,NL,SO,2016,,112967.4
MD021 BEL AIR HYUNDAI,Non-Prog,SO1,Cpdol,January,NL,SO,2017,,104631.22
MD021 BEL AIR HYUNDAI,Non-Prog,SO1,Cpdol,February,NL,SO,2017,-50.675409139%,90240.36
MD021 BEL AIR HYUNDAI,Non-Prog,SO1,Cpdol,March,NL,SO,2017,-41.154509368%,113001.59
MD021 BEL AIR HYUNDAI,Non-Prog,SO1,Cpdol,April,NL,SO,2017,-10.698146875%,154404.19
MD021 BEL AIR HYUNDAI,Non-Prog,SO1,Cpdol,May,NL,SO,2017,2.375462210%,181138.28
MD021 BEL AIR HYUNDAI,Non-Prog,SO1,Cpdol,June,NL,SO,2017,-10.472671186%,184188.28
MD021 BEL AIR HYUNDAI,Non-Prog,SO1,Cpdol,July,NL,SO,2017,-3.808516884%,176884.96
MD021 BEL AIR HYUNDAI,Non-Prog,SO1,Cpdol,August,NL,SO,2017,-7.494675073%,181325.95
MD021 BEL AIR HYUNDAI,Non-Prog,SO1,Cpdol,September,NL,SO,2017,8.178960469%,185489.92
MD021 BEL AIR HYUNDAI,Non-Prog,SO1,Cpdol,October,NL,SO,2017,-5.137294598%,187980.99
MD021 BEL AIR HYUNDAI,Non-Prog,SO1,Cpdol,November,NL,SO,2017,35.505923086%,168627.27
MD021 BEL AIR HYUNDAI,Non-Prog,SO1,Cpdol,December,NL,SO,2017,60.926267224%,181794.22
MD021 BEL AIR HYUNDAI,Non-Prog,SO1,Cpdol,January,NL,SO,2018,82.862839600%,191331.62
MD021 BEL AIR HYUNDAI,Non-Prog,SO1,Cpdol,February,NL,SO,2018,88.432293488%,170041.98
MD022 BOB BELL HYUNDAI,Non-Prog,SO1,Cpdol,February,NL,SO,2016,,63437.63
MD022 BOB BELL HYUNDAI,Non-Prog,SO1,Cpdol,March,NL,SO,2016,,82384.28
MD022 BOB BELL HYUNDAI,Non-Prog,SO1,Cpdol,April,NL,SO,2016,,91371.17
MD022 BOB BELL HYUNDAI,Non-Prog,SO1,Cpdol,May,NL,SO,2016,,78080.53
MD022 BOB BELL HYUNDAI,Non-Prog,SO1,Cpdol,June,NL,SO,2016,,93820.66
MD022 BOB BELL HYUNDAI,Non-Prog,SO1,Cpdol,July,NL,SO,2016,,83571.25
MD022 BOB BELL HYUNDAI,Non-Prog,SO1,Cpdol,August,NL,SO,2016,,77418.01
MD022 BOB BELL HYUNDAI,Non-Prog,SO1,Cpdol,September,NL,SO,2016,,79705.56
MD022 BOB BELL HYUNDAI,Non-Prog,SO1,Cpdol,October,NL,SO,2016,,82672.5
MD022 BOB BELL HYUNDAI,Non-Prog,SO1,Cpdol,November,NL,SO,2016,,59878.25
MD022 BOB BELL HYUNDAI,Non-Prog,SO1,Cpdol,December,NL,SO,2016,,71415.12
MD022 BOB BELL HYUNDAI,Non-Prog,SO1,Cpdol,January,NL,SO,2017,,72871.46
MD022 BOB BELL HYUNDAI,Non-Prog,SO1,Cpdol,February,NL,SO,2017,2.386737966%,64951.72
MD022 BOB BELL HYUNDAI,Non-Prog,SO1,Cpdol,March,NL,SO,2017,11.319149721%,91709.48
MD022 BOB BELL HYUNDAI,Non-Prog,SO1,Cpdol,April,NL,SO,2017,12.825030040%,103089.55
MD022 BOB BELL HYUNDAI,Non-Prog,SO1,Cpdol,May,NL,SO,2017,24.191831177%,96969.64
MD022 BOB BELL HYUNDAI,Non-Prog,SO1,Cpdol,June,NL,SO,2017,-7.178759987%,87085.5
MD022 BOB BELL HYUNDAI,Non-Prog,SO1,Cpdol,July,NL,SO,2017,1.483536503%,84811.06
MD022 BOB BELL HYUNDAI,Non-Prog,SO1,Cpdol,August,NL,SO,2017,9.118860069%,84477.65
MD022 BOB BELL HYUNDAI,Non-Prog,SO1,Cpdol,September,NL,SO,2017,-0.232643745%,79520.13
MD022 BOB BELL HYUNDAI,Non-Prog,SO1,Cpdol,October,NL,SO,2017,10.233923009%,91133.14
MD022 BOB BELL HYUNDAI,Non-Prog,SO1,Cpdol,November,NL,SO,2017,39.808194127%,83714.7
MD022 BOB BELL HYUNDAI,Non-Prog,SO1,Cpdol,December,NL,SO,2017,6.709895608%,76207
MD022 BOB BELL HYUNDAI,Non-Prog,SO1,Cpdol,January,NL,SO,2018,30.910908056%,95396.69
MD022 BOB BELL HYUNDAI,Non-Prog,SO1,Cpdol,February,NL,SO,2018,54.714917480%,100490
MD025 POHANKA HYUNDAI OF SALISBURY,Non-Prog,SO1,Cpdol,February,NL,SO,2016,,75665.71
MD025 POHANKA HYUNDAI OF SALISBURY,Non-Prog,SO1,Cpdol,March,NL,SO,2016,,66083.21
MD025 POHANKA HYUNDAI OF SALISBURY,Non-Prog,SO1,Cpdol,April,NL,SO,2016,,66340.37
MD025 POHANKA HYUNDAI OF SALISBURY,Non-Prog,SO1,Cpdol,May,NL,SO,2016,,60732.14
MD025 POHANKA HYUNDAI OF SALISBURY,Non-Prog,SO1,Cpdol,June,NL,SO,2016,,67417.13
MD025 POHANKA HYUNDAI OF SALISBURY,Non-Prog,SO1,Cpdol,July,NL,SO,2016,,72478.78
MD025 POHANKA HYUNDAI OF SALISBURY,Non-Prog,SO1,Cpdol,August,NL,SO,2016,,76900.16
MD025 POHANKA HYUNDAI OF SALISBURY,Non-Prog,SO1,Cpdol,September,NL,SO,2016,,64243.32
MD025 POHANKA HYUNDAI OF SALISBURY,Non-Prog,SO1,Cpdol,October,NL,SO,2016,,74379.13
MD025 POHANKA HYUNDAI OF SALISBURY,Non-Prog,SO1,Cpdol,November,NL,SO,2016,,69498.44
MD025 POHANKA HYUNDAI OF SALISBURY,Non-Prog,SO1,Cpdol,December,NL,SO,2016,,57708.2
MD025 POHANKA HYUNDAI OF SALISBURY,Non-Prog,SO1,Cpdol,January,NL,SO,2017,,66857.8
MD025 POHANKA HYUNDAI OF SALISBURY,Non-Prog,SO1,Cpdol,February,NL,SO,2017,-7.843196079%,69731.1
MD025 POHANKA HYUNDAI OF SALISBURY,Non-Prog,SO1,Cpdol,March,NL,SO,2017,4.366661365%,68968.84
MD025 POHANKA HYUNDAI OF SALISBURY,Non-Prog,SO1,Cpdol,April,NL,SO,2017,-9.456037101%,60067.2
MD025 POHANKA HYUNDAI OF SALISBURY,Non-Prog,SO1,Cpdol,May,NL,SO,2017,9.165114221%,66298.31
MD025 POHANKA HYUNDAI OF SALISBURY,Non-Prog,SO1,Cpdol,June,NL,SO,2017,4.204851200%,70251.92
MD025 POHANKA HYUNDAI OF SALISBURY,Non-Prog,SO1,Cpdol,July,NL,SO,2017,-25.910521673%,53699.15
MD025 POHANKA HYUNDAI OF SALISBURY,Non-Prog,SO1,Cpdol,August,NL,SO,2017,-1.074601145%,76073.79
MD025 POHANKA HYUNDAI OF SALISBURY,Non-Prog,SO1,Cpdol,September,NL,SO,2017,12.349143849%,72176.82
MD025 POHANKA HYUNDAI OF SALISBURY,Non-Prog,SO1,Cpdol,October,NL,SO,2017,-12.159634026%,65334.9
MD025 POHANKA HYUNDAI OF SALISBURY,Non-Prog,SO1,Cpdol,November,NL,SO,2017,-2.267475356%,67922.58
MD025 POHANKA HYUNDAI OF SALISBURY,Non-Prog,SO1,Cpdol,December,NL,SO,2017,17.829355274%,67997.2
MD025 POHANKA HYUNDAI OF SALISBURY,Non-Prog,SO1,Cpdol,January,NL,SO,2018,-5.861141108%,62939.17
MD025 POHANKA HYUNDAI OF SALISBURY,Non-Prog,SO1,Cpdol,February,NL,SO,2018,-12.297841279%,61155.68
MD026 LEN STOLER HYUNDAI,Non-Prog,SO1,Cpdol,February,NL,SO,2016,,66657.23
MD026 LEN STOLER HYUNDAI,Non-Prog,SO1,Cpdol,March,NL,SO,2016,,86116.65
MD026 LEN STOLER HYUNDAI,Non-Prog,SO1,Cpdol,April,NL,SO,2016,,87109.13
MD026 LEN STOLER HYUNDAI,Non-Prog,SO1,Cpdol,May,NL,SO,2016,,80273.37
MD026 LEN STOLER HYUNDAI,Non-Prog,SO1,Cpdol,June,NL,SO,2016,,85944.38
MD026 LEN STOLER HYUNDAI,Non-Prog,SO1,Cpdol,July,NL,SO,2016,,78848.59
MD026 LEN STOLER HYUNDAI,Non-Prog,SO1,Cpdol,August,NL,SO,2016,,88013.37
MD026 LEN STOLER HYUNDAI,Non-Prog,SO1,Cpdol,September,NL,SO,2016,,66012.81
MD026 LEN STOLER HYUNDAI,Non-Prog,SO1,Cpdol,October,NL,SO,2016,,87223.02
MD026 LEN STOLER HYUNDAI,Non-Prog,SO1,Cpdol,November,NL,SO,2016,,72288.78
MD026 LEN STOLER HYUNDAI,Non-Prog,SO1,Cpdol,December,NL,SO,2016,,84962.35
MD026 LEN STOLER HYUNDAI,Non-Prog,SO1,Cpdol,January,NL,SO,2017,,81843.37
MD026 LEN STOLER HYUNDAI,Non-Prog,SO1,Cpdol,February,NL,SO,2017,25.681205175%,83775.61
MD026 LEN STOLER HYUNDAI,Non-Prog,SO1,Cpdol,March,NL,SO,2017,4.445156657%,89944.67
MD026 LEN STOLER HYUNDAI,Non-Prog,SO1,Cpdol,April,NL,SO,2017,0.925712379%,87915.51
MD026 LEN STOLER HYUNDAI,Non-Prog,SO1,Cpdol,May,NL,SO,2017,6.834906769%,85759.98
MD026 LEN STOLER HYUNDAI,Non-Prog,SO1,Cpdol,June,NL,SO,2017,-7.572955905%,79435.85
MD026 LEN STOLER HYUNDAI,Non-Prog,SO1,Cpdol,July,NL,SO,2017,-11.119640820%,70080.91
MD026 LEN STOLER HYUNDAI,Non-Prog,SO1,Cpdol,August,NL,SO,2017,10.555259957%,97303.41
MD026 LEN STOLER HYUNDAI,Non-Prog,SO1,Cpdol,September,NL,SO,2017,22.292264183%,80728.56
MD026 LEN STOLER HYUNDAI,Non-Prog,SO1,Cpdol,October,NL,SO,2017,-3.612498168%,84072.09
MD026 LEN STOLER HYUNDAI,Non-Prog,SO1,Cpdol,November,NL,SO,2017,1.293354238%,73223.73
MD026 LEN STOLER HYUNDAI,Non-Prog,SO1,Cpdol,December,NL,SO,2017,-12.510870992%,74332.82
MD026 LEN STOLER HYUNDAI,Non-Prog,SO1,Cpdol,January,NL,SO,2018,-2.347716131%,79921.92
MD026 LEN STOLER HYUNDAI,Non-Prog,SO1,Cpdol,February,NL,SO,2018,-4.417192546%,80075.08
MD028 ANTWERPEN HYUNDAI,Non-Prog,SO1,Cpdol,February,NL,SO,2016,,151128.03
MD028 ANTWERPEN HYUNDAI,Non-Prog,SO1,Cpdol,March,NL,SO,2016,,145965.86
MD028 ANTWERPEN HYUNDAI,Non-Prog,SO1,Cpdol,April,NL,SO,2016,,146164.54
MD028 ANTWERPEN HYUNDAI,Non-Prog,SO1,Cpdol,May,NL,SO,2016,,152678.45
MD028 ANTWERPEN HYUNDAI,Non-Prog,SO1,Cpdol,June,NL,SO,2016,,132467.44
MD028 ANTWERPEN HYUNDAI,Non-Prog,SO1,Cpdol,July,NL,SO,2016,,176670.61
MD028 ANTWERPEN HYUNDAI,Non-Prog,SO1,Cpdol,August,NL,SO,2016,,193457.13
MD028 ANTWERPEN HYUNDAI,Non-Prog,SO1,Cpdol,September,NL,SO,2016,,177851.22
MD028 ANTWERPEN HYUNDAI,Non-Prog,SO1,Cpdol,October,NL,SO,2016,,158883.96
MD028 ANTWERPEN HYUNDAI,Non-Prog,SO1,Cpdol,November,NL,SO,2016,,100560.73
MD028 ANTWERPEN HYUNDAI,Non-Prog,SO1,Cpdol,December,NL,SO,2016,,96340.65
MD028 ANTWERPEN HYUNDAI,Non-Prog,SO1,Cpdol,January,NL,SO,2017,,107837.53
MD028 ANTWERPEN HYUNDAI,Non-Prog,SO1,Cpdol,February,NL,SO,2017,-49.646071612%,76098.9
MD028 ANTWERPEN HYUNDAI,Non-Prog,SO1,Cpdol,March,NL,SO,2017,-28.091630468%,104961.67
MD028 ANTWERPEN HYUNDAI,Non-Prog,SO1,Cpdol,April,NL,SO,2017,-10.025612231%,131510.65
MD028 ANTWERPEN HYUNDAI,Non-Prog,SO1,Cpdol,May,NL,SO,2017,-8.710744706%,139379.02
MD028 ANTWERPEN HYUNDAI,Non-Prog,SO1,Cpdol,June,NL,SO,2017,-6.266309668%,124166.62
MD028 ANTWERPEN HYUNDAI,Non-Prog,SO1,Cpdol,July,NL,SO,2017,-20.860673997%,139815.93
MD028 ANTWERPEN HYUNDAI,Non-Prog,SO1,Cpdol,August,NL,SO,2017,-25.455949853%,144210.78
MD028 ANTWERPEN HYUNDAI,Non-Prog,SO1,Cpdol,September,NL,SO,2017,-28.587315847%,127008.33
MD028 ANTWERPEN HYUNDAI,Non-Prog,SO1,Cpdol,October,NL,SO,2017,-9.197756652%,144270.2
MD028 ANTWERPEN HYUNDAI,Non-Prog,SO1,Cpdol,November,NL,SO,2017,64.145884780%,165066.3
MD028 ANTWERPEN HYUNDAI,Non-Prog,SO1,Cpdol,December,NL,SO,2017,25.349538331%,120762.56
MD028 ANTWERPEN HYUNDAI,Non-Prog,SO1,Cpdol,January,NL,SO,2018,15.752845971%,124825.01
MD028 ANTWERPEN HYUNDAI,Non-Prog,SO1,Cpdol,February,NL,SO,2018,74.246841939%,132599.93
MD032 ANTWERPEN HYUNDAI COLUMBIA,Non-Prog,SO1,Cpdol,February,NL,SO,2016,,105101.3
MD032 ANTWERPEN HYUNDAI COLUMBIA,Non-Prog,SO1,Cpdol,March,NL,SO,2016,,113063.14
MD032 ANTWERPEN HYUNDAI COLUMBIA,Non-Prog,SO1,Cpdol,April,NL,SO,2016,,75648.61
MD032 ANTWERPEN HYUNDAI COLUMBIA,Non-Prog,SO1,Cpdol,May,NL,SO,2016,,78689.14
MD032 ANTWERPEN HYUNDAI COLUMBIA,Non-Prog,SO1,Cpdol,June,NL,SO,2016,,92629.71
MD032 ANTWERPEN HYUNDAI COLUMBIA,Non-Prog,SO1,Cpdol,July,NL,SO,2016,,80140.22
MD032 ANTWERPEN HYUNDAI COLUMBIA,Non-Prog,SO1,Cpdol,August,NL,SO,2016,,65182.55
MD032 ANTWERPEN HYUNDAI COLUMBIA,Non-Prog,SO1,Cpdol,September,NL,SO,2016,,74415.67
MD032 ANTWERPEN HYUNDAI COLUMBIA,Non-Prog,SO1,Cpdol,October,NL,SO,2016,,89176.59
MD032 ANTWERPEN HYUNDAI COLUMBIA,Non-Prog,SO1,Cpdol,November,NL,SO,2016,,72265.4
MD032 ANTWERPEN HYUNDAI COLUMBIA,Non-Prog,SO1,Cpdol,December,NL,SO,2016,,64301.27
MD032 ANTWERPEN HYUNDAI COLUMBIA,Non-Prog,SO1,Cpdol,January,NL,SO,2017,,52137.63
MD032 ANTWERPEN HYUNDAI COLUMBIA,Non-Prog,SO1,Cpdol,February,NL,SO,2017,-61.824515967%,40122.93
MD032 ANTWERPEN HYUNDAI COLUMBIA,Non-Prog,SO1,Cpdol,March,NL,SO,2017,-61.477878644%,43554.32
MD032 ANTWERPEN HYUNDAI COLUMBIA,Non-Prog,SO1,Cpdol,April,NL,SO,2017,-2.335204837%,73882.06
MD032 ANTWERPEN HYUNDAI COLUMBIA,Non-Prog,SO1,Cpdol,May,NL,SO,2017,-1.383380222%,77600.57
MD032 ANTWERPEN HYUNDAI COLUMBIA,Non-Prog,SO1,Cpdol,June,NL,SO,2017,-8.603956549%,84659.89
MD032 ANTWERPEN HYUNDAI COLUMBIA,Non-Prog,SO1,Cpdol,July,NL,SO,2017,28.192760140%,102733.96
